  4.194 4191.000   2.000
 11.643  139.000   1.000
 11.752  109.000   1.000
 11.893  140.000   1.000
 12.003  109.000   1.000
 12.143  140.000   2.000
 12.252  109.000   1.000
 12.393  140.000   2.000
 12.502  109.000   1.000
 12.642  140.000   2.000
 12.752  109.000   1.000
 12.892  140.000   2.000
 13.002  109.000   1.000
 13.142  140.000   2.000
 13.252  109.000   1.000
 13.392  140.000   2.000
 13.502  109.000   1.000
 13.642  140.000   2.000
 13.752  109.000   1.000
 13.892  140.000   2.000
 14.002  110.000   2.000
 14.143  141.000   2.000
 14.253  109.000   1.000
 14.393  140.000   2.000
 14.503  110.000   2.000
 14.643  139.000   2.000
 14.753  109.000   2.000
 14.893  140.000   2.000
 15.003  110.000   1.000
 15.143  139.000   2.000
 15.253  109.000   1.000
 15.393  140.000   2.000
 15.503  110.000   2.000
 15.643  139.000   2.000
 15.753  109.000   2.000
 15.893  140.000   2.000
 16.003  109.000   1.000
 16.143  140.000   2.000
 16.253  109.000   2.000
 16.393  140.000   2.000
 16.503  110.000   2.000
 16.643  139.000   2.000
 16.753  109.000   2.000
 16.893  140.000   2.000
 17.002  109.000   1.000
 17.143  139.000   2.000
 17.252  109.000   2.000
 17.392  140.000   2.000
 17.503  110.000   2.000
 17.642  139.000   2.000
 17.752  109.000   1.000
 17.893  140.000   2.000
 18.002  109.000   2.000
 18.143  140.000   2.000
 18.253  109.000   2.000
 18.393  140.000   2.000
 18.503  110.000   2.000
 18.643  139.000   2.000
 18.753  109.000   1.000
 18.893  140.000   2.000
 19.003  110.000   2.000
 19.143  139.000   2.000
 19.253  109.000   2.000
 19.393  140.000   2.000
 19.503  110.000   1.000
 19.643  139.000   2.000
 19.753  109.000   1.000
 19.893  140.000   2.000
 20.003  109.000   1.000
 20.133  130.000   2.000
 20.253  119.000   2.000
 20.383  130.000   2.000
 20.503  119.000   2.000
 20.633  130.000   2.000
 20.752  119.000   1.000
 20.883  130.000   2.000
 21.003  120.000   1.000
 21.133  129.000   2.000
 21.252  119.000   2.000
 21.383  130.000   2.000
 21.502  119.000   2.000
 21.632  130.000   2.000
 21.752  119.000   2.000
 21.882  130.000   2.000
 22.003  121.000   1.000
 22.133  129.000   2.000
 22.253  119.000   2.000
 22.383  130.000   2.000
 22.503  120.000   2.000
 22.633  129.000   2.000
 22.753  119.000   1.000
 22.883  130.000   2.000
 23.003  120.000   2.000
 23.133  129.000   2.000
 23.253  119.000   2.000
 23.383  130.000   2.000
 23.503  120.000   1.000
 23.633  129.000   2.000
 23.753  119.000   1.000
 23.883  130.000   2.000
 24.003  119.000   2.000
 24.133  130.000   2.000
 24.253  119.000   2.000
 24.383  130.000   2.000
 24.503  119.000   1.000
 24.633  130.000   2.000
 24.752  119.000   1.000
 24.883  130.000   2.000
 25.003  120.000   2.000
 25.133  129.000   2.000
 25.252  119.000   2.000
 25.383  130.000   2.000
 25.502  119.000   1.000
 25.633  130.000   2.000
 25.752  119.000   1.000
 25.882  130.000   2.000
 26.002  120.000   2.000
 26.134  131.000   2.000
 26.253  119.000   2.000
 26.383  130.000   2.000
 26.503  120.000   1.000
 26.633  129.000   2.000
 26.753  119.000   1.000
 26.883  130.000   2.000
 27.003  120.000   2.000
 27.133  129.000   2.000
 27.253  119.000   2.000
 27.383  130.000   2.000
 27.503  119.000   1.000
 27.633  129.000   2.000
 27.753  119.000   1.000
 27.883  130.000   2.000
 28.003  119.000   2.000
 28.133  130.000   2.000
 28.253  119.000   2.000
 28.383  130.000   2.000
 28.503  119.000   2.000
 28.633  130.000   2.000
 28.753  119.000   2.000
 28.883  130.000   2.000
 29.003  120.000   2.000
 29.133  129.000   2.000
 29.252  119.000   1.000
 29.383  130.000   2.000
 29.502  119.000   2.000
 29.632  130.000   2.000
 29.752  119.000   2.000
 29.882  130.000   2.000
 30.003  121.000   2.000
 30.133  129.000   2.000
 30.253  119.000   1.000
 30.383  130.000   2.000
 30.503  120.000   1.000
 30.633  129.000   2.000
 30.753  119.000   2.000
 30.883  130.000   2.000
 31.003  120.000   2.000
 31.133  129.000   2.000
 31.253  119.000   1.000
 31.383  130.000   2.000
 31.503  120.000   1.000
 31.633  129.000   2.000
 31.753  119.000   2.000
 31.883  130.000   2.000
 32.003  119.000   2.000
 32.133  130.000   2.000
 32.253  119.000   1.000
 32.383  130.000   2.000
 32.503  120.000   1.000
 32.633  129.000   2.000
 32.753  119.000   2.000
 32.883  130.000   2.000
 33.002  119.000   1.000
 33.133  130.000   2.000
 33.252  119.000   1.000
 33.383  130.000   2.000
 33.503  119.000   2.000
 33.633  129.000   2.000
 33.752  119.000   1.000
 33.882  130.000   2.000
 34.003  121.000   1.000
 34.133  129.000   2.000
 34.253  119.000   2.000
 34.383  130.000   2.000
 34.503  120.000   1.000
 34.633  129.000   2.000
 34.753  119.000   1.000
 34.883  130.000   2.000
 35.003  120.000   1.000
 35.133  129.000   2.000
 35.253  119.000   2.000
 35.383  130.000   2.000
 35.503  120.000   2.000
 35.633  129.000   2.000
 35.753  119.000   1.000
 35.883  130.000   2.000
 36.013  129.000   2.000
 36.133  119.000   2.000
 36.263  129.000   2.000
 36.383  120.000   2.000
 36.513  129.000   1.000
 36.633  119.000   2.000
 36.762  129.000   1.000
 36.883  120.000   2.000
 37.013  129.000   2.000
 37.133  119.000   2.000
 37.262  129.000   2.000
 37.382  120.000   2.000
 37.512  129.000   1.000
 37.633  119.000   2.000
 37.762  129.000   1.000
 37.882  120.000   2.000
 38.014  130.000   2.000
 38.133  119.000   2.000
 38.263  129.000   2.000
 38.383  120.000   2.000
 38.513  129.000   1.000
 38.633  119.000   2.000
 38.763  129.000   1.000
 38.883  120.000   2.000
 39.013  129.000   2.000
 39.133  119.000   2.000
 39.263  129.000   2.000
 39.383  120.000   2.000
 39.513  129.000   1.000
 39.633  119.000   2.000
 39.763  129.000   1.000
 39.883  120.000   2.000
 40.013  129.000   2.000
 40.133  119.000   2.000
 40.263  129.000   2.000
 40.383  120.000   2.000
 40.513  129.000   2.000
 40.633  119.000   2.000
 40.762  129.000   1.000
 40.883  120.000   2.000
 41.013  129.000   2.000
 41.133  120.000   2.000
 41.262  129.000   1.000
 41.383  120.000   2.000
 41.512  129.000   2.000
 41.633  119.000   2.000
 41.762  129.000   1.000
 41.882  120.000   2.000
 42.014  130.000   2.000
 42.133  119.000   2.000
 42.263  129.000   2.000
 42.383  120.000   2.000
 42.513  129.000   1.000
 42.633  119.000   2.000
 42.763  129.000   2.000
 42.883  120.000   2.000
 43.013  129.000   2.000
 43.133  120.000   2.000
 43.263  129.000   1.000
 43.383  120.000   2.000
 43.513  129.000   1.000
 43.633  119.000   2.000
 43.763  129.000   2.000
 43.883  120.000   2.000
 44.013  129.000   2.000
 44.133  119.000   2.000
 44.263  129.000   1.000
 44.383  120.000   2.000
 44.513  129.000   1.000
 44.633  119.000   2.000
 44.763  129.000   2.000
 44.883  120.000   2.000
 45.013  129.000   2.000
 45.133  119.000   2.000
 45.262  129.000   1.000
 45.383  120.000   2.000
 45.512  129.000   2.000
 45.632  119.000   2.000
 45.762  129.000   2.000
 45.882  120.000   2.000
 46.013  130.000   2.000
 46.133  119.000   2.000
 46.263  129.000   1.000
 46.383  120.000   2.000
 46.513  129.000   1.000
 46.633  119.000   2.000
 46.763  129.000   2.000
 46.883  120.000   2.000
 47.013  129.000   2.000
 47.133  119.000   2.000
 47.263  129.000   2.000
 47.383  120.000   2.000
 47.513  130.000   1.000
 47.633  119.000   2.000
 47.763  129.000   2.000
 47.883  120.000   2.000
 48.013  129.000   1.000
 48.133  119.000   2.000
 48.263  129.000   2.000
 48.383  120.000   2.000
 48.513  129.000   2.000
 48.633  119.000   2.000
 48.763  129.000   2.000
 48.883  120.000   2.000
 49.013  129.000   1.000
 49.133  119.000   2.000
 49.263  130.000   2.000
 49.383  119.000   2.000
 49.512  129.000   2.000
 49.632  119.000   2.000
 49.762  129.000   1.000
 49.882  120.000   2.000
 50.013  130.000   1.000
 50.133  119.000   2.000
 50.263  129.000   2.000
 50.383  120.000   2.000
 50.513  129.000   2.000
 50.633  119.000   2.000
 50.763  129.000   1.000
 50.883  120.000   2.000
 51.013  129.000   2.000
 51.133  119.000   2.000
 51.263  129.000   2.000
 51.383  120.000   2.000
 51.513  129.000   1.000
 51.633  119.000   2.000
 51.763  129.000   1.000
 51.883  120.000   2.000
 52.013  129.000   2.000
 52.133  119.000   2.000
 52.263  129.000   2.000
 52.383  120.000   2.000
 52.513  129.000   1.000
 52.633  119.000   2.000
 52.763  129.000   2.000
 52.883  120.000   2.000
 53.013  129.000   2.000
 53.133  119.000   2.000
 53.262  129.000   2.000
 53.382  120.000   2.000
 53.512  129.000   1.000
 53.633  119.000   2.000
 53.762  129.000   2.000
 53.882  120.000   2.000
 54.014  130.000   2.000
 54.133  119.000   2.000
 54.263  129.000   1.000
 54.383  120.000   2.000
 54.513  129.000   1.000
 54.633  119.000   2.000
 54.763  129.000   2.000
 54.883  120.000   2.000
 55.013  129.000   2.000
 55.133  119.000   2.000
 55.263  129.000   1.000
 55.383  120.000   2.000
 55.513  129.000   2.000
 55.633  119.000   2.000
 55.763  129.000   2.000
 55.883  120.000   2.000
 56.013  129.000   1.000
 56.133  120.000   2.000
 56.263  129.000   2.000
 56.383  120.000   2.000
 56.513  129.000   2.000
 56.633  119.000   2.000
 56.762  129.000   1.000
 56.883  120.000   2.000
 57.013  129.000   1.000
 57.133  119.000   2.000
 57.262  129.000   2.000
 57.383  120.000   2.000
 57.512  129.000   1.000
 57.633  119.000   2.000
 57.762  129.000   1.000
 57.882  120.000   2.000
 58.013  130.000   1.000
 58.133  119.000   2.000
 58.263  129.000   2.000
 58.383  120.000   2.000
 58.513  129.000   1.000
 58.633  119.000   2.000
 58.763  129.000   1.000
 58.883  120.000   2.000
 59.013  129.000   2.000
 59.133  119.000   2.000
 59.263  129.000   2.000
 59.383  120.000   2.000
 59.513  129.000   2.000
 59.633  119.000   2.000
 59.763  129.000   2.000
 59.883  120.000   2.000
 60.013  129.000   2.000
 60.133  119.000   2.000
 60.263  129.000   1.000
 60.383  120.000   2.000
 60.513  129.000   2.000
 60.633  119.000   2.000
 60.763  129.000   2.000
 60.883  120.000   2.000
 61.013  129.000   2.000
 61.133  119.000   2.000
 61.262  129.000   1.000
 61.383  120.000   2.000
 61.512  130.000   1.000
 61.632  119.000   2.000
 61.762  129.000   2.000
 61.882  120.000   2.000
 62.013  130.000   2.000
 62.133  119.000   2.000
 62.263  129.000   1.000
 62.383  120.000   2.000
 62.513  130.000   1.000
 62.633  119.000   2.000
 62.763  129.000   2.000
 62.883  120.000   2.000
 63.013  129.000   2.000
 63.133  119.000   2.000
 63.263  129.000   1.000
 63.383  120.000   2.000
 63.513  129.000   2.000
 63.633  119.000   2.000
 63.763  129.000   2.000
 63.883  120.000   2.000
 64.013  129.000   1.000
 64.133  119.000   2.000
 64.263  130.000   2.000
 64.383  119.000   2.000
 64.513  129.000   2.000
 64.633  119.000   2.000
 64.762  129.000   1.000
 64.883  120.000   2.000
 65.013  129.000   2.000
 65.133  119.000   2.000
 65.262  129.000   2.000
 65.382  120.000   2.000
 65.512  129.000   1.000
 65.632  119.000   2.000
 65.762  129.000   1.000
 65.882  120.000   2.000
 66.013  130.000   2.000
 66.133  119.000   2.000
 66.263  129.000   2.000
 66.383  120.000   2.000
 66.513  129.000   1.000
 66.633  119.000   2.000
 66.763  129.000   1.000
 66.883  120.000   2.000
 67.013  129.000   2.000
 67.133  119.000   2.000
 67.263  129.000   2.000
 67.383  120.000   2.000
 67.513  129.000   1.000
 67.633  119.000   2.000
 67.763  129.000   1.000
 67.883  120.000   2.000
 68.013  129.000   2.000
 68.133  119.000   1.000
 68.263  129.000   2.000
 68.383  119.000   2.000
 68.513  130.000   2.000
 68.633  119.000   2.000
 68.763  129.000   2.000
 68.883  120.000   2.000
 69.013  130.000   2.000
 69.132  119.000   2.000
 69.262  129.000   2.000
 69.382  120.000   1.000
 69.513  130.000   2.000
 69.632  119.000   2.000
 69.763  130.000   2.000
 69.883  120.000   2.000
 70.013  130.000   2.000
 70.133  119.000   1.000
 70.263  129.000   2.000
 70.383  120.000   2.000
 70.513  130.000   2.000
 70.633  119.000   2.000
 70.763  129.000   2.000
 70.883  120.000   2.000
 71.013  130.000   2.000
 71.133  120.000   2.000
 71.263  129.000   2.000
 71.383  119.000   2.000
 71.513  130.000   2.000
 71.633  119.000   1.000
 71.763  129.000   2.000
 71.883  120.000   2.000
 72.013  130.000   2.000
 72.133  119.000   2.000
 72.263  129.000   2.000
 72.383  120.000   2.000
 72.513  129.000   2.000
 72.633  119.000   1.000
 72.763  129.000   2.000
 72.883  119.000   2.000
 73.013  130.000   2.000
 73.133  119.000   2.000
 73.262  129.000   2.000
 73.382  120.000   2.000
 73.513  130.000   2.000
 73.632  119.000   1.000
 73.762  129.000   2.000
 73.883  121.000   2.000
 74.013  130.000   2.000
 74.133  119.000   2.000
 74.263  129.000   2.000
 74.383  120.000   2.000
 74.513  130.000   2.000
 74.633  119.000   1.000
 74.763  129.000   2.000
 74.883  120.000   2.000
 75.013  130.000   2.000
 75.133  119.000   2.000
 75.263  129.000   2.000
 75.383  119.000   2.000
 75.513  130.000   2.000
 75.633  119.000   1.000
 75.763  129.000   2.000
 75.883  120.000   2.000
 76.013  130.000   2.000
 76.133  119.000   2.000
 76.263  129.000   2.000
 76.383  119.000   2.000
 76.513  130.000   2.000
 76.633  119.000   1.000
 76.763  129.000   2.000
 76.883  120.000   2.000
 77.013  130.000   2.000
 77.133  119.000   2.000
 77.262  129.000   2.000
 77.382  119.000   2.000
 77.513  130.000   2.000
 77.632  119.000   1.000
 77.762  129.000   2.000
 77.882  120.000   2.000
 78.013  130.000   2.000
 78.133  119.000   2.000
 78.263  129.000   2.000
 78.383  119.000   1.000
 78.513  130.000   2.000
 78.633  119.000   2.000
 78.763  129.000   2.000
 78.883  120.000   2.000
 79.013  130.000   2.000
 79.133  119.000   2.000
 79.263  130.000   2.000
 79.383  119.000   1.000
 79.513  130.000   2.000
 79.633  119.000   2.000
 79.763  129.000   2.000
 79.883  120.000   2.000
 80.013  130.000   2.000
 80.133  119.000   2.000
 80.263  129.000   2.000
 80.383  119.000   1.000
 80.513  130.000   2.000
 80.633  119.000   1.000
 80.763  129.000   2.000
 80.883  120.000   2.000
 81.013  130.000   2.000
 81.132  119.000   2.000
 81.262  129.000   2.000
 81.382  120.000   1.000
 81.513  130.000   2.000
 81.632  119.000   1.000
 81.762  129.000   2.000
 81.883  121.000   2.000
 82.013  129.000   2.000
 82.133  119.000   2.000
 82.263  129.000   2.000
 82.383  120.000   2.000
 82.513  130.000   2.000
 82.633  119.000   1.000
 82.763  129.000   2.000
 82.883  120.000   2.000
 83.013  130.000   2.000
 83.133  119.000   2.000
 83.263  129.000   2.000
 83.383  119.000   2.000
 83.513  130.000   2.000
 83.633  119.000   1.000
 83.763  129.000   2.000
 83.883  120.000   2.000
 84.013  130.000   2.000
 84.133  119.000   2.000
 84.263  129.000   2.000
 84.383  119.000   2.000
 84.513  130.000   2.000
 84.633  119.000   2.000
 84.763  130.000   2.000
 84.883  119.000   2.000
 85.013  130.000   2.000
 85.133  119.000   2.000
 85.262  129.000   2.000
 85.382  119.000   1.000
 85.513  130.000   2.000
 85.632  119.000   1.000
 85.762  129.000   2.000
 85.883  121.000   2.000
 86.013  130.000   2.000
 86.134  120.000   2.000
 86.263  129.000   2.000
 86.383  119.000   2.000
 86.513  130.000   2.000
 86.633  119.000   1.000
 86.763  129.000   2.000
 86.883  120.000   2.000
 87.013  130.000   2.000
 87.133  119.000   2.000
 87.263  129.000   2.000
 87.383  120.000   2.000
 87.513  129.000   2.000
 87.633  119.000   1.000
 87.763  129.000   2.000
 87.883  120.000   2.000
 88.013  130.000   2.000
 88.133  119.000   2.000
 88.263  129.000   2.000
 88.383  119.000   2.000
 88.513  130.000   2.000
 88.633  119.000   2.000
 88.763  129.000   2.000
 88.883  120.000   2.000
 89.013  130.000   2.000
 89.133  119.000   2.000
 89.262  129.000   2.000
 89.382  119.000   2.000
 89.513  130.000   2.000
 89.632  119.000   2.000
 89.762  129.000   2.000
 89.883  121.000   2.000
 90.013  130.000   2.000
 90.133  119.000   2.000
 90.263  129.000   2.000
 90.383  120.000   2.000
 90.513  130.000   2.000
 90.633  119.000   1.000
 90.763  129.000   2.000
 90.883  120.000   2.000
 91.013  130.000   2.000
 91.133  119.000   2.000
 91.263  129.000   2.000
 91.383  120.000   2.000
 91.513  130.000   2.000
 91.633  119.000   1.000
 91.763  129.000   2.000
 91.883  120.000   2.000
 92.013  130.000   2.000
 92.133  119.000   2.000
 92.263  129.000   2.000
 92.383  120.000   2.000
 92.513  130.000   2.000
 92.633  119.000   2.000
 92.763  129.000   2.000
 92.883  120.000   2.000
 93.013  130.000   2.000
 93.133  119.000   2.000
 93.262  129.000   2.000
 93.383  120.000   2.000
 93.512  129.000   2.000
 93.632  119.000   1.000
 93.762  129.000   2.000
 93.883  121.000   2.000
 94.013  130.000   2.000
 94.133  119.000   2.000
 94.263  130.000   2.000
 94.383  119.000   1.000
 94.513  130.000   2.000
 94.633  119.000   1.000
 94.763  129.000   2.000
 94.883  120.000   2.000
 95.013  130.000   2.000
 95.133  119.000   2.000
 95.263  129.000   2.000
 95.383  119.000   2.000
 95.513  130.000   2.000
 95.633  119.000   1.000
 95.763  129.000   2.000
 95.883  120.000   2.000
 96.013  130.000   2.000
 96.133  119.000   2.000
 96.263  129.000   2.000
 96.383  119.000   2.000
 96.513  130.000   2.000
 96.633  119.000   1.000
 96.763  129.000   2.000
 96.882  120.000   2.000
 97.013  130.000   2.000
 97.133  119.000   2.000
 97.262  129.000   2.000
 97.382  119.000   2.000
 97.512  130.000   2.000
 97.632  119.000   1.000
 97.762  129.000   2.000
 97.883  121.000   2.000
 98.013  130.000   2.000
 98.133  119.000   2.000
 98.263  129.000   2.000
 98.383  120.000   2.000
 98.513  130.000   2.000
 98.633  119.000   2.000
 98.763  129.000   2.000
 98.883  120.000   2.000
 99.013  130.000   2.000
 99.133  119.000   2.000
 99.263  129.000   2.000
 99.383  120.000   2.000
 99.513  130.000   2.000
 99.633  119.000   1.000
 99.763  130.000   2.000
 99.883  119.000   2.000
100.013  130.000   2.000
100.133  119.000   2.000
100.263  129.000   2.000
100.383  120.000   1.000
100.513  130.000   2.000
100.633  119.000   2.000
100.763  129.000   2.000
100.883  120.000   2.000
101.013  130.000   2.000
101.133  120.000   2.000
101.262  129.000   2.000
101.382  119.000   2.000
101.513  130.000   2.000
101.632  119.000   1.000
101.762  129.000   2.000
101.883  121.000   2.000
102.013  130.000   2.000
102.133  119.000   2.000
102.263  129.000   2.000
102.383  120.000   2.000
102.513  129.000   2.000
102.633  119.000   2.000
102.763  129.000   2.000
102.883  120.000   2.000
103.013  130.000   2.000
103.133  119.000   2.000
103.263  129.000   2.000
103.383  120.000   2.000
103.513  130.000   2.000
103.633  119.000   1.000
103.763  129.000   2.000
103.883  120.000   2.000
104.013  130.000   2.000
104.133  119.000   2.000
104.263  129.000   2.000
104.383  120.000   2.000
104.513  130.000   2.000
104.633  119.000   1.000
104.763  129.000   2.000
104.882  120.000   2.000
105.013  130.000   2.000
105.133  119.000   2.000
105.262  129.000   2.000
105.382  119.000   2.000
105.512  130.000   2.000
105.632  119.000   2.000
105.762  129.000   2.000
105.883  121.000   2.000
106.013  130.000   2.000
106.133  119.000   2.000
106.263  129.000   2.000
106.383  119.000   2.000
106.513  130.000   2.000
106.633  119.000   2.000
106.763  129.000   2.000
106.883  120.000   2.000
107.013  130.000   2.000
107.133  119.000   2.000
107.263  129.000   2.000
107.383  119.000   2.000
107.513  130.000   2.000
107.633  119.000   1.000
107.763  129.000   2.000
107.883  120.000   2.000
108.013  130.000   2.000
108.133  119.000   2.000
108.263  129.000   2.000
108.383  120.000   2.000
108.513  130.000   2.000
108.633  119.000   2.000
108.763  129.000   2.000
108.882  120.000   2.000
109.013  130.000   2.000
109.133  119.000   2.000
109.263  130.000   2.000
109.382  119.000   2.000
109.513  130.000   2.000
109.632  119.000   1.000
109.762  129.000   2.000
109.883  121.000   2.000
110.013  130.000   2.000
110.133  119.000   2.000
110.263  129.000   2.000
110.383  120.000   2.000
110.513  130.000   2.000
110.633  119.000   1.000
110.763  129.000   2.000
110.883  120.000   2.000
111.013  130.000   2.000
111.133  119.000   2.000
111.263  129.000   2.000
111.383  120.000   2.000
111.513  130.000   2.000
111.633  119.000   2.000
111.763  129.000   2.000
111.883  120.000   2.000
112.013  130.000   2.000
112.133  119.000   2.000
112.263  129.000   2.000
112.383  120.000   2.000
112.513  130.000   2.000
112.633  119.000   2.000
112.763  129.000   2.000
112.882  120.000   2.000
113.013  130.000   2.000
113.133  119.000   2.000
113.262  129.000   2.000
113.382  119.000   2.000
113.512  130.000   2.000
113.632  119.000   2.000
113.762  129.000   2.000
113.883  121.000   2.000
114.013  130.000   2.000
114.133  119.000   2.000
114.263  129.000   2.000
114.383  119.000   2.000
114.513  130.000   2.000
114.633  119.000   1.000
114.763  130.000   2.000
114.883  119.000   2.000
115.013  130.000   2.000
115.133  119.000   2.000
115.263  129.000   2.000
115.383  119.000   2.000
115.513  130.000   2.000
115.633  119.000   1.000
115.763  129.000   2.000
115.883  120.000   2.000
116.013  130.000   2.000
116.133  120.000   2.000
116.263  129.000   2.000
116.383  119.000   2.000
116.513  130.000   2.000
116.633  119.000   1.000
116.763  129.000   2.000
116.883  120.000   2.000
117.013  129.000   2.000
117.132  119.000   2.000
117.262  129.000   2.000
117.383  120.000   2.000
117.513  129.000   2.000
117.632  119.000   1.000
117.762  129.000   2.000
117.883  121.000   2.000
118.013  130.000   2.000
118.133  119.000   2.000
118.263  129.000   2.000
118.383  120.000   1.000
118.513  130.000   2.000
118.633  119.000   2.000
118.763  130.000   2.000
118.883  119.000   2.000
119.013  130.000   2.000
119.133  119.000   2.000
119.263  129.000   2.000
119.383  119.000   1.000
119.513  130.000   2.000
119.633  119.000   1.000
119.763  129.000   2.000
119.883  120.000   2.000
120.013  130.000   2.000
120.133  119.000   2.000
120.263  129.000   2.000
120.383  119.000   2.000
120.513  130.000   2.000
120.633  119.000   1.000
120.763  129.000   2.000
120.883  120.000   2.000
121.013  130.000   2.000
121.132  119.000   2.000
121.262  129.000   2.000
121.382  119.000   1.000
121.513  130.000   2.000
121.632  119.000   1.000
121.762  129.000   2.000
121.883  121.000   2.000
122.013  130.000   2.000
122.133  119.000   2.000
122.263  129.000   2.000
122.383  119.000   1.000
122.513  130.000   2.000
122.633  119.000   2.000
122.763  129.000   2.000
122.883  120.000   2.000
123.013  130.000   2.000
123.133  119.000   2.000
123.263  129.000   2.000
123.383  120.000   2.000
123.513  129.000   2.000
123.633  119.000   2.000
123.763  129.000   2.000
123.883  120.000   2.000
124.013  130.000   2.000
124.133  119.000   2.000
124.263  130.000   2.000
124.383  119.000   1.000
124.513  130.000   2.000
124.633  119.000   2.000
124.763  130.000   2.000
124.883  119.000   2.000
125.013  130.000   2.000
125.132  119.000   1.000
125.263  129.000   2.000
125.382  119.000   2.000
125.513  130.000   2.000
125.632  119.000   2.000
125.763  130.000   2.000
125.883  120.000   2.000
126.013  130.000   2.000
126.133  119.000   2.000
126.263  129.000   2.000
126.383  119.000   1.000
126.513  130.000   2.000
126.633  119.000   2.000
126.763  129.000   2.000
126.883  120.000   2.000
127.013  130.000   2.000
127.133  119.000   2.000
127.263  129.000   2.000
127.383  119.000   2.000
127.513  130.000   2.000
127.633  119.000   2.000
127.763  129.000   2.000
127.883  120.000   2.000
128.013  130.000   2.000
128.133  119.000   2.000
128.263  129.000   2.000
128.383  120.000   2.000
128.513  130.000   2.000
128.633  119.000   2.000
128.763  129.000   2.000
128.883  120.000   2.000
129.013  130.000   2.000
129.132  119.000   1.000
129.262  129.000   2.000
129.382  119.000   2.000
129.512  130.000   2.000
129.632  119.000   2.000
129.764  131.000   2.000
129.883  119.000   2.000
130.013  130.000   2.000
130.133  119.000   1.000
130.263  129.000   2.000
130.383  119.000   1.000
130.513  130.000   2.000
130.633  119.000   2.000
130.763  129.000   2.000
130.883  120.000   2.000
131.013  130.000   2.000
131.133  120.000   1.000
131.263  129.000   2.000
131.383  119.000   1.000
131.513  130.000   2.000
131.633  119.000   2.000
131.763  129.000   2.000
131.883  120.000   2.000
132.003  119.000   1.000
132.143  140.000   2.000
132.253  109.000   2.000
132.393  140.000   2.000
132.502  109.000   1.000
132.643  139.000   2.000
132.752  109.000   1.000
132.893  140.000   2.000
133.003  110.000   2.000
133.143  139.000   2.000
133.252  109.000   1.000
133.393  140.000   2.000
133.502  109.000   2.000
133.642  139.000   2.000
133.752  109.000   1.000
133.893  141.000   2.000
134.002  108.000   1.000
134.143  141.000   2.000
134.253  109.000   2.000
134.393  140.000   2.000
134.503  110.000   2.000
134.643  139.000   2.000
134.753  109.000   1.000
134.893  140.000   2.000
135.003  110.000   2.000
135.143  139.000   2.000
135.253  109.000   2.000
135.393  140.000   2.000
135.503  109.000   1.000
135.643  139.000   2.000
135.753  109.000   2.000
135.893  140.000   2.000
136.003  110.000   1.000
136.143  139.000   2.000
136.252  109.000   1.000
136.393  140.000   2.000
136.503  110.000   2.000
136.643  139.000   2.000
136.752  109.000   2.000
136.893  140.000   2.000
137.002  109.000   1.000
137.143  139.000   2.000
137.252  109.000   2.000
137.393  140.000   2.000
137.503  110.000   1.000
