  4.195 4194.000   0.000
 23.384  130.000   1.000
 23.504  120.000   1.000
 23.634  130.000   1.000
 23.754  119.000   1.000
 23.884  130.000   1.000
 24.004  120.000   1.000
 24.134  129.000   1.000
 24.254  119.000   1.000
 24.384  130.000   1.000
 24.504  119.000   1.000
 24.634  130.000   1.000
 24.754  119.000   1.000
 24.884  130.000   1.000
 25.004  120.000   1.000
 25.134  129.000   1.000
 25.253  119.000   1.000
 25.384  130.000   1.000
 25.503  119.000   1.000
 25.634  130.000   1.000
 25.753  119.000   1.000
 25.884  130.000   1.000
 26.004  120.000   1.000
 26.135  131.000   1.000
 26.254  119.000   1.000
 26.385  130.000   1.000
 26.504  119.000   1.000
 26.634  130.000   1.000
 26.754  119.000   1.000
 26.884  130.000   1.000
 27.004  120.000   1.000
 27.134  129.000   1.000
 27.254  119.000   1.000
 27.385  130.000   1.000
 27.504  119.000   1.000
 27.634  130.000   1.000
 27.754  119.000   1.000
 27.884  130.000   1.000
 28.004  119.000   1.000
 28.134  129.000   1.000
 28.254  119.000   1.000
 28.384  130.000   1.000
 28.504  119.000   1.000
 28.634  130.000   1.000
 28.754  119.000   1.000
 28.884  130.000   1.000
 29.004  120.000   1.000
 29.134  129.000   1.000
 29.253  119.000   1.000
 29.384  130.000   1.000
 29.504  119.000   1.000
 29.634  130.000   1.000
 29.753  119.000   1.000
 29.884  130.000   1.000
 30.005  121.000   1.000
 30.135  129.000   1.000
 30.254  119.000   1.000
 30.384  130.000   1.000
 30.504  119.000   1.000
 30.634  129.000   1.000
 30.754  119.000   1.000
 30.884  130.000   1.000
 31.004  120.000   1.000
 31.134  129.000   1.000
 31.254  119.000   1.000
 31.384  130.000   1.000
 31.504  119.000   1.000
 31.634  130.000   1.000
 31.754  119.000   1.000
 31.884  130.000   1.000
 32.004  119.000   1.000
 32.134  130.000   1.000
 32.254  119.000   1.000
 32.384  130.000   1.000
 32.504  120.000   1.000
 32.634  129.000   1.000
 32.754  119.000   1.000
 32.884  130.000   1.000
 33.004  119.000   1.000
 33.134  130.000   1.000
 33.254  119.000   1.000
 33.384  130.000   1.000
 33.504  119.000   1.000
 33.634  129.000   1.000
 33.753  119.000   1.000
 33.884  130.000   1.000
 34.005  120.000   1.000
 34.134  129.000   1.000
 34.254  119.000   1.000
 34.384  130.000   1.000
 34.504  120.000   1.000
 34.635  130.000   1.000
 34.754  119.000   1.000
 34.884  130.000   1.000
 35.004  119.000   1.000
 35.134  129.000   1.000
 35.254  119.000   1.000
 35.384  130.000   1.000
 35.504  120.000   1.000
 35.634  129.000   1.000
 35.754  119.000   1.000
 35.884  130.000   1.000
 36.014  129.000   1.000
 36.134  120.000   1.000
 36.264  129.000   1.000
 36.384  120.000   1.000
 36.514  129.000   1.000
 36.634  120.000   1.000
 36.764  129.000   1.000
 36.884  120.000   1.000
 37.014  130.000   1.000
 37.134  119.000   1.000
 37.264  129.000   1.000
 37.384  120.000   1.000
 37.513  129.000   1.000
 37.634  120.000   1.000
 37.763  129.000   1.000
 37.884  120.000   1.000
 38.015  131.000   1.000
 38.134  119.000   1.000
 38.264  129.000   1.000
 38.385  120.000   1.000
 38.514  129.000   1.000
 38.634  120.000   1.000
 38.764  129.000   1.000
 38.884  120.000   1.000
 39.014  130.000   1.000
 39.134  119.000   1.000
 39.264  129.000   1.000
 39.384  120.000   1.000
 39.514  129.000   1.000
 39.634  120.000   1.000
 39.764  129.000   1.000
 39.884  120.000   1.000
 40.014  130.000   1.000
 40.134  119.000   1.000
 40.264  129.000   1.000
 40.384  120.000   1.000
 40.514  129.000   1.000
 40.634  120.000   1.000
 40.764  129.000   1.000
 40.884  120.000   1.000
 41.014  130.000   1.000
 41.134  120.000   1.000
 41.263  129.000   1.000
 41.384  120.000   1.000
 41.514  129.000   1.000
 41.634  120.000   1.000
 41.763  129.000   1.000
 41.884  120.000   1.000
 42.015  131.000   1.000
 42.134  119.000   1.000
 42.264  129.000   1.000
 42.385  120.000   1.000
 42.514  129.000   1.000
 42.634  120.000   1.000
 42.764  129.000   1.000
 42.884  120.000   1.000
 43.014  130.000   1.000
 43.135  119.000   1.000
 43.264  129.000   1.000
 43.384  120.000   1.000
 43.514  129.000   1.000
 43.634  120.000   1.000
 43.764  129.000   1.000
 43.884  120.000   1.000
 44.014  129.000   1.000
 44.134  119.000   1.000
 44.264  129.000   1.000
 44.384  120.000   1.000
 44.514  129.000   1.000
 44.634  120.000   1.000
 44.764  129.000   1.000
 44.884  120.000   1.000
 45.014  130.000   1.000
 45.134  119.000   1.000
 45.263  129.000   1.000
 45.384  120.000   1.000
 45.514  129.000   1.000
 45.634  120.000   1.000
 45.763  129.000   1.000
 45.884  120.000   1.000
 46.015  131.000   1.000
 46.135  119.000   1.000
 46.264  129.000   1.000
 46.384  120.000   1.000
 46.514  129.000   1.000
 46.634  120.000   1.000
 46.764  129.000   1.000
 46.884  120.000   1.000
 47.014  129.000   1.000
 47.134  119.000   1.000
 47.264  129.000   1.000
 47.384  120.000   1.000
 47.514  129.000   1.000
 47.634  119.000   1.000
 47.764  129.000   1.000
 47.884  120.000   1.000
 48.014  129.000   1.000
 48.134  120.000   1.000
 48.264  129.000   1.000
 48.384  120.000   1.000
 48.514  129.000   1.000
 48.634  119.000   1.000
 48.764  129.000   1.000
 48.884  120.000   1.000
 49.014  129.000   1.000
 49.134  120.000   1.000
 49.264  129.000   1.000
 49.384  119.000   1.000
 49.514  129.000   1.000
 49.634  120.000   1.000
 49.763  129.000   1.000
 49.884  120.000   1.000
 50.015  130.000   1.000
 50.134  120.000   1.000
 50.264  129.000   1.000
 50.385  120.000   1.000
 50.514  129.000   1.000
 50.634  120.000   1.000
 50.764  129.000   1.000
 50.884  120.000   1.000
 51.014  130.000   1.000
 51.134  119.000   1.000
 51.264  129.000   1.000
 51.384  120.000   1.000
 51.514  129.000   1.000
 51.634  120.000   1.000
 51.764  129.000   1.000
 51.884  120.000   1.000
 52.014  130.000   1.000
 52.134  119.000   1.000
 52.264  129.000   1.000
 52.384  120.000   1.000
 52.514  129.000   1.000
 52.634  120.000   1.000
 52.764  129.000   1.000
 52.884  120.000   1.000
 53.014  130.000   1.000
 53.134  119.000   1.000
 53.264  129.000   1.000
 53.384  120.000   1.000
 53.513  129.000   1.000
 53.634  120.000   1.000
 53.764  129.000   1.000
 53.884  120.000   1.000
 54.015  131.000   1.000
 54.135  119.000   1.000
 54.264  129.000   1.000
 54.385  120.000   1.000
 54.514  129.000   1.000
 54.634  120.000   1.000
 54.764  129.000   1.000
 54.884  120.000   1.000
 55.014  130.000   1.000
 55.134  119.000   1.000
 55.264  129.000   1.000
 55.384  120.000   1.000
 55.514  129.000   1.000
 55.634  119.000   1.000
 55.764  129.000   1.000
 55.884  120.000   1.000
 56.014  129.000   1.000
 56.134  120.000   1.000
 56.264  129.000   1.000
 56.384  120.000   1.000
 56.514  129.000   1.000
 56.634  119.000   1.000
 56.764  129.000   1.000
 56.884  120.000   1.000
 57.014  129.000   1.000
 57.134  120.000   1.000
 57.264  129.000   1.000
 57.384  120.000   1.000
 57.513  129.000   1.000
 57.634  120.000   1.000
 57.763  129.000   1.000
 57.884  120.000   1.000
 58.015  130.000   1.000
 58.134  120.000   1.000
 58.264  129.000   1.000
 58.385  120.000   1.000
 58.514  129.000   1.000
 58.634  120.000   1.000
 58.764  129.000   1.000
 58.884  120.000   1.000
 59.014  130.000   1.000
 59.134  119.000   1.000
 59.264  129.000   1.000
 59.384  120.000   1.000
 59.514  129.000   1.000
 59.634  120.000   1.000
 59.764  129.000   1.000
 59.884  120.000   1.000
 60.014  129.000   1.000
 60.134  119.000   1.000
 60.264  129.000   1.000
 60.384  120.000   1.000
 60.514  129.000   1.000
 60.634  120.000   1.000
 60.764  129.000   1.000
 60.884  120.000   1.000
 61.014  129.000   1.000
 61.134  119.000   1.000
 61.263  129.000   1.000
 61.384  120.000   1.000
 61.514  129.000   1.000
 61.634  120.000   1.000
 61.763  129.000   1.000
 61.884  120.000   1.000
 62.014  130.000   1.000
 62.135  119.000   1.000
 62.264  129.000   1.000
 62.384  120.000   1.000
 62.515  130.000   1.000
 62.635  120.000   1.000
 62.764  129.000   1.000
 62.884  120.000   1.000
 63.014  129.000   1.000
 63.134  119.000   1.000
 63.264  129.000   1.000
 63.384  120.000   1.000
 63.514  129.000   1.000
 63.634  119.000   1.000
 63.764  129.000   1.000
 63.884  120.000   1.000
 64.014  129.000   1.000
 64.134  120.000   1.000
 64.264  129.000   1.000
 64.384  119.000   1.000
 64.514  129.000   1.000
 64.634  119.000   1.000
 64.764  129.000   1.000
 64.884  120.000   1.000
 65.014  129.000   1.000
 65.134  120.000   1.000
 65.263  129.000   1.000
 65.384  120.000   1.000
 65.513  129.000   1.000
 65.634  120.000   1.000
 65.763  129.000   1.000
 65.884  120.000   1.000
 66.014  130.000   1.000
 66.134  119.000   1.000
 66.264  129.000   1.000
 66.385  120.000   1.000
 66.514  129.000   1.000
 66.634  120.000   1.000
 66.764  129.000   1.000
 66.884  120.000   1.000
 67.014  129.000   1.000
 67.134  119.000   1.000
 67.264  129.000   1.000
 67.384  120.000   1.000
 67.514  129.000   1.000
 67.634  120.000   1.000
 67.764  129.000   1.000
 67.884  120.000   1.000
 68.014  130.000   1.000
 68.134  119.000   1.000
 68.264  130.000   1.000
 68.384  119.000   1.000
 68.514  130.000   1.000
 68.634  119.000   1.000
 68.764  129.000   1.000
 68.884  120.000   1.000
 69.014  130.000   1.000
 69.134  119.000   1.000
 69.264  130.000   1.000
 69.384  119.000   1.000
 69.514  130.000   1.000
 69.634  119.000   1.000
 69.764  130.000   1.000
 69.884  120.000   1.000
 70.015  130.000   1.000
 70.134  119.000   1.000
 70.264  130.000   1.000
 70.384  120.000   1.000
 70.515  130.000   1.000
 70.634  119.000   1.000
 70.764  130.000   1.000
 70.884  119.000   1.000
 71.014  130.000   1.000
 71.134  120.000   1.000
 71.264  129.000   1.000
 71.384  120.000   1.000
 71.514  130.000   1.000
 71.634  119.000   1.000
 71.764  130.000   1.000
 71.884  119.000   1.000
 72.014  130.000   1.000
 72.134  119.000   1.000
 72.264  129.000   1.000
 72.384  120.000   1.000
 72.514  129.000   1.000
 72.634  119.000   1.000
 72.764  130.000   1.000
 72.884  119.000   1.000
 73.014  130.000   1.000
 73.134  119.000   1.000
 73.264  129.000   1.000
 73.384  120.000   1.000
 73.514  130.000   1.000
 73.633  119.000   1.000
 73.764  130.000   1.000
 73.885  120.000   1.000
 74.015  130.000   1.000
 74.134  119.000   1.000
 74.264  129.000   1.000
 74.384  119.000   1.000
 74.515  130.000   1.000
 74.634  119.000   1.000
 74.764  130.000   1.000
 74.884  119.000   1.000
 75.014  130.000   1.000
 75.134  119.000   1.000
 75.264  129.000   1.000
 75.384  119.000   1.000
 75.514  130.000   1.000
 75.634  119.000   1.000
 75.764  130.000   1.000
 75.884  119.000   1.000
 76.014  130.000   1.000
 76.134  119.000   1.000
 76.264  129.000   1.000
 76.384  120.000   1.000
 76.514  130.000   1.000
 76.634  119.000   1.000
 76.764  130.000   1.000
 76.884  119.000   1.000
 77.014  130.000   1.000
 77.134  119.000   1.000
 77.264  129.000   1.000
 77.384  120.000   1.000
 77.514  130.000   1.000
 77.633  119.000   1.000
 77.764  130.000   1.000
 77.884  120.000   1.000
 78.015  130.000   1.000
 78.134  119.000   1.000
 78.265  129.000   1.000
 78.384  119.000   1.000
 78.515  130.000   1.000
 78.634  119.000   1.000
 78.764  129.000   1.000
 78.884  120.000   1.000
 79.014  130.000   1.000
 79.134  119.000   1.000
 79.265  130.000   1.000
 79.384  119.000   1.000
 79.514  130.000   1.000
 79.634  119.000   1.000
 79.764  129.000   1.000
 79.884  120.000   1.000
 80.014  130.000   1.000
 80.134  119.000   1.000
 80.264  129.000   1.000
 80.384  119.000   1.000
 80.514  130.000   1.000
 80.634  119.000   1.000
 80.764  129.000   1.000
 80.884  120.000   1.000
 81.014  130.000   1.000
 81.134  119.000   1.000
 81.264  129.000   1.000
 81.383  119.000   1.000
 81.514  130.000   1.000
 81.633  119.000   1.000
 81.764  130.000   1.000
 81.885  120.000   1.000
 82.015  130.000   1.000
 82.134  119.000   1.000
 82.264  129.000   1.000
 82.384  119.000   1.000
 82.515  130.000   1.000
 82.634  119.000   1.000
 82.764  130.000   1.000
 82.884  119.000   1.000
 83.014  130.000   1.000
 83.134  119.000   1.000
 83.264  129.000   1.000
 83.384  119.000   1.000
 83.514  130.000   1.000
 83.634  119.000   1.000
 83.764  130.000   1.000
 83.884  119.000   1.000
 84.014  130.000   1.000
 84.134  119.000   1.000
 84.264  129.000   1.000
 84.384  119.000   1.000
 84.514  130.000   1.000
 84.634  119.000   1.000
 84.764  130.000   1.000
 84.884  119.000   1.000
 85.014  130.000   1.000
 85.134  119.000   1.000
 85.264  129.000   1.000
 85.383  119.000   1.000
 85.514  130.000   1.000
 85.633  119.000   1.000
 85.764  130.000   1.000
 85.885  120.000   1.000
 86.015  130.000   1.000
 86.135  120.000   1.000
 86.264  129.000   1.000
 86.384  119.000   1.000
 86.515  130.000   1.000
 86.634  119.000   1.000
 86.764  130.000   1.000
 86.884  119.000   1.000
 87.014  130.000   1.000
 87.134  119.000   1.000
 87.264  129.000   1.000
 87.384  120.000   1.000
 87.514  129.000   1.000
 87.634  119.000   1.000
 87.764  130.000   1.000
 87.884  119.000   1.000
 88.014  130.000   1.000
 88.134  119.000   1.000
 88.264  129.000   1.000
 88.384  119.000   1.000
 88.514  130.000   1.000
 88.634  119.000   1.000
 88.764  130.000   1.000
 88.884  119.000   1.000
 89.014  130.000   1.000
 89.134  119.000   1.000
 89.264  129.000   1.000
 89.384  119.000   1.000
 89.514  130.000   1.000
 89.633  119.000   1.000
 89.764  130.000   1.000
 89.885  120.000   1.000
 90.015  130.000   1.000
 90.134  119.000   1.000
 90.264  129.000   1.000
 90.384  119.000   1.000
 90.515  130.000   1.000
 90.634  119.000   1.000
 90.764  130.000   1.000
 90.884  119.000   1.000
 91.014  130.000   1.000
 91.134  119.000   1.000
 91.264  129.000   1.000
 91.384  119.000   1.000
 91.514  130.000   1.000
 91.634  119.000   1.000
 91.764  130.000   1.000
 91.884  119.000   1.000
 92.014  130.000   1.000
 92.134  119.000   1.000
 92.264  129.000   1.000
 92.384  119.000   1.000
 92.514  130.000   1.000
 92.634  119.000   1.000
 92.764  130.000   1.000
 92.884  119.000   1.000
 93.014  130.000   1.000
 93.134  119.000   1.000
 93.264  129.000   1.000
 93.384  120.000   1.000
 93.514  129.000   1.000
 93.633  119.000   1.000
 93.764  130.000   1.000
 93.885  120.000   1.000
 94.015  130.000   1.000
 94.134  119.000   1.000
 94.265  130.000   1.000
 94.384  119.000   1.000
 94.514  130.000   1.000
 94.634  119.000   1.000
 94.764  130.000   1.000
 94.884  119.000   1.000
 95.014  130.000   1.000
 95.134  119.000   1.000
 95.264  129.000   1.000
 95.384  119.000   1.000
 95.514  130.000   1.000
 95.634  119.000   1.000
 95.764  130.000   1.000
 95.884  119.000   1.000
 96.014  130.000   1.000
 96.134  119.000   1.000
 96.264  129.000   1.000
 96.384  119.000   1.000
 96.514  130.000   1.000
 96.634  119.000   1.000
 96.764  130.000   1.000
 96.884  119.000   1.000
 97.014  130.000   1.000
 97.134  119.000   1.000
 97.264  129.000   1.000
 97.384  119.000   1.000
 97.514  130.000   1.000
 97.633  119.000   1.000
 97.764  130.000   1.000
 97.885  120.000   1.000
 98.015  130.000   1.000
 98.134  119.000   1.000
 98.264  129.000   1.000
 98.384  119.000   1.000
 98.515  130.000   1.000
 98.634  119.000   1.000
 98.764  130.000   1.000
 98.884  119.000   1.000
 99.014  130.000   1.000
 99.134  119.000   1.000
 99.264  129.000   1.000
 99.384  119.000   1.000
 99.514  130.000   1.000
 99.634  119.000   1.000
 99.764  130.000   1.000
 99.884  119.000   1.000
100.014  130.000   1.000
100.134  119.000   1.000
100.264  129.000   1.000
100.384  119.000   1.000
100.514  130.000   1.000
100.634  119.000   1.000
100.764  130.000   1.000
100.884  119.000   1.000
101.014  130.000   1.000
101.134  120.000   1.000
101.264  129.000   1.000
101.384  120.000   1.000
101.514  130.000   1.000
101.633  119.000   1.000
101.764  130.000   1.000
101.885  120.000   1.000
102.015  130.000   1.000
102.134  119.000   1.000
102.264  129.000   1.000
102.384  120.000   1.000
102.515  129.000   1.000
102.634  119.000   1.000
102.764  130.000   1.000
102.884  119.000   1.000
103.014  130.000   1.000
103.134  119.000   1.000
103.264  129.000   1.000
103.384  119.000   1.000
103.514  130.000   1.000
103.634  119.000   1.000
103.764  130.000   1.000
103.884  119.000   1.000
104.014  130.000   1.000
104.134  119.000   1.000
104.264  129.000   1.000
104.384  119.000   1.000
104.514  130.000   1.000
104.634  119.000   1.000
104.764  130.000   1.000
104.884  119.000   1.000
105.014  130.000   1.000
105.134  119.000   1.000
105.264  129.000   1.000
105.384  119.000   1.000
105.514  130.000   1.000
105.633  119.000   1.000
105.764  130.000   1.000
105.885  120.000   1.000
106.015  130.000   1.000
106.134  119.000   1.000
106.264  129.000   1.000
106.384  119.000   1.000
106.515  130.000   1.000
106.634  119.000   1.000
106.764  130.000   1.000
106.884  119.000   1.000
107.014  130.000   1.000
107.134  119.000   1.000
107.264  129.000   1.000
107.384  119.000   1.000
107.515  130.000   1.000
107.634  119.000   1.000
107.764  130.000   1.000
107.884  119.000   1.000
108.014  130.000   1.000
108.134  119.000   1.000
108.264  129.000   1.000
108.384  119.000   1.000
108.514  130.000   1.000
108.634  119.000   1.000
108.764  130.000   1.000
108.884  119.000   1.000
109.014  130.000   1.000
109.134  119.000   1.000
109.264  130.000   1.000
109.383  119.000   1.000
109.514  130.000   1.000
109.634  119.000   1.000
109.763  129.000   1.000
109.884  121.000   1.000
110.015  129.000   1.000
110.134  119.000   1.000
110.264  129.000   1.000
110.384  119.000   1.000
110.514  130.000   1.000
110.634  119.000   1.000
110.764  130.000   1.000
110.884  119.000   1.000
111.014  130.000   1.000
111.134  119.000   1.000
111.264  129.000   1.000
111.384  120.000   1.000
111.514  130.000   1.000
111.634  119.000   1.000
111.764  130.000   1.000
111.884  119.000   1.000
112.014  130.000   1.000
112.134  119.000   1.000
112.264  129.000   1.000
112.384  120.000   1.000
112.514  130.000   1.000
112.634  119.000   1.000
112.764  130.000   1.000
112.884  119.000   1.000
113.014  130.000   1.000
113.134  119.000   1.000
113.264  129.000   1.000
113.383  119.000   1.000
113.514  130.000   1.000
113.633  119.000   1.000
113.764  130.000   1.000
113.885  120.000   1.000
114.015  130.000   1.000
114.134  119.000   1.000
114.264  129.000   1.000
114.384  119.000   1.000
114.515  130.000   1.000
114.634  119.000   1.000
114.765  130.000   1.000
114.884  119.000   1.000
115.014  130.000   1.000
115.134  119.000   1.000
115.264  129.000   1.000
115.384  119.000   1.000
115.514  130.000   1.000
115.634  119.000   1.000
115.764  130.000   1.000
115.884  119.000   1.000
116.014  130.000   1.000
116.134  120.000   1.000
116.264  129.000   1.000
116.384  120.000   1.000
116.514  130.000   1.000
116.634  119.000   1.000
116.764  130.000   1.000
116.884  120.000   1.000
117.014  129.000   1.000
117.134  119.000   1.000
117.264  129.000   1.000
117.384  120.000   1.000
117.514  130.000   1.000
117.634  119.000   1.000
117.763  130.000   1.000
117.884  121.000   1.000
118.015  130.000   1.000
118.134  119.000   1.000
118.264  130.000   1.000
118.384  119.000   1.000
118.514  130.000   1.000
118.634  119.000   1.000
118.764  130.000   1.000
118.884  119.000   1.000
119.014  130.000   1.000
119.134  119.000   1.000
119.264  129.000   1.000
119.384  119.000   1.000
119.514  130.000   1.000
119.634  119.000   1.000
119.764  130.000   1.000
119.884  119.000   1.000
120.014  130.000   1.000
120.134  119.000   1.000
120.264  129.000   1.000
120.384  119.000   1.000
120.514  130.000   1.000
120.634  119.000   1.000
120.764  130.000   1.000
120.884  119.000   1.000
121.014  130.000   1.000
121.134  119.000   1.000
121.264  129.000   1.000
121.383  119.000   1.000
121.514  130.000   1.000
121.634  119.000   1.000
121.763  130.000   1.000
121.884  121.000   1.000
122.015  130.000   1.000
122.134  119.000   1.000
122.264  129.000   1.000
122.384  119.000   1.000
122.515  130.000   1.000
122.634  119.000   1.000
122.764  130.000   1.000
122.884  120.000   1.000
123.014  130.000   1.000
123.134  119.000   1.000
123.264  129.000   1.000
123.384  120.000   1.000
123.514  130.000   1.000
123.634  119.000   1.000
123.764  129.000   1.000
123.884  120.000   1.000
124.014  130.000   1.000
124.134  119.000   1.000
124.264  130.000   1.000
124.384  119.000   1.000
124.514  130.000   1.000
124.634  119.000   1.000
124.764  130.000   1.000
124.884  119.000   1.000
125.014  130.000   1.000
125.133  119.000   1.000
125.264  130.000   1.000
125.383  119.000   1.000
125.514  130.000   1.000
125.633  119.000   1.000
125.764  130.000   1.000
125.884  120.000   1.000
126.015  130.000   1.000
126.134  119.000   1.000
126.264  130.000   1.000
126.384  119.000   1.000
126.514  130.000   1.000
126.634  119.000   1.000
126.764  129.000   1.000
126.884  120.000   1.000
127.014  130.000   1.000
127.134  119.000   1.000
127.264  130.000   1.000
127.384  119.000   1.000
127.514  130.000   1.000
127.634  119.000   1.000
127.764  129.000   1.000
127.884  120.000   1.000
128.014  130.000   1.000
128.134  119.000   1.000
128.264  130.000   1.000
128.384  119.000   1.000
128.514  130.000   1.000
128.634  119.000   1.000
128.764  129.000   1.000
128.884  120.000   1.000
129.014  130.000   1.000
129.133  119.000   1.000
129.264  130.000   1.000
129.384  119.000   1.000
129.514  130.000   1.000
129.633  119.000   1.000
129.765  131.000   1.000
129.884  119.000   1.000
130.015  130.000   1.000
130.134  119.000   1.000
130.264  130.000   1.000
130.384  119.000   1.000
130.514  130.000   1.000
130.634  119.000   1.000
130.764  129.000   1.000
130.884  120.000   1.000
131.015  129.000   1.000
131.134  120.000   1.000
131.264  129.000   1.000
131.384  119.000   1.000
131.514  130.000   1.000
131.634  119.000   1.000
131.764  129.000   1.000
131.884  120.000   1.000
132.004  119.000   1.000
132.144  140.000   1.000
132.254  109.000   1.000
132.394  140.000   1.000
132.503  109.000   0.000
132.644  140.000   1.000
132.754  109.000   1.000
132.894  140.000   1.000
133.004  109.000   0.000
133.144  139.000   1.000
133.253  109.000   0.000
133.394  140.000   1.000
133.503  109.000   1.000
133.644  139.000   1.000
133.753  109.000   0.000
133.895  141.000   1.000
134.003  108.000   0.000
134.145  141.000   1.000
134.254  109.000   1.000
134.394  140.000   1.000
134.504  110.000   1.000
134.645  139.000   1.000
134.754  109.000   0.000
134.894  140.000   1.000
135.004  109.000   1.000
135.144  139.000   1.000
135.254  109.000   0.000
135.395  140.000   1.000
135.504  109.000   0.000
135.644  140.000   1.000
135.754  109.000   1.000
135.894  140.000   1.000
136.004  109.000   0.000
136.144  140.000   1.000
136.253  109.000   0.000
136.394  140.000   1.000
136.504  109.000   1.000
136.644  139.000   1.000
136.753  109.000   1.000
136.894  140.000   1.000
137.003  109.000   0.000
137.144  140.000   1.000
137.253  109.000   0.000
137.394  140.000   1.000
137.504  109.000   0.000
