  4.194 4191.000   2.000
 33.423   29.000   1.000
 33.453   29.000   1.000
 33.483   30.000   1.000
 33.523   39.000   1.000
 33.543   19.000   1.000
 33.583   39.000   1.000
 33.613   30.000   1.000
 33.643   29.000   1.000
 33.673   29.000   1.000
 33.703   30.000   1.000
 33.733   29.000   1.000
 33.773   40.000   1.000
 33.793   19.000   1.000
 33.823   29.000   1.000
 33.854   31.000   1.000
 33.893   38.000   1.000
 33.923   30.000   1.000
 33.953   29.000   1.000
 33.983   30.000   1.000
 34.023   40.000   1.000
 34.043   19.000   1.000
 34.073   29.000   1.000
 34.103   29.000   1.000
 34.133   30.000   1.000
 34.173   39.000   1.000
 34.202   30.000   1.000
 34.233   29.000   1.000
 34.273   40.000   1.000
 34.292   19.000   1.000
 34.323   30.000   1.000
 34.353   30.000   1.000
 34.383   29.000   1.000
 34.413   30.000   1.000
 34.442   30.000   1.000
 34.483   39.000   1.000
 34.523   40.000   1.000
 34.542   19.000   1.000
 34.573   29.000   1.000
 34.602   30.000   1.000
 34.633   30.000   1.000
 34.663   30.000   1.000
 34.692   29.000   1.000
 34.723   30.000   1.000
 34.753   29.000   1.000
 34.792   39.000   1.000
 34.824   31.000   1.000
 34.853   30.000   1.000
 34.883   29.000   1.000
 34.914   31.000   1.000
 34.943   29.000   1.000
 34.974   29.000   1.000
 35.003   30.000   1.000
 35.033   29.000   1.000
 35.064   30.000   1.000
 35.103   39.000   1.000
 35.134   30.000   1.000
 35.163   30.000   1.000
 35.193   29.000   1.000
 35.223   30.000   1.000
 35.253   29.000   1.000
 35.283   30.000   1.000
 35.313   30.000   1.000
 35.353   39.000   1.000
 35.373   19.000   1.000
 35.403   29.000   1.000
 35.443   40.000   1.000
 35.473   30.000   1.000
 35.502   29.000   1.000
 35.533   30.000   1.000
 35.563   30.000   1.000
 35.603   39.000   1.000
 35.623   19.000   1.000
 35.653   29.000   1.000
 35.693   40.000   1.000
 35.713   20.000   1.000
 35.753   39.000   1.000
 35.783   29.000   1.000
 35.813   30.000   1.000
 35.853   39.000   1.000
 35.873   20.000   1.000
 35.903   29.000   1.000
 35.933   30.000   1.000
 35.973   40.000   1.000
 35.993   20.000   1.000
 36.023   29.000   1.000
 36.064   40.000   1.000
 36.093   29.000   1.000
 36.133   40.000   1.000
 36.153   20.000   1.000
 36.183   29.000   1.000
 36.223   40.000   1.000
 36.243   20.000   1.000
 36.273   29.000   1.000
 36.313   40.000   1.000
 36.333   20.000   1.000
 36.383   49.000   1.000
 36.403   20.000   1.000
 36.433   29.000   1.000
 36.473   39.000   1.000
 36.493   20.000   1.000
 36.523   29.000   1.000
 36.563   40.000   1.000
 36.583   20.000   1.000
 36.613   29.000   1.000
 36.653   39.000   1.000
 36.683   29.000   1.000
 36.723   40.000   1.000
 36.743   20.000   1.000
 36.773   29.000   1.000
 36.813   40.000   1.000
 36.833   20.000   1.000
 36.863   30.000   1.000
 36.903   39.000   1.000
 36.923   20.000   1.000
 36.953   29.000   1.000
 36.993   40.000   1.000
 37.023   29.000   1.000
 37.064   40.000   1.000
 37.083   19.000   1.000
 37.113   29.000   1.000
 37.153   39.000   1.000
 37.173   20.000   1.000
 37.203   29.000   1.000
 37.243   40.000   1.000
 37.263   20.000   1.000
 37.313   49.000   1.000
 37.333   19.000   1.000
 37.363   30.000   1.000
 37.403   39.000   1.000
 37.423   20.000   1.000
 37.453   29.000   1.000
 37.493   40.000   1.000
 37.513   19.000   1.000
 37.543   29.000   1.000
 37.583   39.000   1.000
 37.613   30.000   1.000
 37.653   39.000   1.000
 37.673   20.000   1.000
 37.703   29.000   1.000
 37.743   40.000   1.000
 37.763   19.000   1.000
 37.793   29.000   1.000
 37.833   40.000   1.000
 37.863   30.000   1.000
 37.883   19.000   1.000
 37.923   40.000   1.000
 37.953   29.000   1.000
 37.993   40.000   1.000
 38.013   20.000   1.000
 38.043   29.000   1.000
 38.083   39.000   1.000
 38.113   30.000   1.000
 38.133   20.000   1.000
 38.173   39.000   1.000
 38.203   29.000   1.000
 38.243   40.000   1.000
 38.263   20.000   1.000
 38.293   29.000   1.000
 38.333   39.000   1.000
 38.363   30.000   1.000
 38.383   20.000   1.000
 38.423   39.000   1.000
 38.453   29.000   1.000
 38.473   20.000   1.000
 38.513   39.000   1.000
 38.543   29.000   1.000
 38.583   39.000   1.000
 38.613   30.000   1.000
 38.633   20.000   1.000
 38.673   39.000   1.000
 38.703   29.000   1.000
 38.723   20.000   1.000
 38.763   39.000   1.000
 38.793   29.000   1.000
 38.814   21.000   1.000
 38.864   50.000   1.000
 38.883   19.000   1.000
 38.923   39.000   1.000
 38.954   30.000   1.000
 38.974   20.000   1.000
 39.014   39.000   1.000
 39.044   30.000   1.000
 39.064   20.000   1.000
 39.093   29.000   1.000
 39.134   40.000   1.000
 39.174   39.000   1.000
 39.203   29.000   1.000
 39.223   20.000   1.000
 39.263   39.000   1.000
 39.293   29.000   1.000
 39.314   20.000   1.000
 39.343   29.000   1.000
 39.383   39.000   1.000
 39.403   20.000   1.000
 39.433   29.000   1.000
 39.474   40.000   1.000
 39.513   40.000   1.000
 39.543   29.000   1.000
 39.563   20.000   1.000
 39.593   29.000   1.000
 39.633   39.000   1.000
 39.653   20.000   1.000
 39.683   29.000   1.000
 39.723   40.000   1.000
 39.743   20.000   1.000
 39.793   49.000   1.000
 39.813   20.000   1.000
 39.843   29.000   1.000
 39.883   39.000   1.000
 39.903   20.000   1.000
 39.933   29.000   1.000
 39.973   40.000   1.000
 39.993   20.000   1.000
 40.023   29.000   1.000
 40.064   40.000   1.000
 40.093   29.000   1.000
 40.133   40.000   1.000
 40.153   20.000   1.000
 40.183   29.000   1.000
 40.223   40.000   1.000
 40.243   20.000   1.000
 40.273   29.000   1.000
 40.313   40.000   1.000
 40.333   20.000   1.000
 40.363   29.000   1.000
 40.403   39.000   1.000
 40.433   29.000   1.000
 40.473   40.000   1.000
 40.493   20.000   1.000
 40.523   29.000   1.000
 40.563   40.000   1.000
 40.583   20.000   1.000
 40.613   29.000   1.000
 40.653   39.000   1.000
 40.673   20.000   1.000
 40.723   49.000   1.000
 40.743   20.000   1.000
 40.773   30.000   1.000
 40.813   39.000   1.000
 40.833   20.000   1.000
 40.863   30.000   1.000
 40.904   39.000   2.000
 40.923   20.000   1.000
 40.953   29.000   1.000
 40.993   40.000   1.000
 41.023   29.000   1.000
 41.063   40.000   1.000
 41.083   19.000   1.000
 41.113   29.000   1.000
 41.153   39.000   1.000
 41.173   20.000   1.000
 41.203   29.000   1.000
 41.243   40.000   1.000
 41.263   20.000   1.000
 41.293   29.000   1.000
 41.333   39.000   1.000
 41.363   30.000   1.000
 41.403   39.000   1.000
 41.423   20.000   1.000
 41.453   30.000   1.000
 41.493   39.000   1.000
 41.513   20.000   1.000
 41.543   29.000   1.000
 41.583   39.000   1.000
 41.613   30.000   1.000
 41.653   39.000   1.000
 41.673   20.000   1.000
 41.703   29.000   1.000
 41.743   40.000   1.000
 41.763   20.000   1.000
 41.793   29.000   1.000
 41.833   39.000   1.000
 41.863   30.000   1.000
 41.883   19.000   1.000
 41.923   40.000   1.000
 41.953   29.000   1.000
 41.993   40.000   1.000
 42.013   20.000   1.000
 42.043   29.000   1.000
 42.083   39.000   1.000
 42.113   30.000   1.000
 42.133   20.000   1.000
 42.173   39.000   1.000
 42.203   29.000   1.000
 42.243   40.000   1.000
 42.263   20.000   1.000
 42.293   29.000   1.000
 42.333   39.000   1.000
 42.363   30.000   1.000
 42.383   20.000   1.000
 42.423   39.000   1.000
 42.453   29.000   1.000
 42.473   20.000   1.000
 42.513   39.000   1.000
 42.543   29.000   1.000
 42.583   39.000   1.000
 42.613   30.000   1.000
 42.633   20.000   1.000
 42.673   39.000   1.000
 42.702   29.000   1.000
 42.723   20.000   1.000
 42.763   39.000   1.000
 42.793   29.000   1.000
 42.814   21.000   1.000
 42.843   29.000   1.000
 42.884   40.000   1.000
 42.923   39.000   1.000
 42.953   30.000   1.000
 42.974   20.000   1.000
 43.013   39.000   1.000
 43.044   30.000   1.000
 43.064   20.000   1.000
 43.093   29.000   1.000
 43.133   40.000   1.000
 43.153   20.000   1.000
 43.204   49.000   1.000
 43.223   20.000   1.000
 43.263   39.000   1.000
 43.294   30.000   1.000
 43.313   19.000   1.000
 43.343   29.000   1.000
 43.383   39.000   1.000
 43.403   20.000   1.000
 43.433   29.000   1.000
 43.473   40.000   1.000
 43.513   40.000   1.000
 43.543   29.000   1.000
 43.563   20.000   1.000
 43.593   29.000   1.000
 43.633   40.000   1.000
 43.653   20.000   1.000
 43.683   29.000   1.000
 43.723   40.000   1.000
 43.743   20.000   1.000
 43.773   29.000   1.000
 43.814   40.000   1.000
 43.843   29.000   1.000
 43.883   40.000   1.000
 43.903   20.000   1.000
 43.933   29.000   1.000
 43.974   40.000   1.000
 43.993   20.000   1.000
 44.023   29.000   1.000
 44.064   40.000   1.000
 44.083   19.000   1.000
 44.134   50.000   1.000
 44.153   19.000   1.000
 44.183   29.000   1.000
 44.223   39.000   1.000
 44.243   20.000   1.000
 44.273   29.000   1.000
 44.313   40.000   1.000
 44.333   20.000   1.000
 44.363   29.000   1.000
 44.403   39.000   1.000
 44.433   29.000   1.000
 44.473   40.000   1.000
 44.493   20.000   1.000
 44.523   29.000   1.000
 44.563   40.000   1.000
 44.583   20.000   1.000
 44.613   29.000   1.000
 44.653   39.000   1.000
 44.673   20.000   1.000
 44.703   29.000   1.000
 44.743   40.000   1.000
 44.773   29.000   1.000
 44.813   40.000   1.000
 44.833   20.000   1.000
 44.863   30.000   1.000
 44.903   39.000   1.000
 44.923   20.000   1.000
 44.953   29.000   1.000
 44.993   40.000   1.000
 45.013   20.000   1.000
 45.064   50.000   1.000
 45.083   19.000   1.000
 45.113   30.000   1.000
 45.153   39.000   1.000
 45.173   20.000   1.000
 45.203   29.000   1.000
 45.243   40.000   1.000
 45.263   20.000   1.000
 45.293   29.000   1.000
 45.333   39.000   1.000
 45.363   30.000   1.000
 45.403   39.000   1.000
 45.423   20.000   1.000
 45.453   29.000   1.000
 45.493   39.000   1.000
 45.513   20.000   1.000
 45.543   29.000   1.000
 45.583   39.000   1.000
 45.613   30.000   1.000
 45.633   20.000   1.000
 45.673   39.000   1.000
 45.703   29.000   1.000
 45.743   40.000   1.000
 45.763   20.000   1.000
 45.793   29.000   1.000
 45.833   39.000   1.000
 45.863   30.000   1.000
 45.883   19.000   1.000
 45.923   40.000   1.000
 45.953   29.000   1.000
 45.993   40.000   1.000
 46.013   20.000   1.000
 46.043   29.000   1.000
 46.083   39.000   1.000
 46.113   30.000   1.000
 46.133   20.000   1.000
 46.173   39.000   1.000
 46.203   29.000   1.000
 46.223   20.000   1.000
 46.263   39.000   1.000
 46.293   29.000   1.000
 46.333   39.000   1.000
 46.363   30.000   1.000
 46.383   20.000   1.000
 46.423   39.000   1.000
 46.453   29.000   1.000
 46.473   20.000   1.000
 46.513   39.000   1.000
 46.543   29.000   1.000
 46.583   39.000   1.000
 46.613   30.000   1.000
 46.633   20.000   1.000
 46.673   39.000   1.000
 46.702   29.000   1.000
 46.723   20.000   1.000
 46.763   39.000   1.000
 46.793   29.000   1.000
 46.814   21.000   1.000
 46.843   29.000   1.000
 46.884   40.000   1.000
 46.923   39.000   1.000
 46.953   30.000   1.000
 46.974   20.000   1.000
 47.013   39.000   1.000
 47.044   30.000   1.000
 47.064   20.000   1.000
 47.093   29.000   1.000
 47.134   40.000   1.000
 47.153   20.000   1.000
 47.183   29.000   1.000
 47.224   40.000   1.000
 47.263   39.000   1.000
 47.294   29.000   1.000
 47.313   20.000   1.000
 47.343   29.000   1.000
 47.383   39.000   1.000
 47.403   20.000   1.000
 47.433   29.000   1.000
 47.473   40.000   1.000
 47.493   20.000   1.000
 47.543   49.000   1.000
 47.563   20.000   1.000
 47.593   29.000   1.000
 47.633   39.000   1.000
 47.653   20.000   1.000
 47.683   29.000   1.000
 47.723   40.000   1.000
 47.743   20.000   1.000
 47.773   29.000   1.000
 47.813   40.000   1.000
 47.843   29.000   1.000
 47.883   40.000   1.000
 47.903   20.000   1.000
 47.933   29.000   1.000
 47.975   40.000   2.000
 47.993   20.000   1.000
 48.023   29.000   1.000
 48.064   40.000   1.000
 48.083   19.000   1.000
 48.113   29.000   1.000
 48.153   39.000   1.000
 48.183   29.000   1.000
 48.223   40.000   1.000
 48.243   20.000   1.000
 48.273   29.000   1.000
 48.313   40.000   1.000
 48.333   20.000   1.000
 48.363   29.000   1.000
 48.403   39.000   1.000
 48.423   20.000   1.000
 48.473   49.000   1.000
 48.493   20.000   1.000
 48.523   29.000   1.000
 48.563   39.000   1.000
 48.583   20.000   1.000
 48.613   29.000   1.000
 48.653   39.000   1.000
 48.673   20.000   1.000
 48.703   29.000   1.000
 48.743   40.000   1.000
 48.773   29.000   1.000
 48.813   40.000   1.000
 48.833   20.000   1.000
 48.863   30.000   1.000
 48.904   39.000   2.000
 48.923   20.000   1.000
 48.953   29.000   1.000
 48.993   40.000   1.000
 49.013   20.000   1.000
 49.043   29.000   1.000
 49.083   39.000   1.000
 49.113   30.000   1.000
 49.153   39.000   1.000
 49.173   20.000   1.000
 49.203   29.000   1.000
 49.243   40.000   1.000
 49.263   20.000   1.000
 49.293   29.000   1.000
 49.333   39.000   1.000
 49.363   30.000   1.000
 49.403   39.000   1.000
 49.423   20.000   1.000
 49.453   29.000   1.000
 49.493   40.000   1.000
 49.513   20.000   1.000
 49.543   29.000   1.000
 49.583   39.000   1.000
 49.613   30.000   1.000
 49.633   20.000   1.000
 49.673   39.000   1.000
 49.703   29.000   1.000
 49.743   40.000   1.000
 49.763   20.000   1.000
 49.793   29.000   1.000
 49.833   40.000   1.000
 49.863   30.000   1.000
 49.883   19.000   1.000
 49.923   40.000   1.000
 49.953   29.000   1.000
 49.973   20.000   1.000
 50.013   39.000   1.000
 50.043   29.000   1.000
 50.083   39.000   1.000
 50.113   30.000   1.000
 50.133   20.000   1.000
 50.173   39.000   1.000
 50.203   29.000   1.000
 50.223   20.000   1.000
 50.263   39.000   1.000
 50.293   30.000   1.000
 50.333   39.000   1.000
 50.363   30.000   1.000
 50.383   20.000   1.000
 50.423   39.000   1.000
 50.453   29.000   1.000
 50.473   20.000   1.000
 50.513   39.000   1.000
 50.543   29.000   1.000
 50.563   20.000   1.000
 50.613   49.000   1.000
 50.632   20.000   1.000
 50.673   40.000   1.000
 50.702   29.000   1.000
 50.723   20.000   1.000
 50.763   39.000   1.000
 50.794   30.000   1.000
 50.814   20.000   1.000
 50.843   29.000   1.000
 50.884   40.000   1.000
 50.904   20.000   1.000
 50.954   49.000   1.000
 50.973   20.000   1.000
 51.014   39.000   1.000
 51.044   29.000   1.000
 51.064   20.000   1.000
 51.093   29.000   1.000
 51.133   40.000   1.000
 51.153   20.000   1.000
 51.183   29.000   1.000
 51.224   40.000   1.000
 51.263   39.000   1.000
 51.293   29.000   1.000
 51.313   20.000   1.000
 51.343   29.000   1.000
 51.383   39.000   1.000
 51.405   20.000   2.000
 51.433   29.000   1.000
 51.473   40.000   1.000
 51.493   20.000   1.000
 51.523   29.000   1.000
 51.563   40.000   1.000
 51.593   29.000   1.000
 51.633   40.000   1.000
 51.653   20.000   1.000
 51.683   29.000   1.000
 51.724   40.000   1.000
 51.743   20.000   1.000
 51.773   29.000   1.000
 51.813   40.000   1.000
 51.833   20.000   1.000
 51.884   49.000   1.000
 51.903   20.000   1.000
 51.933   29.000   1.000
 51.973   40.000   1.000
 51.993   20.000   1.000
 52.023   29.000   1.000
 52.064   40.000   1.000
 52.083   19.000   1.000
 52.113   29.000   1.000
 52.153   40.000   1.000
 52.183   29.000   1.000
 52.223   40.000   1.000
 52.243   20.000   1.000
 52.273   29.000   1.000
 52.313   40.000   1.000
 52.333   20.000   1.000
 52.363   29.000   1.000
 52.403   39.000   1.000
 52.423   20.000   1.000
 52.453   29.000   1.000
 52.493   40.000   1.000
 52.523   29.000   1.000
 52.563   40.000   1.000
 52.583   20.000   1.000
 52.613   29.000   1.000
 52.653   39.000   1.000
 52.673   20.000   1.000
 52.703   29.000   1.000
 52.743   40.000   1.000
 52.763   19.000   1.000
 52.813   49.000   1.000
 52.833   20.000   1.000
 52.863   30.000   1.000
 52.903   39.000   1.000
 52.923   20.000   1.000
 52.953   29.000   1.000
 52.993   40.000   1.000
 53.013   20.000   1.000
 53.043   29.000   1.000
 53.083   39.000   1.000
 53.113   30.000   1.000
 53.153   39.000   1.000
 53.173   20.000   1.000
 53.203   29.000   1.000
 53.243   40.000   1.000
 53.263   20.000   1.000
 53.293   29.000   1.000
 53.333   39.000   1.000
 53.363   30.000   1.000
 53.383   20.000   1.000
 53.423   39.000   1.000
 53.453   29.000   1.000
 53.493   40.000   1.000
 53.513   20.000   1.000
 53.543   29.000   1.000
 53.583   40.000   1.000
 53.613   29.000   1.000
 53.633   20.000   1.000
 53.673   39.000   1.000
 53.703   29.000   1.000
 53.743   40.000   1.000
 53.763   20.000   1.000
 53.793   29.000   1.000
 53.833   40.000   1.000
 53.863   30.000   1.000
 53.883   19.000   1.000
 53.923   40.000   1.000
 53.953   29.000   1.000
 53.973   20.000   1.000
 54.013   39.000   1.000
 54.043   29.000   1.000
 54.083   39.000   1.000
 54.113   30.000   1.000
 54.133   20.000   1.000
 54.173   39.000   1.000
 54.203   29.000   1.000
 54.223   20.000   1.000
 54.263   39.000   1.000
 54.293   30.000   1.000
 54.333   39.000   1.000
 54.363   30.000   1.000
 54.383   20.000   1.000
 54.423   39.000   1.000
 54.453   29.000   1.000
 54.473   20.000   1.000
 54.513   39.000   1.000
 54.543   29.000   1.000
 54.563   20.000   1.000
 54.593   29.000   1.000
 54.633   40.000   1.000
 54.673   40.000   1.000
 54.702   29.000   1.000
 54.723   20.000   1.000
 54.763   39.000   1.000
 54.794   30.000   1.000
 54.814   20.000   1.000
 54.843   29.000   1.000
 54.884   40.000   1.000
 54.904   20.000   1.000
 54.933   29.000   1.000
 54.974   40.000   1.000
 55.013   39.000   1.000
 55.044   29.000   1.000
 55.064   20.000   1.000
 55.093   29.000   1.000
 55.134   40.000   1.000
 55.153   20.000   1.000
 55.183   29.000   1.000
 55.223   40.000   1.000
 55.243   20.000   1.000
 55.294   49.000   1.000
 55.313   20.000   1.000
 55.343   29.000   1.000
 55.383   39.000   1.000
 55.403   20.000   1.000
 55.433   29.000   1.000
 55.473   40.000   1.000
 55.493   20.000   1.000
 55.523   29.000   1.000
 55.563   40.000   1.000
 55.593   29.000   1.000
 55.633   39.000   1.000
 55.653   20.000   1.000
 55.683   29.000   1.000
 55.723   39.000   1.000
 55.743   20.000   1.000
 55.773   29.000   1.000
 55.813   40.000   1.000
 55.833   20.000   1.000
 55.863   30.000   1.000
 55.904   39.000   1.000
 55.933   29.000   1.000
 55.974   40.000   1.000
 55.993   20.000   1.000
 56.023   29.000   1.000
 56.064   40.000   1.000
 56.083   19.000   1.000
 56.113   29.000   1.000
 56.153   39.000   1.000
 56.173   20.000   1.000
 56.223   49.000   1.000
 56.243   20.000   1.000
 56.273   30.000   1.000
 56.313   39.000   1.000
 56.333   20.000   1.000
 56.363   29.000   1.000
 56.403   39.000   1.000
 56.423   20.000   1.000
 56.453   30.000   1.000
 56.493   39.000   1.000
 56.523   29.000   1.000
 56.563   40.000   1.000
 56.583   20.000   1.000
 56.613   29.000   1.000
 56.653   39.000   1.000
 56.673   20.000   1.000
 56.703   29.000   1.000
 56.743   40.000   1.000
 56.763   20.000   1.000
 56.793   29.000   1.000
 56.833   39.000   1.000
 56.863   30.000   1.000
 56.903   39.000   1.000
 56.923   20.000   1.000
 56.953   29.000   1.000
 56.993   40.000   1.000
 57.013   20.000   1.000
 57.043   29.000   1.000
 57.083   39.000   1.000
 57.113   30.000   1.000
 57.153   39.000   1.000
 57.173   20.000   1.000
 57.203   29.000   1.000
 57.243   40.000   1.000
 57.263   20.000   1.000
 57.293   29.000   1.000
 57.333   40.000   1.000
 57.363   30.000   1.000
 57.383   20.000   1.000
 57.423   39.000   1.000
 57.453   29.000   1.000
 57.493   40.000   1.000
 57.513   19.000   1.000
 57.543   29.000   1.000
 57.583   39.000   1.000
 57.613   30.000   1.000
 57.633   20.000   1.000
 57.673   39.000   1.000
 57.703   29.000   1.000
 57.723   20.000   1.000
 57.763   39.000   1.000
 57.793   29.000   1.000
 57.833   39.000   1.000
 57.863   30.000   1.000
 57.883   19.000   1.000
 57.923   40.000   1.000
 57.953   29.000   1.000
 57.973   20.000   1.000
 58.013   39.000   1.000
 58.043   29.000   1.000
 58.083   39.000   1.000
 58.113   30.000   1.000
 58.133   20.000   1.000
 58.173   40.000   1.000
 58.203   29.000   1.000
 58.223   20.000   1.000
 58.263   39.000   1.000
 58.293   30.000   1.000
 58.313   19.000   1.000
 58.363   49.000   1.000
 58.383   19.000   1.000
 58.423   40.000   1.000
 58.453   29.000   1.000
 58.473   20.000   1.000
 58.513   39.000   1.000
 58.543   29.000   1.000
 58.563   20.000   1.000
 58.593   29.000   1.000
 58.633   40.000   1.000
 58.673   40.000   1.000
 58.702   29.000   1.000
 58.723   20.000   1.000
 58.763   39.000   1.000
 58.794   30.000   1.000
 58.814   20.000   1.000
 58.843   29.000   1.000
 58.884   40.000   1.000
 58.904   20.000   1.000
 58.933   29.000   1.000
 58.975   40.000   2.000
 59.013   39.000   1.000
 59.044   29.000   1.000
 59.064   20.000   1.000
 59.093   29.000   1.000
 59.134   40.000   1.000
 59.153   19.000   1.000
 59.183   29.000   1.000
 59.224   40.000   1.000
 59.243   20.000   1.000
 59.273   29.000   1.000
 59.314   40.000   1.000
 59.343   29.000   1.000
 59.383   39.000   1.000
 59.403   20.000   1.000
 59.433   29.000   1.000
 59.473   40.000   1.000
 59.493   20.000   1.000
 59.523   29.000   1.000
 59.563   40.000   1.000
 59.583   20.000   1.000
 59.633   49.000   1.000
 59.653   20.000   1.000
 59.683   29.000   1.000
 59.723   39.000   1.000
 59.743   20.000   1.000
 59.773   29.000   1.000
 59.813   40.000   1.000
 59.833   20.000   1.000
 59.863   30.000   1.000
 59.904   39.000   2.000
 59.933   29.000   1.000
 59.973   40.000   1.000
 59.993   20.000   1.000
 60.023   29.000   1.000
 60.064   40.000   1.000
 60.083   19.000   1.000
 60.113   29.000   1.000
 60.153   39.000   1.000
 60.173   20.000   1.000
 60.203   29.000   1.000
 60.243   40.000   1.000
 60.273   29.000   1.000
 60.313   40.000   1.000
 60.333   20.000   1.000
 60.363   29.000   1.000
 60.403   39.000   1.000
 60.423   20.000   1.000
 60.453   29.000   1.000
 60.493   40.000   1.000
 60.513   20.000   1.000
 60.563   49.000   1.000
 60.583   20.000   1.000
 60.613   30.000   1.000
 60.653   39.000   1.000
 60.673   20.000   1.000
 60.703   29.000   1.000
 60.743   40.000   1.000
 60.763   20.000   1.000
 60.793   29.000   1.000
 60.833   40.000   1.000
 60.863   30.000   1.000
 60.903   39.000   1.000
 60.923   20.000   1.000
 60.953   29.000   1.000
 60.993   40.000   1.000
 61.013   20.000   1.000
 61.043   29.000   1.000
 61.083   39.000   1.000
 61.113   30.000   1.000
 61.133   20.000   1.000
 61.173   39.000   1.000
 61.203   29.000   1.000
 61.243   40.000   1.000
 61.263   20.000   1.000
 61.293   29.000   1.000
 61.333   39.000   1.000
 61.363   30.000   1.000
 61.383   20.000   1.000
 61.423   39.000   1.000
 61.453   29.000   1.000
 61.493   40.000   1.000
 61.513   20.000   1.000
 61.543   29.000   1.000
 61.583   39.000   1.000
 61.613   30.000   1.000
 61.633   20.000   1.000
 61.673   39.000   1.000
 61.703   29.000   1.000
 61.723   20.000   1.000
 61.763   39.000   1.000
 61.793   29.000   1.000
 61.833   39.000   1.000
 61.863   30.000   1.000
 61.883   19.000   1.000
 61.923   40.000   1.000
 61.953   29.000   1.000
 61.973   20.000   1.000
 62.013   39.000   1.000
 62.043   29.000   1.000
 62.063   20.000   1.000
 62.113   49.000   1.000
 62.133   20.000   1.000
 62.173   40.000   1.000
 62.203   29.000   1.000
 62.223   20.000   1.000
 62.263   39.000   1.000
 62.293   29.000   1.000
 62.313   20.000   1.000
 62.343   29.000   1.000
 62.383   39.000   1.000
 62.423   40.000   1.000
 62.453   29.000   1.000
 62.473   20.000   1.000
 62.513   39.000   1.000
 62.543   29.000   1.000
 62.563   20.000   1.000
 62.593   29.000   1.000
 62.633   40.000   1.000
 62.653   20.000   1.000
 62.703   49.000   1.000
 62.723   20.000   1.000
 62.764   40.000   1.000
 62.794   29.000   1.000
 62.814   20.000   1.000
 62.843   29.000   1.000
 62.884   40.000   1.000
 62.904   20.000   1.000
 62.933   29.000   1.000
 62.974   40.000   1.000
 62.994   20.000   1.000
 63.044   49.000   1.000
 63.064   20.000   1.000
 63.094   29.000   1.000
 63.133   39.000   1.000
 63.153   20.000   1.000
 63.183   29.000   1.000
 63.224   40.000   1.000
 63.243   20.000   1.000
 63.273   29.000   1.000
 63.314   40.000   1.000
 63.343   29.000   1.000
 63.383   39.000   1.000
 63.403   20.000   1.000
 63.433   29.000   1.000
 63.473   40.000   1.000
 63.494   20.000   1.000
 63.523   29.000   1.000
 63.563   40.000   1.000
 63.583   20.000   1.000
 63.613   29.000   1.000
 63.653   39.000   1.000
 63.683   29.000   1.000
 63.723   40.000   1.000
 63.743   20.000   1.000
 63.773   29.000   1.000
 63.813   40.000   1.000
 63.833   20.000   1.000
 63.863   30.000   1.000
 63.903   39.000   1.000
 63.923   20.000   1.000
 63.973   49.000   1.000
 63.993   20.000   1.000
 64.023   29.000   1.000
 64.063   39.000   1.000
 64.084   20.000   1.000
 64.113   29.000   1.000
 64.153   39.000   1.000
 64.173   20.000   1.000
 64.203   29.000   1.000
 64.243   40.000   1.000
 64.273   29.000   1.000
 64.313   40.000   1.000
 64.333   20.000   1.000
 64.363   29.000   1.000
 64.403   39.000   1.000
 64.423   20.000   1.000
 64.453   29.000   1.000
 64.493   40.000   1.000
 64.513   20.000   1.000
 64.543   29.000   1.000
 64.583   39.000   1.000
 64.613   30.000   1.000
 64.653   39.000   1.000
 64.673   20.000   1.000
 64.703   29.000   1.000
 64.743   40.000   1.000
 64.763   19.000   1.000
 64.793   29.000   1.000
 64.833   39.000   1.000
 64.863   30.000   1.000
 64.903   39.000   1.000
 64.923   20.000   1.000
 64.953   29.000   1.000
 64.993   40.000   1.000
 65.013   20.000   1.000
 65.043   29.000   1.000
 65.083   40.000   1.000
 65.113   29.000   1.000
 65.133   20.000   1.000
 65.173   39.000   1.000
 65.203   29.000   1.000
 65.243   40.000   1.000
 65.263   20.000   1.000
 65.293   29.000   1.000
 65.333   39.000   1.000
 65.363   30.000   1.000
 65.383   20.000   1.000
 65.423   39.000   1.000
 65.453   29.000   1.000
 65.473   20.000   1.000
 65.513   39.000   1.000
 65.543   29.000   1.000
 65.583   39.000   1.000
 65.613   30.000   1.000
 65.633   20.000   1.000
 65.673   39.000   1.000
 65.703   29.000   1.000
 65.723   20.000   1.000
 65.763   39.000   1.000
 65.793   29.000   1.000
 65.833   39.000   1.000
 65.863   30.000   1.000
 65.883   19.000   1.000
 65.923   40.000   1.000
 65.953   29.000   1.000
 65.973   20.000   1.000
 66.013   39.000   1.000
 66.043   29.000   1.000
 66.063   20.000   1.000
 66.113   49.000   1.000
 66.133   19.000   1.000
 66.173   40.000   1.000
 66.203   29.000   1.000
 66.223   20.000   1.000
 66.263   39.000   1.000
 66.293   30.000   1.000
 66.313   20.000   1.000
 66.343   29.000   1.000
 66.383   40.000   1.000
 66.403   20.000   1.000
 66.453   49.000   1.000
 66.473   20.000   1.000
 66.513   40.000   1.000
 66.543   29.000   1.000
 66.563   20.000   1.000
 66.592   29.000   1.000
 66.633   40.000   1.000
 66.653   20.000   1.000
 66.683   29.000   1.000
 66.723   40.000   1.000
