  5.357 5355.000    11  0.000000  0.006384  0.006172    0.00000    0.00000
 10.804  249.000    11  0.126390  0.062869  0.071685    0.03421    0.03855
 10.804  249.000    12  0.035323  0.053504  0.064936    0.03512    0.04350
 11.059  248.000    11  0.131419  0.061497  0.069428    0.03464    0.03874
 11.059  248.000    12  0.033893  0.052279  0.062829    0.03500    0.04299
 11.308  247.000    11  0.137745  0.060623  0.068209    0.03544    0.03929
 11.308  247.000    12  0.032790  0.051276  0.061084    0.03498    0.04265
 11.557  249.000    11  0.135006  0.059659  0.066625    0.03588    0.03953
 11.557  249.000    12  0.031820  0.050343  0.059535    0.03495    0.04234
 11.825  259.000    11  0.131854  0.058586  0.066058    0.03611    0.03965
 11.825  259.000    12  0.030915  0.049510  0.058141    0.03501    0.04213
 12.058  240.000    11  0.130767  0.058367  0.065435    0.03706    0.04053
 12.058  240.000    12  0.030234  0.049004  0.057117    0.03516    0.04206
 12.322  264.000    11  0.129597  0.057333  0.063722    0.03723    0.04042
 12.322  264.000    12  0.029525  0.048521  0.056094    0.03540    0.04208
 12.545  235.000    11  0.127561  0.056706  0.062459    0.03738    0.04033
 12.545  235.000    12  0.029036  0.048161  0.055302    0.03558    0.04210
 12.807  250.000    11  0.124206  0.056074  0.061285    0.03754    0.04040
 12.807  250.000    12  0.028492  0.047589  0.054417    0.03562    0.04194
 13.064  251.000    11  0.123088  0.055552  0.060509    0.03795    0.04070
 13.064  251.000    12  0.028214  0.047388  0.053771    0.03604    0.04220
 13.309  251.000    11  0.121998  0.055409  0.060098    0.03855    0.04130
 13.309  251.000    12  0.027883  0.046906  0.053104    0.03621    0.04221
 13.557  251.000    11  0.120738  0.054941  0.059213    0.03867    0.04123
 13.557  251.000    12  0.027618  0.046705  0.052629    0.03649    0.04235
 13.824  246.000    11  0.118916  0.054564  0.059973    0.03909    0.04158
 13.824  246.000    12  0.027358  0.046587  0.052536    0.03682    0.04255
 14.067  249.000    11  0.118020  0.054940  0.060097    0.04021    0.04278
 14.067  249.000    12  0.027164  0.046612  0.052162    0.03724    0.04285
 14.308  250.000    11  0.116985  0.054778  0.059551    0.04068    0.04309
 14.308  250.000    12  0.027041  0.046619  0.051886    0.03764    0.04313
 14.564  251.000    11  0.115051  0.054479  0.058932    0.04092    0.04317
 14.564  251.000    12  0.026859  0.046481  0.051441    0.03793    0.04330
 14.832  250.000    11  0.115042  0.055270  0.059609    0.04192    0.04418
 14.833  250.000    12  0.026773  0.046389  0.051057    0.03813    0.04339
 15.071  250.000    11  0.115160  0.055790  0.059599    0.04272    0.04506
 15.071  250.000    12  0.027194  0.046186  0.050857    0.03835    0.04352
 15.324  248.000    11  0.117107  0.056129  0.059517    0.04333    0.04557
 15.324  248.000    12  0.027221  0.046251  0.050770    0.03873    0.04381
 15.562  249.000    11  0.115987  0.056210  0.059381    0.04376    0.04586
 15.562  249.000    12  0.027334  0.046427  0.050561    0.03903    0.04403
 15.814  250.000    11  0.116073  0.056496  0.059086    0.04407    0.04610
 15.814  250.000    12  0.027667  0.046371  0.050276    0.03925    0.04418
 16.065  250.000    11  0.116639  0.056353  0.058845    0.04432    0.04634
 16.065  250.000    12  0.028246  0.046238  0.049932    0.03936    0.04420
 16.325  248.000    11  0.116717  0.056720  0.059049    0.04489    0.04692
 16.325  248.000    12  0.028986  0.046242  0.049781    0.03963    0.04440
 16.561  250.000    11  0.116407  0.056794  0.058834    0.04516    0.04716
 16.561  250.000    12  0.030101  0.046425  0.049804    0.03988    0.04460
 16.853  284.000    11  0.115365  0.056793  0.058436    0.04530    0.04732
 16.853  284.000    12  0.030569  0.046096  0.049301    0.03993    0.04457
 17.067  219.000    11  0.115548  0.056986  0.058512    0.04543    0.04740
 17.067  219.000    12  0.030622  0.046262  0.049294    0.04021    0.04481
 17.306  246.000    11  0.116370  0.056822  0.058013    0.04539    0.04727
 17.306  246.000    12  0.031547  0.046261  0.049240    0.04042    0.04497
 17.559  250.000    11  0.116443  0.056733  0.057627    0.04550    0.04729
 17.560  250.000    12  0.032541  0.046202  0.049074    0.04056    0.04505
 17.819  249.000    11  0.115206  0.056780  0.057670    0.04570    0.04745
 17.819  249.000    12  0.033410  0.046170  0.048858    0.04067    0.04511
 18.069  252.000    11  0.114605  0.057084  0.057606    0.04603    0.04785
 18.069  252.000    12  0.034025  0.046186  0.048680    0.04081    0.04520
 18.306  246.000    11  0.114095  0.056960  0.057326    0.04618    0.04792
 18.306  246.000    12  0.034765  0.046153  0.048607    0.04091    0.04525
 18.572  251.000    11  0.113316  0.057236  0.057334    0.04655    0.04838
 18.572  251.000    12  0.035241  0.046136  0.048581    0.04107    0.04536
 18.809  248.000    11  0.113040  0.057111  0.057063    0.04659    0.04838
 18.809  248.000    12  0.035426  0.046091  0.048444    0.04115    0.04541
 19.074  260.000    11  0.113275  0.056838  0.056746    0.04665    0.04842
 19.074  260.000    12  0.035801  0.046010  0.048264    0.04122    0.04543
 19.314  240.000    11  0.113290  0.056943  0.056786    0.04687    0.04861
 19.314  240.000    12  0.037084  0.046096  0.048233    0.04145    0.04563
 19.555  249.000    11  0.112922  0.056778  0.056430    0.04684    0.04852
 19.556  249.000    12  0.037459  0.046091  0.048152    0.04158    0.04573
 19.825  251.000    11  0.112449  0.057002  0.056454    0.04709    0.04879
 19.825  251.000    12  0.037840  0.046016  0.048013    0.04162    0.04573
 20.079  248.000    11  0.113045  0.057506  0.057014    0.04762    0.04946
 20.079  248.000    12  0.037848  0.045994  0.047903    0.04170    0.04577
 20.321  248.000    11  0.113905  0.057771  0.057107    0.04809    0.04989
 20.321  248.000    12  0.038991  0.046036  0.047930    0.04183    0.04587
 20.560  251.000    11  0.113669  0.057803  0.056942    0.04824    0.04996
 20.560  251.000    12  0.039054  0.046149  0.047770    0.04195    0.04597
 20.827  248.000    11  0.113572  0.057786  0.057713    0.04836    0.05008
 20.827  248.000    12  0.039684  0.046159  0.047667    0.04199    0.04597
 21.065  251.000    11  0.113805  0.057998  0.057633    0.04861    0.05028
 21.065  251.000    12  0.040232  0.046216  0.047621    0.04211    0.04606
 21.317  249.000    11  0.113094  0.057978  0.057528    0.04873    0.05034
 21.317  249.000    12  0.040103  0.046331  0.047545    0.04219    0.04611
 21.568  250.000    11  0.113500  0.058212  0.057533    0.04897    0.05063
 21.568  250.000    12  0.040379  0.046343  0.047462    0.04226    0.04616
 21.829  250.000    11  0.113740  0.058274  0.058106    0.04905    0.05070
 21.829  250.000    12  0.040806  0.046305  0.047500    0.04231    0.04617
 22.063  249.000    11  0.113959  0.058312  0.058087    0.04916    0.05079
 22.064  249.000    12  0.041244  0.046371  0.047474    0.04243    0.04627
 22.316  249.000    11  0.114397  0.058336  0.057993    0.04930    0.05092
 22.316  249.000    12  0.041794  0.046381  0.047400    0.04249    0.04631
 22.577  251.000    11  0.114771  0.058705  0.058212    0.04973    0.05137
 22.577  251.000    12  0.042206  0.046336  0.047301    0.04252    0.04632
 22.826  248.000    11  0.114780  0.058979  0.058341    0.05001    0.05166
 22.827  248.000    12  0.042363  0.046366  0.047249    0.04259    0.04637
 23.082  250.000    11  0.115537  0.059417  0.058711    0.05050    0.05227
 23.082  250.000    12  0.042678  0.046446  0.047274    0.04264    0.04639
 23.312  247.000    11  0.116159  0.059334  0.058710    0.05058    0.05229
 23.312  247.000    12  0.043003  0.046463  0.047260    0.04273    0.04646
 23.555  251.000    11  0.115702  0.059130  0.058370    0.05042    0.05207
 23.555  251.000    12  0.043190  0.046480  0.047241    0.04284    0.04655
 23.817  249.000    11  0.115201  0.059031  0.058329    0.05040    0.05205
 23.817  249.000    12  0.042999  0.046429  0.047149    0.04287    0.04656
 24.067  251.000    11  0.115734  0.059198  0.058297    0.05058    0.05226
 24.068  251.000    12  0.043294  0.046414  0.047079    0.04292    0.04659
 24.324  248.000    11  0.115753  0.059374  0.058600    0.05080    0.05249
 24.324  248.000    12  0.043580  0.046414  0.047049    0.04296    0.04661
 24.567  251.000    11  0.115527  0.059513  0.058535    0.05096    0.05265
 24.567  251.000    12  0.043711  0.046421  0.047018    0.04303    0.04667
 24.824  248.000    11  0.115837  0.059798  0.058702    0.05127    0.05296
 24.824  248.000    12  0.044365  0.046399  0.046970    0.04306    0.04668
 25.099  253.000    11  0.116229  0.060065  0.059702    0.05151    0.05327
 25.099  253.000    12  0.044351  0.046408  0.046908    0.04305    0.04665
 25.318  244.000    11  0.117444  0.060213  0.059832    0.05161    0.05332
 25.319  244.000    12  0.044545  0.046585  0.046936    0.04318    0.04676
 25.573  265.000    11  0.119218  0.060192  0.059709    0.05173    0.05341
 25.573  265.000    12  0.045173  0.046392  0.046708    0.04308    0.04664
 25.830  237.000    11  0.120881  0.060413  0.059811    0.05198    0.05364
 25.830  237.000    12  0.045306  0.046584  0.046757    0.04324    0.04679
 26.080  252.000    11  0.122060  0.060755  0.059890    0.05229    0.05396
 26.082  252.000    12  0.045934  0.046564  0.046747    0.04328    0.04682
 26.332  245.000    11  0.124333  0.061044  0.060031    0.05268    0.05436
 26.332  245.000    12  0.046463  0.046576  0.046803    0.04333    0.04685
 26.566  251.000    11  0.124135  0.060997  0.059848    0.05269    0.05433
 26.566  251.000    12  0.046589  0.046650  0.046804    0.04340    0.04691
 26.854  270.000    11  0.123663  0.061003  0.060552    0.05280    0.05448
 26.854  270.000    12  0.046934  0.046457  0.046638    0.04331    0.04680
 27.083  230.000    11  0.124448  0.061304  0.060676    0.05309    0.05481
 27.083  230.000    12  0.047072  0.046537  0.046692    0.04345    0.04693
 27.316  248.000    11  0.125286  0.061439  0.060622    0.05328    0.05495
 27.316  248.000    12  0.047754  0.046571  0.046681    0.04353    0.04700
 27.566  249.000    11  0.125320  0.061492  0.060561    0.05340    0.05504
 27.566  249.000    12  0.047885  0.046563  0.046640    0.04357    0.04702
 27.824  259.000    11  0.125556  0.061362  0.060515    0.05340    0.05505
 27.824  259.000    12  0.048234  0.046627  0.046596    0.04358    0.04702
 28.078  240.000    11  0.126659  0.061532  0.060676    0.05362    0.05536
 28.078  240.000    12  0.048844  0.046605  0.046551    0.04361    0.04704
 28.342  252.000    11  0.126718  0.061785  0.061360    0.05386    0.05563
 28.343  252.000    12  0.048993  0.046627  0.046428    0.04362    0.04703
 28.567  247.000    11  0.126565  0.061963  0.061359    0.05404    0.05577
 28.567  247.000    12  0.049213  0.046674  0.046446    0.04371    0.04711
 28.830  248.000    11  0.127174  0.062210  0.061497    0.05422    0.05594
 28.830  248.000    12  0.049401  0.046651  0.046422    0.04371    0.04711
 29.078  252.000    11  0.127587  0.062368  0.061566    0.05438    0.05611
 29.078  252.000    12  0.049794  0.046669  0.046401    0.04375    0.04713
 29.317  249.000    11  0.127572  0.062473  0.061516    0.05451    0.05622
 29.317  249.000    12  0.050152  0.046704  0.046389    0.04380    0.04718
 29.563  250.000    11  0.126996  0.062314  0.061383    0.05439    0.05605
 29.563  250.000    12  0.050519  0.046690  0.046365    0.04385    0.04721
 29.807  248.000    11  0.126258  0.062114  0.061065    0.05417    0.05580
 29.807  248.000    12  0.050343  0.046672  0.046363    0.04389    0.04724
 30.075  250.000    11  0.127312  0.062165  0.061214    0.05417    0.05581
 30.075  250.000    12  0.050973  0.046622  0.046306    0.04388    0.04722
 30.317  249.000    11  0.128756  0.062287  0.061190    0.05434    0.05594
 30.317  249.000    12  0.051403  0.046645  0.046291    0.04393    0.04726
 30.575  252.000    11  0.129106  0.062432  0.061250    0.05454    0.05612
 30.575  252.000    12  0.051573  0.046614  0.046249    0.04394    0.04726
 30.819  247.000    11  0.128679  0.062456  0.061161    0.05457    0.05614
 30.819  247.000    12  0.051659  0.046623  0.046233    0.04398    0.04729
 31.064  250.000    11  0.128701  0.062430  0.061062    0.05459    0.05615
 31.064  250.000    12  0.051680  0.046627  0.046212    0.04402    0.04732
 31.315  248.000    11  0.128438  0.062417  0.061059    0.05461    0.05618
 31.315  248.000    12  0.051687  0.046656  0.046185    0.04404    0.04734
 31.567  255.000    11  0.129792  0.062367  0.060934    0.05462    0.05616
 31.567  255.000    12  0.051795  0.046643  0.046148    0.04406    0.04734
 31.832  246.000    11  0.130214  0.062517  0.060947    0.05477    0.05632
 31.832  246.000    12  0.052003  0.046620  0.046169    0.04407    0.04734
 32.077  250.000    11  0.131463  0.062614  0.061012    0.05490    0.05646
 32.077  250.000    12  0.052356  0.046630  0.046163    0.04410    0.04737
 32.318  249.000    11  0.132615  0.062719  0.060966    0.05500    0.05655
 32.318  249.000    12  0.052591  0.046644  0.046148    0.04414    0.04740
 32.563  247.000    11  0.133003  0.062699  0.060924    0.05500    0.05653
 32.563  247.000    12  0.052733  0.046689  0.046129    0.04417    0.04742
 32.835  249.000    11  0.134133  0.062918  0.061123    0.05525    0.05680
 32.835  249.000    12  0.052930  0.046664  0.046064    0.04416    0.04740
 33.087  252.000    11  0.136559  0.063240  0.061381    0.05559    0.05719
 33.087  252.000    12  0.053208  0.046675  0.046052    0.04418    0.04741
 33.333  247.000    11  0.138807  0.063504  0.061488    0.05586    0.05741
 33.333  247.000    12  0.053838  0.046700  0.046098    0.04421    0.04743
 33.573  252.000    11  0.139304  0.063637  0.061468    0.05604    0.05754
 33.573  252.000    12  0.054167  0.046729  0.046166    0.04425    0.04747
 33.829  251.000    11  0.139979  0.063737  0.061421    0.05613    0.05761
 33.829  251.000    12  0.054082  0.046731  0.046133    0.04426    0.04747
 34.066  247.000    11  0.141762  0.063766  0.061360    0.05616    0.05764
 34.066  247.000    12  0.054809  0.046760  0.046138    0.04430    0.04751
 34.332  254.000    11  0.143657  0.063879  0.061427    0.05635    0.05784
 34.332  254.000    12  0.055080  0.046762  0.046120    0.04426    0.04746
 34.567  247.000    11  0.144464  0.063902  0.061354    0.05644    0.05788
 34.567  247.000    12  0.055474  0.046797  0.046137    0.04433    0.04752
 34.826  246.000    11  0.144980  0.064000  0.061508    0.05652    0.05796
 34.826  246.000    12  0.055625  0.046794  0.046119    0.04435    0.04753
 35.074  250.000    11  0.146059  0.064136  0.061640    0.05665    0.05815
 35.075  250.000    12  0.056113  0.046789  0.046102    0.04437    0.04755
 35.319  249.000    11  0.147057  0.064108  0.061646    0.05667    0.05815
 35.319  249.000    12  0.056124  0.046842  0.046088    0.04440    0.04757
 35.568  253.000    11  0.147935  0.064037  0.061500    0.05658    0.05803
 35.568  253.000    12  0.056701  0.046836  0.046069    0.04442    0.04759
 35.821  245.000    11  0.148163  0.064005  0.061425    0.05655    0.05800
 35.821  245.000    12  0.056885  0.046854  0.046105    0.04444    0.04759
 36.074  253.000    11  0.149730  0.064080  0.061371    0.05660    0.05807
 36.074  253.000    12  0.057022  0.046829  0.046095    0.04445    0.04760
 36.357  283.000    11  0.151241  0.063973  0.061387    0.05664    0.05812
 36.357  283.000    12  0.057265  0.046825  0.046036    0.04444    0.04758
 36.614  246.000    11  0.152677  0.064034  0.061498    0.05675    0.05823
 36.614  246.000    12  0.057354  0.046812  0.046017    0.04444    0.04758
 36.845  244.000    11  0.154167  0.064020  0.061525    0.05685    0.05833
 36.845  244.000    12  0.057929  0.046785  0.046010    0.04447    0.04760
 37.076  226.000    11  0.155381  0.064202  0.061602    0.05697    0.05846
 37.076  226.000    12  0.058045  0.046854  0.046027    0.04452    0.04764
 37.334  264.000    11  0.156124  0.064158  0.061558    0.05708    0.05854
 37.334  264.000    12  0.057921  0.046871  0.045953    0.04453    0.04764
 37.574  237.000    11  0.157107  0.064153  0.061569    0.05713    0.05860
 37.574  237.000    12  0.058084  0.046880  0.045952    0.04456    0.04767
 37.835  256.000    11  0.157208  0.064262  0.061613    0.05722    0.05868
 37.835  256.000    12  0.058082  0.046845  0.045909    0.04456    0.04766
 38.083  239.000    11  0.158433  0.064415  0.062078    0.05734    0.05885
 38.083  239.000    12  0.058167  0.046845  0.045888    0.04458    0.04768
 38.326  252.000    11  0.159898  0.064448  0.062110    0.05744    0.05894
 38.326  252.000    12  0.058251  0.046823  0.045860    0.04457    0.04767
 38.575  248.000    11  0.159723  0.064479  0.062137    0.05748    0.05895
 38.575  248.000    12  0.058217  0.046837  0.045870    0.04462    0.04771
 38.830  251.000    11  0.159777  0.064542  0.062234    0.05754    0.05901
 38.830  251.000    12  0.058082  0.046830  0.045861    0.04463    0.04772
 39.074  250.000    11  0.160718  0.064581  0.062214    0.05756    0.05901
 39.074  250.000    12  0.058049  0.046842  0.045816    0.04465    0.04773
 39.325  248.000    11  0.161328  0.064618  0.062199    0.05758    0.05904
 39.325  248.000    12  0.058197  0.046844  0.045805    0.04467    0.04774
 39.568  252.000    11  0.161379  0.064642  0.062124    0.05758    0.05902
 39.568  252.000    12  0.058228  0.046825  0.045764    0.04466    0.04773
 39.825  244.000    11  0.161703  0.064611  0.062171    0.05759    0.05904
 39.825  244.000    12  0.058338  0.046842  0.045769    0.04470    0.04776
 40.069  254.000    11  0.162437  0.064681  0.062097    0.05762    0.05907
 40.069  254.000    12  0.058303  0.046849  0.045720    0.04472    0.04778
 40.318  252.000    11  0.162401  0.064555  0.061959    0.05755    0.05898
 40.318  252.000    12  0.058128  0.046825  0.045673    0.04471    0.04776
 40.565  244.000    11  0.161976  0.064563  0.061884    0.05755    0.05896
 40.566  244.000    12  0.058169  0.046824  0.045652    0.04472    0.04777
 40.822  258.000    11  0.162091  0.064444  0.061763    0.05754    0.05895
 40.822  258.000    12  0.058186  0.046769  0.045596    0.04473    0.04777
 41.099  270.000    11  0.162386  0.064315  0.061751    0.05752    0.05895
 41.099  270.000    12  0.058209  0.046726  0.045545    0.04475    0.04779
 41.317  222.000    11  0.162488  0.064390  0.061724    0.05757    0.05899
 41.317  222.000    12  0.058215  0.046757  0.045558    0.04479    0.04783
 41.557  247.000    11  0.162242  0.064292  0.061571    0.05750    0.05889
 41.557  247.000    12  0.058195  0.046780  0.045558    0.04482    0.04785
 41.817  249.000    11  0.161803  0.064203  0.061591    0.05745    0.05883
 41.817  249.000    12  0.058097  0.046769  0.045533    0.04482    0.04784
 42.093  269.000    11  0.162229  0.064157  0.061625    0.05752    0.05893
 42.093  269.000    12  0.058193  0.046751  0.045515    0.04480    0.04782
 42.333  238.000    11  0.162744  0.064175  0.061711    0.05766    0.05906
 42.333  238.000    12  0.058098  0.046824  0.045489    0.04480    0.04781
 42.573  244.000    11  0.163773  0.064233  0.061752    0.05775    0.05914
 42.573  244.000    12  0.058207  0.046839  0.045493    0.04482    0.04783
 42.832  249.000    11  0.163872  0.064304  0.061856    0.05780    0.05919
 42.832  249.000    12  0.058169  0.046840  0.045529    0.04485    0.04786
 43.067  249.000    11  0.163977  0.064342  0.061815    0.05782    0.05921
 43.067  249.000    12  0.058064  0.046858  0.045527    0.04488    0.04789
 43.335  271.000    11  0.164081  0.064244  0.061649    0.05777    0.05913
 43.335  271.000    12  0.058290  0.046795  0.045451    0.04487    0.04787
 43.569  229.000    11  0.164311  0.064307  0.061637    0.05780    0.05918
 43.569  229.000    12  0.058101  0.046815  0.045453    0.04490    0.04790
 43.826  247.000    11  0.164263  0.064239  0.061858    0.05782    0.05922
 43.826  247.000    12  0.058107  0.046743  0.045396    0.04488    0.04787
 44.067  250.000    11  0.164221  0.064221  0.061822    0.05783    0.05925
 44.067  250.000    12  0.058111  0.046770  0.045406    0.04493    0.04792
 44.321  248.000    11  0.163871  0.064213  0.061769    0.05787    0.05926
 44.322  248.000    12  0.058148  0.046763  0.045425    0.04493    0.04792
 44.564  257.000    11  0.163700  0.064123  0.061656    0.05784    0.05921
 44.564  257.000    12  0.058077  0.046749  0.045390    0.04493    0.04791
 44.818  249.000    11  0.163837  0.064099  0.061562    0.05780    0.05916
 44.819  249.000    12  0.058205  0.046745  0.045363    0.04493    0.04791
 45.075  248.000    11  0.164073  0.064128  0.061457    0.05776    0.05913
 45.075  248.000    12  0.058252  0.046747  0.045379    0.04496    0.04794
 45.317  247.000    11  0.164414  0.064155  0.061423    0.05779    0.05915
 45.317  247.000    12  0.058211  0.046755  0.045369    0.04498    0.04795
 45.573  250.000    11  0.164383  0.064213  0.061429    0.05783    0.05920
 45.573  250.000    12  0.058242  0.046744  0.045354    0.04498    0.04795
 45.846  267.000    11  0.164668  0.064198  0.061469    0.05792    0.05934
 45.846  267.000    12  0.058245  0.046729  0.045361    0.04497    0.04793
 46.072  231.000    11  0.164960  0.064250  0.061478    0.05795    0.05937
 46.072  231.000    12  0.058227  0.046760  0.045353    0.04501    0.04797
 46.325  249.000    11  0.165174  0.064220  0.061586    0.05797    0.05937
 46.325  249.000    12  0.058269  0.046757  0.045351    0.04501    0.04797
 46.560  249.000    11  0.164997  0.064133  0.061485    0.05794    0.05930
 46.560  249.000    12  0.058364  0.046807  0.045356    0.04504    0.04800
 46.837  271.000    11  0.164962  0.064003  0.061435    0.05790    0.05928
 46.837  271.000    12  0.058319  0.046791  0.045303    0.04502    0.04797
 47.070  239.000    11  0.165333  0.063925  0.061400    0.05789    0.05928
 47.070  239.000    12  0.058369  0.046757  0.045291    0.04502    0.04797
 47.326  237.000    11  0.165471  0.063886  0.061393    0.05788    0.05930
 47.326  237.000    12  0.058504  0.046813  0.045305    0.04505    0.04800
 47.564  251.000    11  0.166146  0.063862  0.061425    0.05795    0.05937
 47.564  251.000    12  0.058474  0.046768  0.045281    0.04505    0.04799
 47.843  263.000    11  0.166546  0.063867  0.061503    0.05805    0.05952
 47.843  263.000    12  0.058580  0.046791  0.045302    0.04503    0.04796
 48.059  236.000    11  0.167021  0.063804  0.061437    0.05803    0.05949
 48.059  236.000    12  0.058648  0.046834  0.045338    0.04507    0.04801
 48.312  245.000    11  0.166939  0.063715  0.061305    0.05795    0.05939
 48.312  245.000    12  0.058636  0.046833  0.045367    0.04508    0.04801
 48.573  256.000    11  0.166848  0.063613  0.061336    0.05790    0.05933
 48.573  256.000    12  0.058521  0.046835  0.045364    0.04510    0.04803
 48.824  250.000    11  0.166627  0.063612  0.061379    0.05787    0.05931
 48.824  250.000    12  0.058488  0.046832  0.045358    0.04511    0.04803
 49.069  250.000    11  0.166999  0.063643  0.061403    0.05791    0.05936
 49.069  250.000    12  0.058415  0.046804  0.045328    0.04512    0.04805
 49.333  249.000    11  0.167634  0.063688  0.061636    0.05796    0.05941
 49.334  249.000    12  0.058306  0.046754  0.045272    0.04511    0.04803
 49.562  247.000    11  0.167792  0.063624  0.061581    0.05789    0.05932
