  4.371 4370.000   0.000
  4.623  252.000   0.000
  5.040  417.000   0.000
  5.181  140.000   0.000
  5.184    3.000   0.000
  5.187    3.000   0.000
  5.189    1.000   0.000
  5.191    1.000   0.000
  5.193    2.000   0.000
  5.195    1.000   0.000
  5.197    1.000   0.000
  5.198    1.000   0.000
  5.200    1.000   0.000
  5.202    1.000   0.000
  5.204    1.000   0.000
  5.206    1.000   0.000
  5.208    1.000   0.000
  5.210    1.000   0.000
  5.211    1.000   0.000
  5.213    1.000   0.000
  5.215    2.000   0.000
  5.217    1.000   0.000
  5.219    2.000   0.000
  5.221    1.000   0.000
  5.239   15.000   3.000
  5.244    6.000   2.000
  5.246    3.000   0.000
  5.248    1.000   0.000
  5.253    4.000   0.000
  5.255    2.000   0.000
  5.258    3.000   0.000
  5.262    3.000   0.000
  5.264    1.000   0.000
  5.269    4.000   0.000
  5.271    1.000   0.000
  5.275    4.000   0.000
  5.277    1.000   0.000
  5.279    2.000   0.000
  5.282    2.000   0.000
  5.284    2.000   0.000
  5.291    6.000   0.000
  5.292    1.000   0.000
  5.295    2.000   0.000
  5.299    4.000   0.000
  5.301    1.000   0.000
  5.304    2.000   0.000
  5.306    1.000   0.000
  5.309    3.000   0.000
  5.311    1.000   0.000
  5.313    1.000   0.000
  5.319    5.000   0.000
  5.321    2.000   0.000
  5.322    1.000   0.000
  5.327    4.000   0.000
  5.329    2.000   0.000
  5.331    2.000   0.000
  5.333    1.000   0.000
  5.335    2.000   0.000
  5.340    4.000   0.000
  5.342    2.000   0.000
  5.348    6.000   0.000
  5.352    3.000   0.000
  5.354    2.000   0.000
  5.356    2.000   0.000
  5.361    4.000   0.000
  5.363    2.000   0.000
  5.366    2.000   0.000
  5.368    2.000   0.000
  5.370    2.000   0.000
  5.372    1.000   0.000
  5.374    2.000   0.000
  5.376    1.000   0.000
  5.378    1.000   0.000
  5.386    1.000   6.000
  5.388    8.000   0.000
  5.390    2.000   0.000
  5.401   10.000   0.000
