1300153117,12.96,09:38:37
1300153122,12.97,09:38:42
1300153127,12.97,09:38:47
1300153132,12.97,09:38:52
1300153137,12.97,09:38:57
1300153142,12.97,09:39:02
1300153147,12.97,09:39:07
1300153152,12.97,09:39:12
1300153157,12.97,09:39:17
1300153162,12.97,09:39:22
1300153167,12.97,09:39:27
1300153172,12.98,09:39:32
1300153177,12.97,09:39:37
1300153182,12.98,09:39:42
1300153187,12.98,09:39:47
1300153192,12.99,09:39:52
1300153197,13.0,09:39:57
1300153202,12.98,09:40:02
1300153207,12.98,09:40:07
1300153212,12.98,09:40:12
1300153217,12.99,09:40:17
1300153222,12.99,09:40:22
1300153227,12.99,09:40:27
1300153232,12.99,09:40:32
1300153237,12.99,09:40:37
1300153242,12.99,09:40:42
1300153247,12.98,09:40:47
1300153252,12.98,09:40:52
1300153257,12.99,09:40:57
1300153262,12.99,09:41:02
1300153267,12.99,09:41:07
1300153272,12.98,09:41:12
1300153277,12.98,09:41:17
1300153282,12.98,09:41:22
1300153287,12.97,09:41:27
1300153292,12.98,09:41:32
1300153297,12.96,09:41:37
1300153302,12.96,09:41:42
1300153307,12.96,09:41:47
1300153312,12.95,09:41:52
1300153317,12.96,09:41:57
1300153322,12.96,09:42:02
1300153327,12.96,09:42:07
1300153332,12.95,09:42:12
1300153337,12.96,09:42:17
1300153342,12.96,09:42:22
1300153347,12.96,09:42:27
1300153352,12.97,09:42:32
1300153357,12.96,09:42:37
1300153362,12.96,09:42:42
1300153367,12.96,09:42:47
1300153377,12.96,09:42:57
1300153382,12.97,09:43:02
1300153392,12.97,09:43:12
1300153397,12.97,09:43:17
1300153402,12.97,09:43:22
1300153407,12.96,09:43:27
1300153417,12.96,09:43:37
1300153422,12.97,09:43:42
1300153427,12.97,09:43:47
1300153432,12.97,09:43:52
1300153437,12.97,09:43:57
1300153442,12.98,09:44:02
1300153447,12.96,09:44:07
1300153452,12.96,09:44:12
1300153457,12.96,09:44:17
1300153462,12.98,09:44:22
1300153467,12.96,09:44:27
1300153472,12.95,09:44:32
1300153477,12.96,09:44:37
1300153482,12.96,09:44:42
1300153487,12.96,09:44:47
1300153487,12.96,09:44:47
1300153497,12.96,09:44:57
1300153502,12.96,09:45:02
1300153507,12.95,09:45:07
1300153512,12.95,09:45:12
1300153517,12.95,09:45:17
1300153522,12.95,09:45:22
1300153527,12.95,09:45:27
1300153532,12.96,09:45:32
1300153537,12.96,09:45:37
1300153542,12.96,09:45:42
1300153547,12.97,09:45:47
1300153552,12.98,09:45:52
1300153557,12.98,09:45:57
1300153562,12.97,09:46:02
1300153567,12.98,09:46:07
1300153572,12.97,09:46:12
1300153577,12.98,09:46:17
1300153582,12.98,09:46:22
1300153587,12.97,09:46:27
1300153592,12.97,09:46:32
1300153597,12.98,09:46:37
1300153602,12.98,09:46:42
1300153607,12.98,09:46:47
1300153612,12.98,09:46:52
1300153617,12.98,09:46:57
1300153622,12.99,09:47:02
1300153627,12.98,09:47:07
1300153632,12.98,09:47:12
1300153637,13.0,09:47:17
1300153642,13.0,09:47:22
1300153647,13.0,09:47:27
1300153657,13.01,09:47:37
1300153662,13.01,09:47:42
1300153667,13.01,09:47:47
1300153672,13.01,09:47:52
1300153677,13.02,09:47:57
1300153682,13.02,09:48:02
1300153687,13.01,09:48:07
1300153692,13.02,09:48:12
1300153697,13.02,09:48:17
1300153702,13.01,09:48:22
1300153707,13.01,09:48:27
1300153712,13.02,09:48:32
1300153717,13.01,09:48:37
1300153722,13.01,09:48:42
1300153727,13.01,09:48:47
1300153732,13.0,09:48:52
1300153737,12.99,09:48:57
1300153742,13.0,09:49:02
1300153747,13.0,09:49:07
1300153752,13.0,09:49:12
1300153757,13.0,09:49:17
1300153762,12.99,09:49:22
1300153767,12.99,09:49:27
1300153772,13.0,09:49:32
1300153777,12.99,09:49:37
1300153782,13.0,09:49:42
1300153787,13.0,09:49:47
1300153792,12.99,09:49:52
1300153797,12.99,09:49:57
1300153802,12.99,09:50:02
1300153807,12.98,09:50:07
1300153812,12.99,09:50:12
1300153817,12.99,09:50:17
1300153822,12.99,09:50:22
1300153827,12.99,09:50:27
1300153832,12.99,09:50:32
1300153837,12.99,09:50:37
1300153842,12.99,09:50:42
1300153847,12.99,09:50:47
1300153852,13.0,09:50:52
1300153857,12.99,09:50:57
1300153862,13.0,09:51:02
1300153867,12.99,09:51:07
1300153872,12.99,09:51:12
1300153877,12.99,09:51:17
1300153882,12.98,09:51:22
1300153887,12.98,09:51:27
1300153892,12.98,09:51:32
1300153897,12.98,09:51:37
1300153902,12.97,09:51:42
1300153912,12.98,09:51:52
1300153917,12.98,09:51:57
1300153922,12.98,09:52:02
1300153927,12.97,09:52:07
1300153932,12.98,09:52:12
1300153937,12.97,09:52:17
1300153942,12.98,09:52:22
1300153947,12.98,09:52:27
1300153952,12.98,09:52:32
1300153957,12.97,09:52:37
1300153962,12.97,09:52:42
1300153967,12.98,09:52:47
1300153972,12.98,09:52:52
1300153977,12.97,09:52:57
1300153982,12.97,09:53:02
1300153987,12.97,09:53:07
1300153992,12.98,09:53:12
1300153997,12.97,09:53:17
1300154002,12.97,09:53:22
1300154007,12.97,09:53:27
1300154012,12.97,09:53:32
1300154017,12.96,09:53:37
1300154022,12.96,09:53:42
1300154027,12.97,09:53:47
1300154032,12.97,09:53:52
1300154037,12.96,09:53:57
1300154042,12.96,09:54:02
1300154047,12.95,09:54:07
1300154052,12.96,09:54:12
1300154057,12.96,09:54:17
1300154062,12.96,09:54:22
1300154067,12.96,09:54:27
1300154072,12.97,09:54:32
1300154077,12.96,09:54:37
1300154082,12.95,09:54:42
1300154087,12.96,09:54:47
1300154092,12.96,09:54:52
1300154097,12.96,09:54:57
1300154102,12.96,09:55:02
1300154107,12.95,09:55:07
1300154112,12.96,09:55:12
1300154117,12.95,09:55:17
1300154122,12.96,09:55:22
1300154127,12.95,09:55:27
1300154132,12.95,09:55:32
1300154137,12.94,09:55:37
1300154142,12.95,09:55:42
1300154147,12.95,09:55:47
1300154152,12.95,09:55:52
1300154157,12.95,09:55:57
1300154162,12.95,09:56:02
1300154167,12.94,09:56:07
1300154172,12.95,09:56:12
1300154177,12.94,09:56:17
1300154182,12.94,09:56:22
1300154187,12.94,09:56:27
1300154192,12.94,09:56:32
1300154197,12.94,09:56:37
1300154202,12.94,09:56:42
1300154207,12.94,09:56:47
1300154212,12.94,09:56:52
1300154217,12.94,09:56:57
1300154222,12.94,09:57:02
1300154227,12.94,09:57:07
1300154232,12.93,09:57:12
1300154237,12.94,09:57:17
1300154242,12.94,09:57:22
1300154247,12.93,09:57:27
1300154252,12.93,09:57:32
1300154257,12.93,09:57:37
1300154262,12.93,09:57:42
1300154267,12.94,09:57:47
1300154272,12.91,09:57:52
1300154277,12.92,09:57:57
1300154282,12.91,09:58:02
1300154287,12.94,09:58:07
1300154292,12.93,09:58:12
1300154297,12.93,09:58:17
1300154302,12.94,09:58:22
1300154307,12.93,09:58:27
1300154312,12.93,09:58:32
1300154317,12.94,09:58:37
1300154322,12.93,09:58:42
1300154327,12.94,09:58:47
1300154332,12.94,09:58:52
1300154337,12.94,09:58:57
1300154342,12.94,09:59:02
1300154347,12.94,09:59:07
1300154352,12.94,09:59:12
1300154357,12.95,09:59:17
1300154362,12.96,09:59:22
1300154367,12.96,09:59:27
1300154372,12.95,09:59:32
1300154377,12.95,09:59:37
1300154382,12.96,09:59:42
1300154387,12.96,09:59:47
1300154392,12.96,09:59:52
1300154402,12.96,10:00:02
1300154407,12.96,10:00:07
1300154412,12.95,10:00:12
1300154417,12.95,10:00:17
1300154427,12.95,10:00:27
1300154432,12.96,10:00:32
1300154442,12.96,10:00:42
1300154447,12.95,10:00:47
1300154452,12.95,10:00:52
1300154457,12.96,10:00:57
1300154462,12.96,10:01:02
1300154467,12.96,10:01:07
1300154472,12.96,10:01:12
1300154477,12.96,10:01:17
1300154482,12.96,10:01:22
1300154487,12.96,10:01:27
1300154492,12.95,10:01:32
1300154497,12.96,10:01:37
1300154502,12.95,10:01:42
1300154507,12.95,10:01:47
1300154512,12.96,10:01:52
1300154517,12.96,10:01:57
1300154522,12.95,10:02:02
1300154527,12.96,10:02:07
1300154532,12.96,10:02:12
1300154537,12.95,10:02:17
1300154542,12.95,10:02:22
1300154547,12.95,10:02:27
1300154552,12.95,10:02:32
1300154557,12.95,10:02:37
1300154562,12.96,10:02:42
1300154567,12.96,10:02:47
1300154572,12.95,10:02:52
1300154577,12.95,10:02:57
1300154582,12.95,10:03:02
1300154587,12.95,10:03:07
1300154592,12.96,10:03:12
1300154597,12.96,10:03:17
1300154602,12.95,10:03:22
1300154607,12.96,10:03:27
1300154612,12.96,10:03:32
1300154617,12.96,10:03:37
1300154622,12.96,10:03:42
1300154627,12.96,10:03:47
1300154637,12.96,10:03:57
1300154642,12.95,10:04:02
1300154647,12.95,10:04:07
1300154652,12.96,10:04:12
1300154657,12.96,10:04:17
1300154662,12.96,10:04:22
1300154667,12.96,10:04:27
1300154672,12.95,10:04:32
1300154677,12.96,10:04:37
1300154682,12.95,10:04:42
1300154687,12.96,10:04:47
1300154692,12.98,10:04:52
1300154697,12.96,10:04:57
1300154702,12.96,10:05:02
1300154707,12.96,10:05:07
1300154712,12.96,10:05:12
1300154717,12.95,10:05:17
1300154722,12.95,10:05:22
1300154727,12.95,10:05:27
1300154732,12.95,10:05:32
1300154737,12.94,10:05:37
1300154742,12.95,10:05:42
1300154747,12.95,10:05:47
1300154752,12.95,10:05:52
1300154757,12.95,10:05:57
1300154762,12.94,10:06:02
1300154767,12.94,10:06:07
1300154772,12.94,10:06:12
1300154777,12.94,10:06:17
1300154782,12.94,10:06:22
1300154787,12.94,10:06:27
1300154792,12.94,10:06:32
1300154797,12.94,10:06:37
1300154802,12.93,10:06:42
1300154807,12.93,10:06:47
1300154812,12.94,10:06:52
1300154817,12.93,10:06:57
1300154822,12.94,10:07:02
1300154827,12.93,10:07:07
1300154832,12.93,10:07:12
1300154837,12.93,10:07:17
1300154842,12.93,10:07:22
1300154847,12.93,10:07:27
1300154852,12.93,10:07:32
1300154857,12.93,10:07:37
1300154867,12.93,10:07:47
1300154872,12.94,10:07:52
1300154877,12.93,10:07:57
1300154882,12.93,10:08:02
1300154887,12.93,10:08:07
1300154897,12.95,10:08:17
1300154907,12.95,10:08:27
1300154912,12.93,10:08:32
1300154917,12.95,10:08:37
1300154932,12.94,10:08:52
1300154937,12.94,10:08:57
1300154942,12.93,10:09:02
1300154947,12.93,10:09:07
1300154952,12.93,10:09:12
1300154957,12.93,10:09:17
1300154962,12.94,10:09:22
1300154967,12.93,10:09:27
1300154972,12.94,10:09:32
1300154977,12.93,10:09:37
1300154982,12.94,10:09:42
1300154987,12.94,10:09:47
1300154992,12.93,10:09:52
1300154997,12.93,10:09:57
1300155002,12.93,10:10:02
1300155007,12.93,10:10:07
1300155012,12.93,10:10:12
1300155017,12.93,10:10:17
1300155022,12.93,10:10:22
1300155027,12.93,10:10:27
1300155032,12.93,10:10:32
1300155037,12.94,10:10:37
1300155042,12.93,10:10:42
1300155047,12.93,10:10:47
1300155052,12.94,10:10:52
1300155057,12.93,10:10:57
1300155062,12.94,10:11:02
1300155067,12.94,10:11:07
1300155072,12.94,10:11:12
1300155077,12.94,10:11:17
1300155082,12.94,10:11:22
1300155087,12.95,10:11:27
1300155092,12.94,10:11:32
1300155097,12.94,10:11:37
1300155102,12.93,10:11:42
1300155107,12.94,10:11:47
1300155112,12.93,10:11:52
1300155117,12.94,10:11:57
1300155122,12.93,10:12:02
1300155127,12.93,10:12:07
1300155132,12.94,10:12:12
1300155137,12.94,10:12:17
1300155142,12.93,10:12:22
1300155147,12.94,10:12:27
1300155152,12.94,10:12:32
1300155157,12.94,10:12:37
1300155162,12.94,10:12:42
1300155167,12.93,10:12:47
1300155172,12.94,10:12:52
1300155177,12.94,10:12:57
1300155182,12.94,10:13:02
1300155187,12.94,10:13:07
1300155192,12.93,10:13:12
1300155197,12.94,10:13:17
1300155202,12.94,10:13:22
1300155207,12.93,10:13:27
1300155212,12.94,10:13:32
1300155217,12.94,10:13:37
1300155222,12.94,10:13:42
1300155227,12.93,10:13:47
1300155232,12.93,10:13:52
1300155237,12.93,10:13:57
1300155242,12.94,10:14:02
1300155247,12.93,10:14:07
1300155252,12.93,10:14:12
1300155257,12.94,10:14:17
1300155262,12.94,10:14:22
1300155267,12.94,10:14:27
1300155272,12.93,10:14:32
1300155277,12.93,10:14:37
1300155282,12.94,10:14:42
1300155292,12.94,10:14:52
1300155297,12.94,10:14:57
1300155302,12.94,10:15:02
1300155307,12.94,10:15:07
1300155312,12.95,10:15:12
1300155317,12.94,10:15:17
1300155322,12.95,10:15:22
1300155327,12.95,10:15:27
1300155332,12.95,10:15:32
1300155337,12.94,10:15:37
1300155342,12.95,10:15:42
1300155347,12.95,10:15:47
1300155352,12.95,10:15:52
1300155357,12.95,10:15:57
1300155362,12.95,10:16:02
1300155367,12.95,10:16:07
1300155372,12.95,10:16:12
1300155377,12.95,10:16:17
1300155382,12.95,10:16:22
1300155387,12.95,10:16:27
1300155392,12.95,10:16:32
1300155397,12.95,10:16:37
1300155402,12.95,10:16:42
1300155407,12.95,10:16:47
1300155412,12.95,10:16:52
1300155417,12.95,10:16:57
1300155422,12.95,10:17:02
1300155427,12.95,10:17:07
1300155432,12.95,10:17:12
1300155437,12.95,10:17:17
1300155442,12.95,10:17:22
1300155447,12.95,10:17:27
1300155452,12.96,10:17:32
1300155462,12.95,10:17:42
1300155467,12.96,10:17:47
1300155472,12.96,10:17:52
1300155477,12.95,10:17:57
1300155477,12.94,10:17:57
1300155487,12.94,10:18:07
1300155492,12.94,10:18:12
1300155497,12.95,10:18:17
1300155502,12.95,10:18:22
1300155502,12.95,10:18:22
1300155512,12.94,10:18:32
1300155517,12.94,10:18:37
1300155522,12.94,10:18:42
1300155527,12.95,10:18:47
1300155532,12.95,10:18:52
1300155537,12.94,10:18:57
1300155542,12.95,10:19:02
1300155542,12.94,10:19:02
1300155552,12.94,10:19:12
1300155557,12.94,10:19:17
1300155562,12.94,10:19:22
1300155567,12.93,10:19:27
1300155572,12.94,10:19:32
1300155577,12.94,10:19:37
1300155582,12.93,10:19:42
1300155587,12.93,10:19:47
1300155592,12.93,10:19:52
1300155597,12.94,10:19:57
1300155602,12.93,10:20:02
1300155607,12.94,10:20:07
1300155612,12.94,10:20:12
1300155617,12.93,10:20:17
1300155622,12.94,10:20:22
1300155627,12.94,10:20:27
1300155632,12.94,10:20:32
1300155637,12.94,10:20:37
1300155642,12.94,10:20:42
1300155647,12.93,10:20:47
1300155652,12.94,10:20:52
1300155652,12.93,10:20:52
1300155662,12.94,10:21:02
1300155667,12.94,10:21:07
1300155672,12.94,10:21:12
1300155677,12.94,10:21:17
1300155682,12.94,10:21:22
1300155687,12.93,10:21:27
1300155692,12.94,10:21:32
1300155697,12.93,10:21:37
1300155702,12.93,10:21:42
1300155707,12.93,10:21:47
1300155707,12.94,10:21:47
1300155717,12.92,10:21:57
1300155722,12.93,10:22:02
1300155727,12.93,10:22:07
1300155732,12.93,10:22:12
1300155737,12.93,10:22:17
1300155742,12.93,10:22:22
1300155747,12.93,10:22:27
1300155752,12.93,10:22:32
1300155757,12.93,10:22:37
1300155767,12.93,10:22:47
1300155772,12.94,10:22:52
1300155777,12.93,10:22:57
1300155782,12.93,10:23:02
1300155787,12.94,10:23:07
1300155792,12.94,10:23:12
1300155797,12.94,10:23:17
1300155802,12.94,10:23:22
1300155807,12.93,10:23:27
1300155812,12.94,10:23:32
1300155817,12.94,10:23:37
1300155822,12.94,10:23:42
1300155827,12.94,10:23:47
1300155832,12.93,10:23:52
1300155837,12.93,10:23:57
1300155842,12.93,10:24:02
1300155847,12.93,10:24:07
1300155852,12.93,10:24:12
1300155857,12.92,10:24:17
1300155862,12.92,10:24:22
1300155867,12.92,10:24:27
1300155872,12.92,10:24:32
1300155877,12.92,10:24:37
1300155882,12.93,10:24:42
1300155887,12.92,10:24:47
1300155892,12.93,10:24:52
1300155897,12.93,10:24:57
1300155902,12.93,10:25:02
1300155907,12.93,10:25:07
1300155912,12.92,10:25:12
1300155917,12.93,10:25:17
1300155922,12.93,10:25:22
1300155927,12.92,10:25:27
1300155932,12.93,10:25:32
1300155937,12.94,10:25:37
1300155942,12.93,10:25:42
1300155947,12.93,10:25:47
1300155947,12.94,10:25:47
1300155957,12.94,10:25:57
1300155962,12.92,10:26:02
1300155967,12.93,10:26:07
1300155972,12.93,10:26:12
1300155977,12.93,10:26:17
1300155982,12.92,10:26:22
1300155987,12.92,10:26:27
1300155992,12.93,10:26:32
1300155997,12.92,10:26:37
1300156002,12.92,10:26:42
1300156007,12.93,10:26:47
1300156017,12.92,10:26:57
1300156027,12.92,10:27:07
1300156032,12.93,10:27:12
1300156037,12.93,10:27:17
1300156042,12.93,10:27:22
1300156047,12.92,10:27:27
1300156052,12.92,10:27:32
1300156057,12.92,10:27:37
1300156062,12.91,10:27:42
1300156067,12.92,10:27:47
1300156072,12.91,10:27:52
1300156077,12.92,10:27:57
1300156082,12.92,10:28:02
1300156087,12.91,10:28:07
1300156092,12.91,10:28:12
1300156097,12.91,10:28:17
1300156102,12.92,10:28:22
1300156102,12.91,10:28:22
1300156112,12.91,10:28:32
1300156117,12.91,10:28:37
1300156122,12.91,10:28:42
1300156127,12.91,10:28:47
1300156132,12.9,10:28:52
1300156137,12.91,10:28:57
1300156142,12.9,10:29:02
1300156147,12.91,10:29:07
1300156152,12.9,10:29:12
1300156157,12.9,10:29:17
1300156162,12.91,10:29:22
1300156162,12.91,10:29:22
1300156172,12.91,10:29:32
1300156177,12.91,10:29:37
1300156182,12.9,10:29:42
1300156187,12.91,10:29:47
1300156192,12.9,10:29:52
1300156197,12.91,10:29:57
1300156202,12.91,10:30:02
1300156207,12.91,10:30:07
1300156212,12.91,10:30:12
1300156217,12.91,10:30:17
1300156222,12.9,10:30:22
1300156227,12.91,10:30:27
1300156232,12.91,10:30:32
1300156237,12.91,10:30:37
1300156242,12.9,10:30:42
1300156247,12.91,10:30:47
1300156252,12.9,10:30:52
1300156257,12.91,10:30:57
1300156262,12.91,10:31:02
1300156267,12.91,10:31:07
1300156272,12.91,10:31:12
1300156277,12.91,10:31:17
1300156282,12.91,10:31:22
1300156287,12.92,10:31:27
1300156292,12.91,10:31:32
1300156297,12.91,10:31:37
1300156302,12.91,10:31:42
1300156307,12.92,10:31:47
1300156312,12.92,10:31:52
1300156317,12.92,10:31:57
1300156317,12.92,10:31:57
1300156327,12.91,10:32:07
1300156332,12.92,10:32:12
1300156337,12.93,10:32:17
1300156342,12.93,10:32:22
1300156347,12.93,10:32:27
1300156352,12.93,10:32:32
1300156357,12.92,10:32:37
1300156362,12.92,10:32:42
1300156367,12.92,10:32:47
1300156372,12.92,10:32:52
1300156377,12.91,10:32:57
1300156382,12.93,10:33:02
1300156387,12.92,10:33:07
1300156392,12.92,10:33:12
1300156397,12.94,10:33:17
1300156402,12.92,10:33:22
1300156407,12.93,10:33:27
1300156412,12.92,10:33:32
1300156417,12.93,10:33:37
1300156417,12.94,10:33:37
1300156427,12.92,10:33:47
1300156432,12.93,10:33:52
1300156437,12.93,10:33:57
1300156442,12.93,10:34:02
1300156447,12.93,10:34:07
1300156452,12.93,10:34:12
1300156457,12.93,10:34:17
1300156462,12.94,10:34:22
1300156467,12.91,10:34:27
1300156472,12.91,10:34:32
1300156477,12.93,10:34:37
1300156477,12.93,10:34:37
1300156487,12.93,10:34:47
1300156492,12.91,10:34:52
1300156497,12.91,10:34:57
1300156502,12.93,10:35:02
1300156507,12.92,10:35:07
1300156517,12.92,10:35:17
1300156522,12.92,10:35:22
1300156527,12.93,10:35:27
1300156527,12.93,10:35:27
1300156537,12.93,10:35:37
1300156542,12.94,10:35:42
1300156547,12.94,10:35:47
1300156552,12.93,10:35:52
1300156557,12.93,10:35:57
1300156557,12.94,10:35:57
1300156567,12.93,10:36:07
1300156572,12.93,10:36:12
1300156577,12.93,10:36:17
1300156582,12.93,10:36:22
1300156587,12.93,10:36:27
1300156587,12.93,10:36:27
1300156597,12.93,10:36:37
1300156602,12.93,10:36:42
1300156607,12.92,10:36:47
1300156612,12.93,10:36:52
1300156617,12.92,10:36:57
1300156622,12.93,10:37:02
1300156627,12.93,10:37:07
1300156632,12.93,10:37:12
1300156637,12.93,10:37:17
1300156642,12.93,10:37:22
1300156647,12.93,10:37:27
1300156652,12.94,10:37:32
1300156657,12.93,10:37:37
1300156662,12.94,10:37:42
1300156667,12.93,10:37:47
1300156672,12.94,10:37:52
1300156677,12.94,10:37:57
1300156682,12.93,10:38:02
1300156687,12.92,10:38:07
1300156692,12.94,10:38:12
1300156697,12.93,10:38:17
1300156702,12.94,10:38:22
1300156707,12.93,10:38:27
1300156712,12.93,10:38:32
1300156717,12.93,10:38:37
1300156722,12.94,10:38:42
1300156727,12.93,10:38:47
1300156732,12.93,10:38:52
1300156737,12.93,10:38:57
1300156742,12.93,10:39:02
1300156747,12.92,10:39:07
1300156752,12.92,10:39:12
1300156757,12.93,10:39:17
1300156767,12.92,10:39:27
1300156772,12.93,10:39:32
1300156777,12.92,10:39:37
1300156782,12.91,10:39:42
1300156787,12.93,10:39:47
1300156792,12.91,10:39:52
1300156797,12.92,10:39:57
1300156802,12.91,10:40:02
1300156807,12.91,10:40:07
1300156812,12.91,10:40:12
1300156817,12.9,10:40:17
1300156822,12.9,10:40:22
1300156827,12.91,10:40:27
1300156832,12.9,10:40:32
1300156837,12.91,10:40:37
1300156842,12.9,10:40:42
1300156847,12.91,10:40:47
1300156852,12.91,10:40:52
1300156857,12.91,10:40:57
1300156862,12.91,10:41:02
1300156867,12.9,10:41:07
1300156872,12.91,10:41:12
1300156877,12.9,10:41:17
1300156882,12.9,10:41:22
1300156887,12.9,10:41:27
1300156892,12.91,10:41:32
1300156897,12.9,10:41:37
1300156902,12.9,10:41:42
1300156907,12.9,10:41:47
1300156912,12.9,10:41:52
1300156917,12.9,10:41:57
1300156922,12.91,10:42:02
1300156927,12.91,10:42:07
1300156932,12.91,10:42:12
1300156937,12.9,10:42:17
1300156942,12.9,10:42:22
1300156947,12.9,10:42:27
1300156952,12.9,10:42:32
1300156957,12.9,10:42:37
1300156962,12.9,10:42:42
1300156967,12.9,10:42:47
1300156972,12.91,10:42:52
1300156977,12.9,10:42:57
1300156982,12.9,10:43:02
1300156982,12.9,10:43:02
1300156992,12.9,10:43:12
1300156997,12.9,10:43:17
1300157002,12.9,10:43:22
1300157007,12.9,10:43:27
1300157012,12.9,10:43:32
1300157017,12.9,10:43:37
1300157022,12.9,10:43:42
1300157027,12.9,10:43:47
1300157032,12.9,10:43:52
1300157037,12.9,10:43:57
1300157042,12.9,10:44:02
1300157057,12.91,10:44:17
1300157062,12.89,10:44:22
1300157067,12.9,10:44:27
1300157072,12.9,10:44:32
1300157077,12.9,10:44:37
1300157082,12.89,10:44:42
1300157087,12.9,10:44:47
1300157092,12.9,10:44:52
1300157097,12.91,10:44:57
1300157102,12.9,10:45:02
1300157107,12.89,10:45:07
1300157112,12.89,10:45:12
1300157117,12.9,10:45:17
1300157122,12.89,10:45:22
1300157127,12.89,10:45:27
1300157132,12.89,10:45:32
1300157137,12.89,10:45:37
1300157142,12.89,10:45:42
1300157147,12.9,10:45:47
1300157152,12.89,10:45:52
1300157157,12.89,10:45:57
1300157162,12.89,10:46:02
1300157162,12.88,10:46:02
1300157167,12.86,10:46:07
1300157177,12.88,10:46:17
1300157182,12.88,10:46:22
1300157187,12.86,10:46:27
1300157192,12.88,10:46:32
1300157197,12.87,10:46:37
1300157202,12.87,10:46:42
1300157207,12.87,10:46:47
1300157212,12.87,10:46:52
1300157217,12.87,10:46:57
1300157222,12.86,10:47:02
1300157227,12.86,10:47:07
1300157232,12.86,10:47:12
1300157237,12.85,10:47:17
1300157242,12.84,10:47:22
1300157247,12.86,10:47:27
1300157252,12.85,10:47:32
1300157257,12.84,10:47:37
1300157262,12.84,10:47:42
1300157267,12.85,10:47:47
1300157272,12.84,10:47:52
1300157277,12.85,10:47:57
1300157282,12.84,10:48:02
1300157287,12.84,10:48:07
1300157292,12.84,10:48:12
1300157297,12.84,10:48:17
1300157302,12.84,10:48:22
1300157307,12.84,10:48:27
1300157312,12.85,10:48:32
1300157317,12.85,10:48:37
1300157322,12.85,10:48:42
1300157327,12.85,10:48:47
1300157332,12.85,10:48:52
1300157337,12.85,10:48:57
1300157342,12.85,10:49:02
1300157347,12.85,10:49:07
1300157352,12.86,10:49:12
1300157357,12.85,10:49:17
1300157362,12.85,10:49:22
1300157367,12.85,10:49:27
1300157372,12.85,10:49:32
1300157377,12.85,10:49:37
