1300153502,17.67,13,22971,b,09:45:02
1300153507,17.67,2,3534,a,09:45:07
1300153517,17.67,1,1767,b,09:45:17
1300153527,17.66,4,7064,a,09:45:27
1300153532,17.67,1,1767,n,09:45:32
1300153542,17.67,3,5301,b,09:45:42
1300153547,17.67,62,109554,b,09:45:47
1300153562,17.68,14,24752,b,09:46:02
1300153567,17.68,10,17697,b,09:46:07
1300153572,17.68,9,15912,a,09:46:12
1300153597,17.68,8,14144,a,09:46:37
1300153612,17.68,2,5286,a,09:46:52
1300153622,17.68,7,12376,b,09:47:02
1300153627,17.68,5,8840,b,09:47:07
1300153632,17.67,46,81282,a,09:47:12
1300153637,17.67,36,63629,a,09:47:17
1300153647,17.7,30,53100,b,09:47:27
1300153662,17.7,50,88500,b,09:47:42
1300153667,17.68,33,58344,a,09:47:47
1300153677,17.7,83,147352,b,09:47:57
1300153687,17.67,16,28272,a,09:48:07
1300153702,17.69,50,88450,b,09:48:22
1300153707,17.67,0,1307,a,09:48:27
1300153712,17.67,2,3534,b,09:48:32
1300153722,17.69,8,14152,b,09:48:42
1300153742,17.67,10,17670,n,09:49:02
1300153747,17.67,11,19437,a,09:49:07
1300153757,17.69,20,35380,b,09:49:17
1300153762,17.67,20,35340,a,09:49:22
1300153777,17.67,3,5301,a,09:49:37
1300153782,17.66,70,123620,a,09:49:42
1300153787,17.66,30,52980,a,09:49:47
1300153792,17.66,10,17660,a,09:49:52
1300153802,17.64,600,1058400,a,09:50:02
1300153822,17.64,7,12348,a,09:50:22
1300153827,17.61,227,399747,a,09:50:27
1300153837,17.62,8,14096,n,09:50:37
1300153842,17.62,5,8810,b,09:50:42
1300153852,17.6,251,441760,a,09:50:52
1300153857,17.61,1,1761,n,09:50:57
1300153867,17.6,0,457,a,09:51:07
1300153872,17.6,11,20662,a,09:51:12
1300153877,17.6,7,12320,b,09:51:17
1300153887,17.6,3,5280,b,09:51:27
1300153897,17.59,16,28144,a,09:51:37
1300153902,17.59,28,49252,a,09:51:42
1300153917,17.59,5,8795,b,09:51:57
1300153927,17.56,10,17560,a,09:52:07
1300153942,17.56,15,26339,a,09:52:22
1300153947,17.56,7,12292,b,09:52:27
1300153952,17.55,27,47385,a,09:52:32
1300153962,17.55,25,43875,a,09:52:42
1300153967,17.55,7,12285,b,09:52:47
1300153972,17.56,50,87800,b,09:52:52
1300153977,17.56,48,84288,a,09:52:57
1300153982,17.56,39,68484,a,09:53:02
1300153987,17.56,10,17560,a,09:53:07
1300153992,17.56,6,10536,a,09:53:12
1300154002,17.59,52,91468,b,09:53:22
1300154007,17.58,0,175,a,09:53:27
1300154017,17.55,139,243945,a,09:53:37
1300154022,17.58,2,3515,a,09:53:42
1300154037,17.59,39,68601,b,09:53:57
1300154042,17.59,2,3518,b,09:54:02
1300154047,17.58,11,19337,a,09:54:07
1300154052,17.58,64,112511,a,09:54:12
1300154062,17.58,13,22853,a,09:54:22
1300154067,17.58,8,14063,b,09:54:27
1300154072,17.58,20,35160,b,09:54:32
1300154077,17.58,10,17580,b,09:54:37
1300154082,17.56,30,52679,a,09:54:42
1300154092,17.56,15,26339,a,09:54:52
1300154097,17.56,58,101847,a,09:54:57
1300154102,17.55,18,31590,a,09:55:02
1300154107,17.56,25,43900,b,09:55:07
1300154112,17.56,2,3511,b,09:55:12
1300154127,17.56,2,3511,b,09:55:27
1300154132,17.55,12,21060,a,09:55:32
1300154137,17.56,9,15803,b,09:55:37
1300154142,17.55,82,143910,a,09:55:42
1300154147,17.56,30,52679,b,09:55:47
1300154162,17.55,136,238680,a,09:56:02
1300154177,17.55,7,12285,a,09:56:17
1300154182,17.59,106,186454,b,09:56:22
1300154192,17.56,4,7023,n,09:56:32
1300154202,17.55,5,8775,a,09:56:42
1300154207,17.56,5,8780,n,09:56:47
1300154217,17.56,5,8780,a,09:56:57
1300154222,17.56,5,8780,b,09:57:02
1300154227,17.56,7,12292,b,09:57:07
1300154232,17.55,3,5265,a,09:57:12
1300154237,17.57,7,12299,b,09:57:17
1300154252,17.6,79,139040,b,09:57:32
1300154257,17.58,30,52739,a,09:57:37
1300154267,17.58,1,1757,a,09:57:47
1300154277,17.58,11,19337,a,09:57:57
1300154292,17.57,12,21084,a,09:58:12
1300154297,17.57,14,24598,b,09:58:17
1300154302,17.57,14,24598,b,09:58:22
1300154312,17.57,23,40411,b,09:58:32
1300154327,17.57,4,7028,a,09:58:47
1300154332,17.57,4,7028,a,09:58:52
1300154342,17.55,144,254299,a,09:59:02
1300154347,17.57,60,105420,b,09:59:07
1300154357,17.56,3,5268,n,09:59:17
1300154372,17.54,22,38588,a,09:59:32
1300154382,17.54,59,103486,a,09:59:42
1300154387,17.54,41,71914,b,09:59:47
1300154402,17.53,28,49084,a,10:00:02
1300154407,17.56,39,68484,b,10:00:07
1300154427,17.53,152,266456,a,10:00:27
1300154442,17.54,10,17540,n,10:00:42
1300154447,17.53,64,112192,a,10:00:47
1300154452,17.53,64,112192,a,10:00:52
1300154462,17.53,20,35060,a,10:01:02
1300154467,17.53,8,14024,a,10:01:07
1300154472,17.52,10,19096,a,10:01:12
1300154477,17.52,36,63247,a,10:01:17
1300154487,17.51,18,31518,a,10:01:27
1300154492,17.51,100,175100,a,10:01:32
1300154497,17.51,22,38522,a,10:01:37
1300154507,17.51,30,52530,a,10:01:47
1300154512,17.51,18,31518,b,10:01:52
1300154517,17.51,7,12257,b,10:01:57
1300154522,17.5,52,91000,a,10:02:02
1300154522,17.51,5,8755,b,10:02:02
1300154532,17.5,13,22750,a,10:02:12
1300154537,17.5,133,232750,a,10:02:17
1300154542,17.5,4,7000,a,10:02:22
1300154547,17.5,228,399000,a,10:02:27
1300154552,17.5,20,35000,b,10:02:32
1300154557,17.5,16,28000,b,10:02:37
1300154562,17.5,10,17500,b,10:02:42
1300154567,17.46,38,66348,a,10:02:47
1300154577,17.47,5,8735,b,10:02:57
1300154582,17.45,5,8725,a,10:03:02
1300154587,17.45,2,3490,b,10:03:07
1300154592,17.43,6,10458,a,10:03:12
1300154597,17.42,6,10452,b,10:03:17
1300154602,17.43,15,26145,b,10:03:22
1300154607,17.43,20,34860,a,10:03:27
1300154612,17.43,42,73206,a,10:03:32
1300154617,17.43,9,15861,a,10:03:37
1300154622,17.45,101,176245,b,10:03:42
1300154627,17.43,23,40089,a,10:03:47
1300154632,17.45,79,137855,b,10:03:52
1300154637,17.47,108,190248,b,10:03:57
1300154642,17.47,40,69880,a,10:04:02
1300154652,17.45,27,47115,a,10:04:12
1300154657,17.45,100,174500,a,10:04:17
1300154662,17.49,8,14446,b,10:04:22
1300154672,17.49,1,1748,a,10:04:32
1300154677,17.49,10,17490,a,10:04:37
1300154687,17.49,7,12242,a,10:04:47
1300154702,17.49,46,80454,a,10:05:02
1300154712,17.5,1,1750,b,10:05:12
1300154717,17.52,350,613200,b,10:05:17
1300154732,17.49,10,17490,a,10:05:32
1300154752,17.49,70,123724,a,10:05:52
1300154777,17.47,53,92591,a,10:06:17
1300154782,17.45,110,191950,a,10:06:22
1300154787,17.47,10,17470,b,10:06:27
1300154797,17.44,50,87200,a,10:06:37
1300154817,17.43,150,261450,a,10:06:57
1300154822,17.44,1,1744,b,10:07:02
1300154832,17.42,99,172632,a,10:07:12
1300154847,17.4,387,673380,a,10:07:27
1300154852,17.4,5,8700,b,10:07:32
1300154857,17.38,91,158158,a,10:07:37
1300154867,17.38,15,26070,a,10:07:47
1300154872,17.38,23,39974,a,10:07:52
1300154887,17.38,2,3476,b,10:08:07
1300154897,17.36,115,199640,a,10:08:17
1300154907,17.37,61,105957,b,10:08:27
1300154932,17.36,37,64232,n,10:08:52
1300154942,17.35,34,58990,a,10:09:02
1300154947,17.35,22,38170,a,10:09:07
1300154952,17.35,1,1735,b,10:09:12
1300154962,17.34,10,17340,n,10:09:22
1300154967,17.35,32,55520,b,10:09:27
1300154977,17.34,38,65892,a,10:09:37
1300154982,17.35,27,46845,b,10:09:42
1300154992,17.33,98,169833,a,10:09:52
1300154997,17.37,151,262287,b,10:09:57
1300155002,17.37,20,34740,a,10:10:02
1300155007,17.37,10,17370,a,10:10:07
1300155012,17.39,6,10434,b,10:10:12
1300155017,17.39,30,52170,b,10:10:17
1300155022,17.37,0,1563,a,10:10:22
1300155037,17.39,5,8695,b,10:10:37
1300155042,17.39,40,69560,b,10:10:42
1300155047,17.4,105,182699,b,10:10:47
1300155052,17.39,20,34780,a,10:10:52
1300155057,17.38,8,13904,b,10:10:57
1300155072,17.39,4,6956,a,10:11:12
1300155077,17.39,6,10434,b,10:11:17
1300155082,17.37,35,60968,a,10:11:22
1300155107,17.37,30,53673,b,10:11:47
1300155117,17.36,18,31248,a,10:11:57
1300155127,17.36,7,12152,a,10:12:07
1300155132,17.36,16,27776,a,10:12:12
1300155137,17.38,1,1738,b,10:12:17
1300155147,17.38,6,10428,b,10:12:27
1300155157,17.38,8,13904,b,10:12:37
1300155162,17.38,13,22594,b,10:12:42
1300155172,17.38,5,8690,a,10:12:52
1300155177,17.4,344,598560,b,10:12:57
1300155187,17.4,5,8700,b,10:13:07
1300155197,17.38,15,26070,a,10:13:17
1300155202,17.4,5,8700,b,10:13:22
1300155207,17.4,10,17400,b,10:13:27
1300155212,17.4,6,10440,b,10:13:32
1300155222,17.39,9,15651,a,10:13:42
1300155227,17.4,5,8700,b,10:13:47
1300155247,17.4,8,13919,b,10:14:07
1300155252,17.4,5,8700,b,10:14:12
1300155257,17.4,55,95699,b,10:14:17
1300155262,17.4,1,1739,b,10:14:22
1300155272,17.4,10,17400,b,10:14:32
1300155277,17.4,126,219239,b,10:14:37
1300155287,17.4,210,365399,b,10:14:47
1300155292,17.4,31,53939,b,10:14:52
1300155297,17.4,10,17400,b,10:14:57
1300155302,17.4,53,92219,b,10:15:02
1300155327,17.4,14,24359,a,10:15:27
1300155337,17.42,21,36582,b,10:15:37
1300155342,17.42,2,3484,b,10:15:42
1300155352,17.41,10,17410,a,10:15:52
1300155367,17.41,2,3482,a,10:16:07
1300155372,17.42,18,31356,b,10:16:12
1300155377,17.43,24,41832,b,10:16:17
1300155392,17.42,2,3484,a,10:16:32
1300155417,17.43,4,6972,b,10:16:57
1300155432,17.44,3,5232,b,10:17:12
1300155437,17.45,191,333295,b,10:17:17
1300155462,17.5,62,108500,b,10:17:42
1300155467,17.46,5,8730,a,10:17:47
1300155492,17.46,40,69840,a,10:18:12
1300155497,17.5,9,15750,b,10:18:17
1300155502,17.46,3,5238,a,10:18:22
1300155502,17.48,15,26220,n,10:18:22
1300155512,17.46,20,34920,a,10:18:32
1300155542,17.48,10,17480,n,10:19:02
1300155542,17.48,13,22724,a,10:19:02
1300155552,17.46,58,101268,a,10:19:12
1300155557,17.46,10,17460,a,10:19:17
1300155562,17.46,10,17460,a,10:19:22
1300155562,17.46,50,87300,a,10:19:22
1300155577,17.46,30,52380,a,10:19:37
1300155582,17.46,87,151902,a,10:19:42
1300155587,17.46,27,47142,a,10:19:47
1300155592,17.46,11,19206,b,10:19:52
1300155597,17.44,25,43600,a,10:19:57
1300155602,17.43,100,174300,a,10:20:02
1300155612,17.36,442,767312,a,10:20:12
1300155662,17.4,22,38280,n,10:21:02
1300155667,17.34,423,734921,a,10:21:07
1300155692,17.34,4,8496,a,10:21:32
1300155702,17.4,100,174000,b,10:21:42
1300155707,17.36,5,8680,a,10:21:47
1300155717,17.35,42,72870,a,10:21:57
1300155727,17.35,10,17350,a,10:22:07
1300155732,17.4,9,15659,b,10:22:12
1300155742,17.36,7,12152,a,10:22:22
1300155777,17.36,1,1736,a,10:22:57
1300155782,17.36,37,64232,a,10:23:02
1300155787,17.36,15,26040,b,10:23:07
1300155792,17.36,5,8680,b,10:23:12
1300155797,17.35,13,22555,a,10:23:17
1300155802,17.36,35,60760,b,10:23:22
1300155807,17.35,1,1735,a,10:23:27
1300155812,17.36,18,31248,b,10:23:32
1300155822,17.36,0,17,a,10:23:42
1300155837,17.39,3,5217,b,10:23:57
1300155852,17.39,18,31302,b,10:24:12
1300155867,17.4,248,431519,b,10:24:27
1300155877,17.4,5,8700,a,10:24:37
1300155882,17.43,10,17430,b,10:24:42
1300155887,17.4,31,53939,a,10:24:47
1300155902,17.4,8,13919,a,10:25:02
1300155922,17.43,5,8715,n,10:25:22
1300155927,17.4,30,52199,a,10:25:27
1300155942,17.4,5,8700,a,10:25:42
1300155947,17.4,28,48719,a,10:25:47
1300155967,17.41,1,1741,n,10:26:07
1300155972,17.4,30,52199,a,10:26:12
1300155977,17.41,6,10446,n,10:26:17
1300155992,17.4,228,396719,a,10:26:32
1300155997,17.4,6,10440,a,10:26:37
1300156002,17.4,10,17400,a,10:26:42
1300156017,17.43,45,79724,b,10:26:57
1300156032,17.43,4,7425,a,10:27:12
1300156047,17.4,6,10892,a,10:27:27
1300156057,17.43,37,64491,b,10:27:37
1300156072,17.4,20,34800,a,10:27:52
1300156102,17.4,25,43500,a,10:28:22
1300156117,17.42,63,111035,b,10:28:37
1300156122,17.39,5,8695,a,10:28:42
1300156132,17.4,10,17400,b,10:28:52
1300156137,17.39,6,10434,a,10:28:57
1300156147,17.39,10,17390,a,10:29:07
1300156162,17.39,3,5217,a,10:29:22
1300156182,17.39,8,13912,a,10:29:42
1300156192,17.4,29,52025,b,10:29:52
1300156207,17.35,437,758368,a,10:30:07
1300156212,17.35,2,3470,b,10:30:12
1300156232,17.35,32,55520,b,10:30:32
1300156237,17.35,23,39905,b,10:30:37
1300156247,17.34,2,3468,a,10:30:47
1300156252,17.34,35,60690,a,10:30:52
1300156267,17.35,407,706145,b,10:31:07
1300156277,17.35,10,17350,b,10:31:17
1300156282,17.35,422,732170,b,10:31:22
1300156287,17.35,43,74605,b,10:31:27
1300156292,17.35,10,17350,b,10:31:32
1300156297,17.35,12,20820,b,10:31:37
1300156302,17.35,54,93690,b,10:31:42
1300156307,17.35,203,352205,b,10:31:47
1300156312,17.35,268,464980,b,10:31:52
1300156317,17.35,94,164651,b,10:31:57
1300156327,17.35,11,19085,a,10:32:07
1300156362,17.4,6,10440,b,10:32:42
1300156372,17.4,2,3479,a,10:32:52
1300156387,17.42,12,20904,b,10:33:07
1300156392,17.42,12,21356,b,10:33:12
1300156417,17.45,2,3490,b,10:33:37
1300156432,17.43,1,1743,a,10:33:52
1300156447,17.45,3,5235,b,10:34:07
1300156472,17.45,10,17450,b,10:34:32
1300156477,17.45,20,34900,b,10:34:37
1300156477,17.45,6,11220,a,10:34:37
1300156487,17.45,6,11464,a,10:34:47
1300156492,17.45,1,2495,b,10:34:52
1300156507,17.46,5,8730,b,10:35:07
1300156517,17.46,7,13217,b,10:35:17
1300156537,17.46,30,52380,b,10:35:37
1300156557,17.46,12,20952,b,10:35:57
1300156607,17.45,3,5235,n,10:36:47
1300156617,17.45,12,20940,b,10:36:57
1300156622,17.45,7,12215,b,10:37:02
1300156632,17.44,13,22672,a,10:37:12
1300156637,17.44,17,29648,a,10:37:17
1300156642,17.44,50,87200,a,10:37:22
1300156647,17.44,21,37496,a,10:37:27
1300156657,17.44,28,49704,a,10:37:37
1300156667,17.44,30,52320,b,10:37:47
1300156677,17.43,5,8715,a,10:37:57
1300156677,17.43,2,3486,a,10:37:57
1300156687,17.43,43,74949,a,10:38:07
1300156717,17.42,6,10452,a,10:38:37
1300156727,17.42,2,3484,a,10:38:47
1300156747,17.42,10,17420,a,10:39:07
1300156762,17.42,5,8710,a,10:39:22
1300156767,17.43,3,5229,b,10:39:27
1300156772,17.43,16,27888,b,10:39:32
1300156777,17.42,3,5226,a,10:39:37
1300156782,17.42,3,5226,a,10:39:42
1300156797,17.42,10,17420,a,10:39:57
1300156807,17.44,245,428152,b,10:40:07
1300156812,17.44,13,22672,a,10:40:12
1300156832,17.44,6,10464,a,10:40:32
1300156842,17.45,4,6980,b,10:40:42
1300156847,17.49,200,349799,b,10:40:47
1300156852,17.44,35,61912,a,10:40:52
1300156882,17.54,203,356062,b,10:41:22
1300156897,17.43,9,15687,a,10:41:37
1300156917,17.48,10,17480,b,10:41:57
1300156937,17.47,10,17470,n,10:42:17
1300156942,17.43,2,3486,a,10:42:22
1300156957,17.43,10,17430,a,10:42:37
1300156967,17.43,10,17430,a,10:42:47
1300156982,17.43,1,1743,a,10:43:02
1300156992,17.43,10,17430,a,10:43:12
1300156997,17.43,11,19173,a,10:43:17
1300157002,17.43,3,5229,b,10:43:22
1300157017,17.43,14,24402,b,10:43:37
1300157027,17.41,20,34820,a,10:43:47
1300157032,17.43,3,5229,b,10:43:52
1300157042,17.42,5,8710,n,10:44:02
1300157057,17.42,37,64454,b,10:44:17
1300157072,17.42,27,47034,b,10:44:32
1300157082,17.41,70,123158,a,10:44:42
1300157097,17.4,91,158340,a,10:44:57
1300157117,17.38,15,26070,a,10:45:17
1300157152,17.36,60,105722,a,10:45:52
1300157162,17.38,73,126978,b,10:46:02
1300157167,17.38,10,17380,a,10:46:07
1300157177,17.4,3,5220,b,10:46:17
1300157182,17.38,9,15642,a,10:46:22
1300157192,17.38,5,8690,a,10:46:32
1300157222,17.38,2,5109,a,10:47:02
1300157227,17.38,72,125240,b,10:47:07
1300157232,17.38,0,1633,a,10:47:12
1300157257,17.37,4,6948,n,10:47:37
1300157267,17.38,21,36602,b,10:47:47
1300157287,17.39,8,13912,b,10:48:07
1300157292,17.38,50,86900,a,10:48:12
1300157297,17.39,22,38258,a,10:48:17
1300157302,17.38,11,19118,a,10:48:22
1300157307,17.39,2,3478,b,10:48:27
1300157322,17.38,40,69520,a,10:48:42
1300157327,17.38,3,5214,a,10:48:47
1300157342,17.38,150,260699,a,10:49:02
1300157347,17.38,20,34760,a,10:49:07
1300157357,17.39,3,5217,b,10:49:17
1300157362,17.39,149,259563,b,10:49:22
1300157392,17.39,10,17390,a,10:49:52
1300157407,17.4,22,38280,b,10:50:07
1300157412,17.39,3,5217,a,10:50:12
1300157417,17.39,14,24346,a,10:50:17
1300157422,17.39,55,95645,a,10:50:22
1300157427,17.39,2,3478,a,10:50:27
1300157432,17.4,10,17400,b,10:50:32
1300157442,17.4,5,8700,b,10:50:42
1300157447,17.38,6,10428,a,10:50:47
1300157462,17.39,5,8695,a,10:51:02
1300157482,17.39,8,13912,b,10:51:22
1300157512,17.4,17,29579,b,10:51:52
1300157557,17.38,37,64305,a,10:52:37
1300157567,17.39,5,8695,b,10:52:47
1300157577,17.39,15,26085,b,10:52:57
1300157587,17.39,4,6956,b,10:53:07
1300157587,17.38,20,34760,a,10:53:07
1300157597,17.39,2,3478,b,10:53:17
1300157617,17.4,5,8700,b,10:53:37
1300157622,17.4,34,59159,b,10:53:42
1300157647,17.37,163,283131,a,10:54:07
1300157667,17.39,1,1739,b,10:54:27
1300157677,17.39,2,3478,a,10:54:37
1300157682,17.39,1,1739,b,10:54:42
1300157687,17.38,5,8690,a,10:54:47
1300157697,17.39,10,17390,b,10:54:57
1300157702,17.38,5,8690,a,10:55:02
1300157707,17.38,10,17380,b,10:55:07
1300157712,17.36,40,69440,a,10:55:12
1300157717,17.37,9,15633,n,10:55:17
1300157732,17.36,91,157976,a,10:55:32
1300157742,17.36,49,85064,a,10:55:42
1300157747,17.34,384,665942,a,10:55:47
1300157762,17.34,10,17340,b,10:56:02
1300157777,17.33,53,91848,a,10:56:17
1300157787,17.33,10,17330,a,10:56:27
1300157797,17.31,103,178293,a,10:56:37
1300157802,17.34,5,8670,b,10:56:42
1300157822,17.31,77,133287,a,10:57:02
1300157832,17.31,412,713172,b,10:57:12
1300157837,17.31,10,17310,b,10:57:17
1300157842,17.31,2,3461,b,10:57:22
1300157852,17.31,32,55391,b,10:57:32
1300157857,17.31,51,88281,b,10:57:37
1300157862,17.3,16,27680,a,10:57:42
1300157877,17.3,20,34600,b,10:57:57
1300157887,17.29,2,3458,a,10:58:07
1300157892,17.3,10,17300,b,10:58:12
1300157902,17.3,90,155700,b,10:58:22
1300157907,17.29,15,25935,a,10:58:27
1300157912,17.29,20,34580,a,10:58:32
1300157917,17.29,208,360029,a,10:58:37
1300157922,17.3,33,57090,n,10:58:42
1300157927,17.29,1,3060,a,10:58:47
1300157932,17.29,120,207480,b,10:58:52
1300157937,17.29,2,3458,b,10:58:57
1300157942,17.28,80,138240,a,10:59:02
1300157947,17.28,10,17280,a,10:59:07
1300157952,17.28,115,198720,a,10:59:12
1300157967,17.25,66,113850,a,10:59:27
1300157977,17.28,42,72576,b,10:59:37
1300157987,17.25,9,15525,a,10:59:47
1300157992,17.25,110,189750,a,10:59:52
1300158002,17.25,187,322575,b,11:00:02
1300158012,17.25,9,15525,b,11:00:12
1300158022,17.28,46,79488,b,11:00:22
1300158037,17.23,41,70643,a,11:00:37
1300158042,17.23,12,20676,b,11:00:42
1300158047,17.23,10,17230,b,11:00:47
1300158057,17.23,1,1723,b,11:00:57
1300158072,17.22,75,129149,a,11:01:12
1300158077,17.22,5,8610,b,11:01:17
1300158087,17.22,11,18942,b,11:01:27
1300158092,17.21,25,43025,a,11:01:32
1300158102,17.21,10,18913,a,11:01:42
1300158112,17.2,177,304457,a,11:01:52
1300158122,17.2,12,20640,b,11:02:02
1300158127,17.18,10,17180,a,11:02:07
1300158132,17.19,10,17190,b,11:02:12
1300158137,17.2,143,247662,b,11:02:17
1300158142,17.18,80,137440,a,11:02:22
1300158147,17.2,13,22360,a,11:02:27
1300158152,17.2,39,67080,a,11:02:32
1300158157,17.22,2,3444,b,11:02:37
1300158162,17.18,6,10308,a,11:02:42
1300158177,17.18,104,178689,a,11:02:57
1300158187,17.18,24,41232,b,11:03:07
1300158197,17.18,91,156338,b,11:03:17
1300158202,17.18,42,72156,b,11:03:22
1300158212,17.18,5,8590,b,11:03:32
1300158217,17.18,16,27488,b,11:03:37
1300158222,17.16,8,13728,a,11:03:42
1300158227,17.18,122,209596,b,11:03:47
1300158232,17.18,8,13744,b,11:03:52
1300158237,17.17,5,8585,a,11:03:57
1300158242,17.18,209,359062,b,11:04:02
1300158247,17.18,58,99644,b,11:04:07
1300158252,17.18,59,101739,b,11:04:12
1300158257,17.15,400,686000,a,11:04:17
1300158262,17.18,12,20616,a,11:04:22
1300158267,17.18,1,1718,a,11:04:27
1300158272,17.18,50,85900,a,11:04:32
1300158277,17.19,3,5157,b,11:04:37
1300158292,17.19,11,18909,a,11:04:52
1300158297,17.18,50,85900,a,11:04:57
1300158302,17.2,4,6880,b,11:05:02
1300158312,17.21,10,17210,b,11:05:12
1300158322,17.2,48,82560,a,11:05:22
1300158327,17.2,12,20640,b,11:05:27
1300158332,17.22,37,63713,b,11:05:32
1300158337,17.2,10,17200,n,11:05:37
1300158362,17.22,16,27552,b,11:06:02
1300158367,17.22,6,12036,b,11:06:07
1300158377,17.26,170,293420,b,11:06:17
1300158387,17.26,5,8630,a,11:06:27
1300158392,17.29,106,183274,b,11:06:32
1300158412,17.3,5,8650,b,11:06:52
1300158417,17.29,12,20748,a,11:06:57
1300158422,17.3,179,309670,n,11:07:02
1300158442,17.34,459,795906,b,11:07:22
1300158442,17.31,5,8655,n,11:07:22
1300158472,17.31,10,17310,a,11:07:52
1300158482,17.34,19,32946,b,11:08:02
1300158487,17.34,93,162909,b,11:08:07
1300158517,17.34,10,17340,a,11:08:37
1300158532,17.35,202,350470,n,11:08:52
1300158542,17.38,5,8690,b,11:09:02
1300158547,17.38,4,6952,a,11:09:07
1300158552,17.37,2,3474,a,11:09:12
1300158557,17.35,214,371290,a,11:09:17
1300158582,17.34,126,218570,a,11:09:42
1300158587,17.4,277,481979,b,11:09:47
1300158637,17.3,41,70930,a,11:10:37
1300158662,17.4,170,297453,b,11:11:02
1300158672,17.4,17,29579,a,11:11:12
1300158682,17.4,46,80127,a,11:11:22
1300158697,17.3,15,25950,a,11:11:37
1300158717,17.35,1,1735,n,11:11:57
1300158732,17.35,3,5205,b,11:12:12
1300158742,17.3,13,22490,a,11:12:22
1300158762,17.35,44,76340,b,11:12:42
1300158777,17.31,13,22503,a,11:12:57
