1300153322,12.96,1233,1597968,b,09:42:02
1300153327,12.96,9073,11759100,b,09:42:07
1300153332,12.95,156,202020,a,09:42:12
1300153337,12.96,187,242352,a,09:42:17
1300153342,12.96,194,251424,b,09:42:22
1300153347,12.96,374,485987,b,09:42:27
1300153352,12.97,475,616075,b,09:42:32
1300153357,12.96,189,244944,a,09:42:37
1300153362,12.96,157,203472,a,09:42:42
1300153367,12.96,130,168480,a,09:42:47
1300153377,12.96,1534,1988491,a,09:42:57
1300153382,12.97,205,265885,b,09:43:02
1300153392,12.97,324,420461,b,09:43:12
1300153397,12.97,337,437867,b,09:43:17
1300153402,12.97,103,133591,b,09:43:22
1300153407,12.96,75,97200,a,09:43:27
1300153417,12.96,338,438825,a,09:43:37
1300153422,12.97,442,573766,b,09:43:42
1300153427,12.97,84,108948,b,09:43:47
1300153432,12.97,223,289231,b,09:43:52
1300153437,12.97,46,59662,a,09:43:57
1300153442,12.98,70,90860,b,09:44:02
1300153447,12.96,1850,2397911,a,09:44:07
1300153452,12.96,78,101088,b,09:44:12
1300153457,12.96,70,90720,b,09:44:17
1300153462,12.98,127,165832,b,09:44:22
1300153467,12.96,1,1944,a,09:44:27
1300153472,12.95,229,296555,a,09:44:32
1300153477,12.96,11,14256,a,09:44:37
1300153482,12.96,1873,2427408,a,09:44:42
1300153487,12.96,211,273456,b,09:44:47
1300153487,12.96,27,34992,b,09:44:47
1300153497,12.96,102,132192,b,09:44:57
1300153502,12.96,232,300672,b,09:45:02
1300153507,12.95,2294,2970781,a,09:45:07
1300153512,12.95,162,209790,b,09:45:12
1300153517,12.95,107,138565,b,09:45:17
1300153522,12.95,156,202550,b,09:45:22
1300153527,12.95,252,326340,a,09:45:27
1300153532,12.96,71,92016,b,09:45:32
1300153537,12.96,92,119232,a,09:45:37
1300153542,12.96,18,23328,a,09:45:42
1300153547,12.97,31,40207,n,09:45:47
1300153552,12.98,3,3894,b,09:45:52
1300153557,12.98,19,25830,b,09:45:57
1300153562,12.97,36,46692,a,09:46:02
1300153567,12.98,36,46728,b,09:46:07
1300153572,12.97,20,25940,a,09:46:12
1300153577,12.98,106,137588,b,09:46:17
1300153582,12.98,109,142650,b,09:46:22
1300153587,12.97,272,352784,a,09:46:27
1300153592,12.97,138,178986,a,09:46:32
1300153597,12.98,569,739340,b,09:46:37
1300153602,12.98,31,40238,a,09:46:42
1300153607,12.98,81,105138,a,09:46:47
1300153612,12.98,314,407701,a,09:46:52
1300153617,12.98,213,277123,a,09:46:57
1300153622,12.99,20,25980,b,09:47:02
1300153627,12.98,5022,6518789,a,09:47:07
1300153632,12.98,227,294646,a,09:47:12
1300153637,13.0,2608,3390400,b,09:47:17
1300153642,13.0,1717,2232633,b,09:47:22
1300153647,13.0,190,247000,a,09:47:27
1300153657,13.01,108,140508,b,09:47:37
1300153662,13.01,200,260746,b,09:47:42
1300153667,13.01,265,344765,b,09:47:47
1300153672,13.01,112,146258,a,09:47:52
1300153677,13.02,168,219282,b,09:47:57
1300153682,13.02,15,19530,b,09:48:02
1300153687,13.01,496,645842,a,09:48:07
1300153692,13.02,4,5208,b,09:48:12
1300153697,13.02,107,139860,b,09:48:17
1300153702,13.01,39,50739,a,09:48:22
1300153707,13.01,457,594557,a,09:48:27
1300153712,13.02,1162,1512924,b,09:48:32
1300153717,13.01,98,127914,a,09:48:37
1300153722,13.01,284,369484,b,09:48:42
1300153727,13.01,122,158722,b,09:48:47
1300153732,13.0,56,72800,a,09:48:52
1300153737,12.99,2097,2724665,a,09:48:57
1300153742,13.0,94,122200,n,09:49:02
1300153747,13.0,1077,1400100,b,09:49:07
1300153752,13.0,120,156000,b,09:49:12
1300153757,13.0,393,510900,b,09:49:17
1300153762,12.99,355,461690,a,09:49:22
1300153767,12.99,310,402690,a,09:49:27
1300153772,13.0,115,149500,b,09:49:32
1300153777,12.99,266,345534,a,09:49:37
1300153782,13.0,174,226200,b,09:49:42
1300153787,13.0,74,96200,b,09:49:47
1300153792,12.99,403,523497,a,09:49:52
1300153797,12.99,6532,8485379,a,09:49:57
1300153802,12.99,82,106518,b,09:50:02
1300153807,12.98,85,110330,a,09:50:07
1300153812,12.99,2045,2656455,b,09:50:12
1300153817,12.99,10,12990,b,09:50:17
1300153822,12.99,1026,1332774,b,09:50:22
1300153827,12.99,961,1249131,b,09:50:27
1300153832,12.99,10,12990,a,09:50:32
1300153837,12.99,10,12990,a,09:50:37
1300153842,12.99,10,12990,a,09:50:42
1300153847,12.99,22,28578,a,09:50:47
1300153852,13.0,26,34580,b,09:50:52
1300153857,12.99,118,153282,a,09:50:57
1300153862,13.0,255,331500,b,09:51:02
1300153867,12.99,368,478265,a,09:51:07
1300153872,12.99,1018,1322382,a,09:51:12
1300153877,12.99,278,361122,b,09:51:17
1300153882,12.98,1941,2520625,a,09:51:22
1300153887,12.98,11,14278,b,09:51:27
1300153892,12.98,463,600974,b,09:51:32
1300153897,12.98,314,407572,b,09:51:37
1300153902,12.97,303,393626,a,09:51:42
1300153912,12.98,16,20768,b,09:51:52
1300153917,12.98,267,346566,b,09:51:57
1300153922,12.98,442,573716,b,09:52:02
1300153927,12.97,134,173798,a,09:52:07
1300153932,12.98,256,332288,b,09:52:12
1300153937,12.97,127,164719,a,09:52:17
1300153942,12.98,80,103840,b,09:52:22
1300153947,12.98,26,33748,b,09:52:27
1300153952,12.98,397,515306,b,09:52:32
1300153957,12.97,190,246430,a,09:52:37
1300153962,12.97,181,234757,a,09:52:42
1300153967,12.98,36,46728,b,09:52:47
1300153972,12.98,68,88264,b,09:52:52
1300153977,12.97,915,1186755,a,09:52:57
1300153982,12.97,196,254212,a,09:53:02
1300153987,12.97,1020,1323030,a,09:53:07
1300153992,12.98,86,111628,b,09:53:12
1300153997,12.97,48,62256,a,09:53:17
1300154002,12.97,109,142332,a,09:53:22
1300154007,12.97,52,67444,b,09:53:27
1300154012,12.97,8,10376,b,09:53:32
1300154017,12.96,62,80352,a,09:53:37
1300154022,12.96,156,202176,a,09:53:42
1300154027,12.97,188,243836,b,09:53:47
1300154032,12.97,2079,2696463,b,09:53:52
1300154037,12.96,2329,3018384,a,09:53:57
1300154042,12.96,850,1102286,a,09:54:02
1300154047,12.95,6640,8599136,a,09:54:07
1300154052,12.96,615,797571,a,09:54:12
1300154057,12.96,1396,1809267,b,09:54:17
1300154062,12.96,552,715534,a,09:54:22
1300154067,12.96,332,430920,a,09:54:27
1300154072,12.97,172,223875,b,09:54:32
1300154077,12.96,363,470953,a,09:54:37
1300154082,12.95,295,382685,a,09:54:42
1300154087,12.96,714,925888,b,09:54:47
1300154092,12.96,656,851342,b,09:54:52
1300154097,12.96,444,576253,a,09:54:57
1300154102,12.96,771,999216,a,09:55:02
1300154107,12.95,256,331558,a,09:55:07
1300154112,12.96,200,259200,b,09:55:12
1300154117,12.95,370,479693,a,09:55:17
1300154122,12.96,59,76891,b,09:55:22
1300154127,12.95,258,334110,a,09:55:27
1300154132,12.95,2600,3367621,a,09:55:32
1300154137,12.94,369,478495,a,09:55:37
1300154142,12.95,50,64750,b,09:55:42
1300154147,12.95,23,29785,b,09:55:47
1300154152,12.95,70,90650,b,09:55:52
1300154157,12.95,45,58275,b,09:55:57
1300154162,12.95,280,362600,b,09:56:02
1300154167,12.94,207,267858,a,09:56:07
1300154172,12.95,226,292670,b,09:56:12
1300154177,12.94,231,299457,a,09:56:17
1300154182,12.94,275,355850,a,09:56:22
1300154187,12.94,485,628366,a,09:56:27
1300154192,12.94,113,147386,a,09:56:32
1300154197,12.94,37,47878,a,09:56:37
1300154202,12.94,155,200570,a,09:56:42
1300154207,12.94,1030,1333221,a,09:56:47
1300154212,12.94,45,58230,b,09:56:52
1300154217,12.94,50,64700,b,09:56:57
1300154222,12.94,111,143634,b,09:57:02
1300154227,12.94,3741,4841086,b,09:57:07
1300154232,12.93,2035,2631255,a,09:57:12
1300154237,12.94,237,306678,b,09:57:17
1300154242,12.94,133,173266,a,09:57:22
1300154247,12.93,3034,3922962,a,09:57:27
1300154252,12.93,315,408484,a,09:57:32
1300154257,12.93,118,152574,b,09:57:37
1300154262,12.93,4659,6024190,b,09:57:42
1300154267,12.94,10,12940,b,09:57:47
1300154272,12.91,4354,5621866,a,09:57:52
1300154277,12.92,4856,6274391,a,09:57:57
1300154282,12.91,4568,5897881,a,09:58:02
1300154287,12.94,1299,1682174,b,09:58:07
1300154292,12.93,444,574092,a,09:58:12
1300154297,12.93,37,47841,a,09:58:17
1300154302,12.94,113,146222,b,09:58:22
1300154307,12.93,386,499098,a,09:58:27
1300154312,12.93,1221,1578753,a,09:58:32
1300154317,12.94,310,401140,b,09:58:37
1300154322,12.93,114,147402,b,09:58:42
1300154327,12.94,65,84110,b,09:58:47
1300154332,12.94,569,737140,b,09:58:52
1300154337,12.94,575,744050,a,09:58:57
1300154342,12.94,181,234757,a,09:59:02
1300154347,12.94,160,207712,a,09:59:07
1300154352,12.94,249,322206,a,09:59:12
1300154357,12.95,2934,3799633,b,09:59:17
1300154362,12.96,76,98496,b,09:59:22
1300154367,12.96,119,154768,b,09:59:27
1300154372,12.95,76,98420,a,09:59:32
1300154377,12.95,546,708131,a,09:59:37
1300154382,12.96,413,536336,b,09:59:42
1300154387,12.96,20,25920,a,09:59:47
1300154392,12.96,3,3888,a,09:59:52
1300154402,12.96,311,403574,a,10:00:02
1300154407,12.96,460,597274,a,10:00:07
1300154412,12.95,816,1056875,a,10:00:12
1300154417,12.95,870,1126650,a,10:00:17
1300154427,12.95,1078,1396010,a,10:00:27
1300154432,12.96,424,550048,b,10:00:32
1300154442,12.96,976,1266088,b,10:00:42
1300154447,12.95,521,675575,a,10:00:47
1300154452,12.95,1120,1450918,a,10:00:52
1300154457,12.96,106,137894,n,10:00:57
1300154462,12.96,191,247536,a,10:01:02
1300154467,12.96,166,215913,a,10:01:07
1300154472,12.96,53,68688,a,10:01:12
1300154477,12.96,56,72576,a,10:01:17
1300154482,12.96,240,311973,a,10:01:22
1300154487,12.96,93,120528,b,10:01:27
1300154492,12.95,60,77700,a,10:01:32
1300154497,12.96,143,185846,b,10:01:37
1300154502,12.95,88,113960,a,10:01:42
1300154507,12.95,35,45325,a,10:01:47
1300154512,12.96,49,63504,b,10:01:52
1300154517,12.96,103,133488,b,10:01:57
1300154522,12.95,33,42735,a,10:02:02
1300154527,12.96,113,147536,b,10:02:07
1300154532,12.96,30,39294,b,10:02:12
1300154537,12.95,21,27195,a,10:02:17
1300154542,12.95,60,77700,a,10:02:22
1300154547,12.95,46,59570,a,10:02:27
1300154552,12.95,28,37296,a,10:02:32
1300154557,12.95,44,57005,a,10:02:37
1300154562,12.96,160,207800,b,10:02:42
1300154567,12.96,18,23328,b,10:02:47
1300154572,12.95,268,347060,a,10:02:52
1300154577,12.95,78,101010,a,10:02:57
1300154582,12.95,100,129500,a,10:03:02
1300154587,12.95,197,255762,a,10:03:07
1300154592,12.96,193,251372,b,10:03:12
1300154597,12.96,52,68221,b,10:03:17
1300154602,12.95,85,110075,a,10:03:22
1300154607,12.96,37,47952,b,10:03:27
1300154612,12.96,584,756864,b,10:03:32
1300154617,12.96,311,403056,b,10:03:37
1300154622,12.96,51,66536,b,10:03:42
1300154627,12.96,138,178848,b,10:03:47
1300154637,12.96,126,163296,b,10:03:57
1300154642,12.95,162,209790,a,10:04:02
1300154647,12.95,269,348976,a,10:04:07
1300154652,12.96,170,220320,b,10:04:12
1300154657,12.96,320,414720,b,10:04:17
1300154662,12.96,233,301968,b,10:04:22
1300154667,12.96,801,1038096,b,10:04:27
1300154672,12.95,306,396270,a,10:04:32
1300154677,12.96,70,90720,n,10:04:37
1300154682,12.95,242,313959,a,10:04:42
1300154687,12.96,110,142560,a,10:04:47
1300154692,12.98,207,269724,b,10:04:52
1300154697,12.96,62,80352,n,10:04:57
1300154702,12.96,318,412646,a,10:05:02
1300154707,12.96,210,272937,a,10:05:07
1300154712,12.96,128,165888,b,10:05:12
1300154717,12.95,496,642320,a,10:05:17
1300154722,12.95,819,1061226,a,10:05:22
1300154727,12.95,1114,1443821,a,10:05:27
1300154732,12.95,1150,1490130,a,10:05:32
1300154737,12.94,681,881214,a,10:05:37
1300154742,12.95,1036,1341723,b,10:05:42
1300154747,12.95,471,610281,a,10:05:47
1300154752,12.95,1809,2342655,a,10:05:52
1300154757,12.95,778,1007510,a,10:05:57
1300154762,12.94,766,991204,a,10:06:02
1300154767,12.94,1864,2412766,a,10:06:07
1300154772,12.94,162,209628,a,10:06:12
1300154777,12.94,596,772207,a,10:06:17
1300154782,12.94,633,819102,a,10:06:22
1300154787,12.94,492,636648,a,10:06:27
1300154792,12.94,772,1000003,a,10:06:32
1300154797,12.94,210,271998,a,10:06:37
1300154802,12.93,224,289735,a,10:06:42
1300154807,12.93,132,170676,a,10:06:47
1300154812,12.94,78,100932,b,10:06:52
1300154817,12.93,586,758215,a,10:06:57
1300154822,12.94,79,102226,b,10:07:02
1300154827,12.93,365,472203,a,10:07:07
1300154832,12.93,138,178434,a,10:07:12
1300154837,12.93,45,58185,a,10:07:17
1300154842,12.93,260,337447,a,10:07:22
1300154847,12.93,1475,1907562,a,10:07:27
1300154852,12.93,70,90510,a,10:07:32
1300154857,12.93,2107,2724351,a,10:07:37
1300154867,12.93,433,560412,a,10:07:47
1300154872,12.94,654,846276,b,10:07:52
1300154877,12.93,86,111973,a,10:07:57
1300154882,12.93,1072,1386096,a,10:08:02
1300154887,12.93,295,381435,a,10:08:07
1300154897,12.95,2034,2634211,b,10:08:17
1300154907,12.95,479,620823,a,10:08:27
1300154912,12.93,904,1169130,a,10:08:32
1300154917,12.95,10,12950,b,10:08:37
1300154932,12.94,304,393376,a,10:08:52
1300154937,12.94,30,38820,b,10:08:57
1300154942,12.93,1220,1577641,a,10:09:02
1300154947,12.93,140,181795,a,10:09:07
1300154952,12.93,591,764706,a,10:09:12
1300154957,12.93,149,192657,a,10:09:17
1300154962,12.94,284,367961,b,10:09:22
1300154967,12.93,273,352989,a,10:09:27
1300154972,12.94,508,657352,b,10:09:32
1300154977,12.93,139,179727,a,10:09:37
1300154982,12.94,31,40114,b,10:09:42
1300154987,12.94,105,136646,b,10:09:47
1300154992,12.93,846,1093929,a,10:09:52
1300154997,12.93,139,179727,a,10:09:57
1300155002,12.93,194,250842,a,10:10:02
1300155007,12.93,141,182519,a,10:10:07
1300155012,12.93,17,21981,a,10:10:12
1300155017,12.93,92,118956,a,10:10:17
1300155022,12.93,97,125679,a,10:10:22
1300155027,12.93,51,66977,a,10:10:27
1300155032,12.93,247,319371,a,10:10:32
1300155037,12.94,636,822984,b,10:10:37
1300155042,12.93,496,641328,a,10:10:42
1300155047,12.93,165,213345,a,10:10:47
1300155052,12.94,234,303054,b,10:10:52
1300155057,12.93,31,40083,a,10:10:57
1300155062,12.94,198,256212,b,10:11:02
1300155067,12.94,38,50051,b,10:11:07
1300155072,12.94,500,647000,b,10:11:12
1300155077,12.94,61,78934,a,10:11:17
1300155082,12.94,175,226450,a,10:11:22
1300155087,12.95,230,297850,b,10:11:27
1300155092,12.94,25,32350,a,10:11:32
1300155097,12.94,208,269152,a,10:11:37
1300155102,12.93,290,374970,a,10:11:42
1300155107,12.94,34,43996,b,10:11:47
1300155112,12.93,16,20688,a,10:11:52
1300155117,12.94,63,81522,b,10:11:57
1300155122,12.93,372,480996,a,10:12:02
1300155127,12.93,76,98268,a,10:12:07
1300155132,12.94,117,151398,b,10:12:12
1300155137,12.94,301,390011,b,10:12:17
1300155142,12.93,146,188778,a,10:12:22
1300155147,12.94,69,89286,b,10:12:27
1300155152,12.94,536,693584,b,10:12:32
1300155157,12.94,377,487838,b,10:12:37
1300155162,12.94,57,73758,b,10:12:42
1300155167,12.93,259,334887,a,10:12:47
1300155172,12.94,125,161750,b,10:12:52
1300155177,12.94,144,187500,b,10:12:57
1300155182,12.94,157,204193,b,10:13:02
1300155187,12.94,219,283618,a,10:13:07
1300155192,12.93,161,208198,a,10:13:12
1300155197,12.94,176,228080,b,10:13:17
1300155202,12.94,187,242547,a,10:13:22
1300155207,12.93,537,695271,a,10:13:27
1300155212,12.94,62,80228,b,10:13:32
1300155217,12.94,110,143219,b,10:13:37
1300155222,12.94,197,255332,a,10:13:42
1300155227,12.93,53,68529,a,10:13:47
1300155232,12.93,257,332301,a,10:13:52
1300155237,12.93,240,310863,a,10:13:57
1300155242,12.94,245,317573,b,10:14:02
1300155247,12.93,62,80166,a,10:14:07
1300155252,12.93,179,231447,a,10:14:12
1300155257,12.94,320,414080,b,10:14:17
1300155262,12.94,28,36232,b,10:14:22
1300155267,12.94,613,793765,b,10:14:27
1300155272,12.93,493,638302,a,10:14:32
1300155277,12.93,265,342645,a,10:14:37
1300155282,12.94,245,317288,b,10:14:42
1300155292,12.94,78,101889,a,10:14:52
1300155297,12.94,98,127355,a,10:14:57
1300155302,12.94,42,54348,a,10:15:02
1300155307,12.94,214,276967,a,10:15:07
1300155312,12.95,227,294483,b,10:15:12
1300155317,12.94,230,298189,a,10:15:17
1300155322,12.95,255,330380,b,10:15:22
1300155327,12.95,300,389069,b,10:15:27
1300155332,12.95,283,366485,b,10:15:32
1300155337,12.94,282,365063,a,10:15:37
1300155342,12.95,115,149494,b,10:15:42
1300155347,12.95,25,32375,b,10:15:47
1300155352,12.95,492,638176,b,10:15:52
1300155357,12.95,145,187775,a,10:15:57
1300155362,12.95,218,282828,a,10:16:02
1300155367,12.95,100,129707,a,10:16:07
1300155372,12.95,253,328204,a,10:16:12
1300155377,12.95,83,107485,b,10:16:17
1300155382,12.95,16,20720,b,10:16:22
1300155387,12.95,108,139860,b,10:16:27
1300155392,12.95,23,29785,b,10:16:32
1300155397,12.95,50,64750,b,10:16:37
1300155402,12.95,45,58275,a,10:16:42
1300155407,12.95,67,87386,b,10:16:47
1300155412,12.95,36,46620,b,10:16:52
1300155417,12.95,84,108780,b,10:16:57
1300155422,12.95,373,483553,b,10:17:02
1300155427,12.95,232,301424,a,10:17:07
1300155432,12.95,382,495182,a,10:17:12
1300155437,12.95,79,102823,a,10:17:17
1300155442,12.95,211,273270,a,10:17:22
1300155447,12.95,272,352240,a,10:17:27
1300155452,12.96,295,382527,b,10:17:32
1300155462,12.95,725,939600,a,10:17:42
1300155467,12.96,266,344736,b,10:17:47
1300155472,12.96,154,200128,b,10:17:52
1300155477,12.95,1099,1424370,a,10:17:57
1300155477,12.94,121,156781,a,10:17:57
1300155487,12.94,234,303313,a,10:18:07
1300155492,12.94,119,153986,a,10:18:12
1300155497,12.95,368,477129,b,10:18:17
1300155502,12.95,271,351204,b,10:18:22
1300155502,12.95,57,73815,a,10:18:22
1300155512,12.94,474,614235,a,10:18:32
1300155517,12.94,500,647000,a,10:18:37
1300155522,12.94,644,833439,a,10:18:42
1300155527,12.95,156,202020,b,10:18:47
1300155532,12.95,174,225330,b,10:18:52
1300155537,12.94,194,252019,a,10:18:57
1300155542,12.95,1593,2062935,b,10:19:02
1300155542,12.94,12,15735,a,10:19:02
1300155552,12.94,1151,1490015,a,10:19:12
1300155557,12.94,413,534422,b,10:19:17
1300155562,12.94,10,12940,b,10:19:22
1300155567,12.93,104,135040,a,10:19:27
1300155572,12.94,92,119203,b,10:19:32
1300155577,12.94,155,200570,b,10:19:37
1300155582,12.93,496,641896,a,10:19:42
1300155587,12.93,246,318078,a,10:19:47
1300155592,12.93,439,568144,a,10:19:52
1300155597,12.94,756,979402,b,10:19:57
1300155602,12.93,564,729872,a,10:20:02
1300155607,12.94,521,674717,b,10:20:07
1300155612,12.94,95,122930,b,10:20:12
1300155617,12.93,242,313449,a,10:20:17
1300155622,12.94,413,535612,b,10:20:22
1300155627,12.94,683,884319,a,10:20:27
1300155632,12.94,56,72464,a,10:20:32
1300155637,12.94,66,85404,a,10:20:37
1300155642,12.94,49,63406,a,10:20:42
1300155647,12.93,67,86631,a,10:20:47
1300155652,12.94,496,641824,a,10:20:52
1300155652,12.93,115,148695,a,10:20:52
1300155662,12.94,218,282092,b,10:21:02
1300155667,12.94,1375,1779250,b,10:21:07
1300155672,12.94,954,1234734,b,10:21:12
1300155677,12.94,100,129400,b,10:21:17
1300155682,12.94,155,200932,b,10:21:22
1300155687,12.93,233,301269,a,10:21:27
1300155692,12.94,136,176139,b,10:21:32
1300155697,12.93,352,455136,b,10:21:37
1300155702,12.93,93,120249,b,10:21:42
1300155707,12.93,306,395658,b,10:21:47
1300155707,12.94,75,97050,b,10:21:47
1300155717,12.92,610,788223,a,10:21:57
1300155722,12.93,90,116370,n,10:22:02
1300155727,12.93,70,90510,a,10:22:07
1300155732,12.93,23,29739,b,10:22:12
1300155737,12.93,212,274478,b,10:22:17
1300155742,12.93,64,82752,b,10:22:22
1300155747,12.93,535,691755,b,10:22:27
1300155752,12.93,459,593487,b,10:22:32
1300155757,12.93,50,64650,a,10:22:37
1300155767,12.93,51,65943,a,10:22:47
1300155772,12.94,403,521482,b,10:22:52
1300155777,12.93,197,254721,a,10:22:57
1300155782,12.93,55,71115,a,10:23:02
1300155787,12.94,24,31314,b,10:23:07
1300155792,12.94,123,159317,b,10:23:12
1300155797,12.94,185,239390,b,10:23:17
1300155802,12.94,6,7764,b,10:23:22
1300155807,12.93,558,721494,a,10:23:27
1300155812,12.94,240,310560,b,10:23:32
1300155817,12.94,103,133333,b,10:23:37
1300155822,12.94,2,2588,b,10:23:42
1300155827,12.94,250,323500,b,10:23:47
